#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 276315:5072 | 07/04/16 11:19:05 | 178  | 178  | 36747423.936591566  | 34816286.813220188  |
| 276317:5072 | 07/04/16 12:33:38 | 136  | 136  | 27578682.642411906  | 26592537.821354032  |
| 276318:5072 | 07/04/16 13:30:33 | 568  | 568  | 102871867.489542708 | 99354574.345654026  |
| 276327:5072 | 07/04/16 17:27:44 | 60   | 60   | 10126340.443697333  | 9877949.984849287   |
| 276352:5073 | 07/04/16 21:20:20 | 38   | 38   | 8401908.193187186   | 7771397.378332073   |
| 276355:5073 | 07/04/16 21:39:48 | 33   | 33   | 6541868.980768877   | 6271040.335907942   |
| 276357:5073 | 07/04/16 22:00:34 | 74   | 74   | 15856930.513586292  | 15174304.058762945  |
| 276361:5073 | 07/04/16 22:36:15 | 826  | 826  | 157374605.288548231 | 151375182.135468185 |
| 276363:5073 | 07/05/16 04:07:36 | 1481 | 1481 | 218311290.240164965 | 208782604.945059091 |
| 276384:5073 | 07/05/16 13:47:06 | 1116 | 1116 | 126164838.694228828 | 122563644.708669335 |
| 276437:5076 | 07/06/16 02:58:47 | 2129 | 2129 | 374848665.477176130 | 360418729.576071739 |
| 276454:5076 | 07/06/16 18:08:15 | 527  | 527  | 66435607.680035852  | 64517147.127024233  |
| 276458:5076 | 07/07/16 02:00:22 | 341  | 341  | 34238034.926316060  | 33452612.980726827  |
| 276495:5078 | 07/07/16 11:20:57 | 182  | 182  | 40326882.260504335  | 38488030.601594493  |
| 276501:5078 | 07/07/16 12:47:40 | 2544 | 2544 | 421135857.420010328 | 405862884.368076444 |
| 276502:5078 | 07/08/16 05:21:18 | 740  | 740  | 88850935.774553835  | 86178507.982538432  |
| 276525:5080 | 07/08/16 14:15:18 | 2805 | 2805 | 423589126.212385237 | 409416987.533639252 |
| 276527:5080 | 07/09/16 08:34:41 | 214  | 214  | 23371638.602659356  | 22643718.460119352  |
| 276528:5080 | 07/09/16 10:01:49 | 391  | 391  | 39731189.681260496  | 38702582.787508503  |
| 276542:5083 | 07/09/16 16:32:22 | 784  | 784  | 157798588.995304346 | 150098805.450702220 |
| 276543:5083 | 07/09/16 21:39:40 | 948  | 948  | 155234087.086234063 | 149648536.726744741 |
| 276544:5083 | 07/10/16 03:53:47 | 160  | 160  | 23109828.770670727  | 22197193.950003255  |
| 276545:5083 | 07/10/16 04:59:24 | 212  | 212  | 28665206.233407814  | 27687227.811344989  |
| 276581:5085 | 07/10/16 12:24:16 | 366  | 366  | 77978422.504626900  | 74866908.706385851  |
| 276582:5085 | 07/10/16 14:52:29 | 871  | 871  | 156864812.997613132 | 151514659.477136433 |
| 276583:5085 | 07/10/16 20:34:28 | 52   | 52   | 8338760.874348506   | 7915070.045594828   |
| 276584:5085 | 07/10/16 20:59:17 | 2    | 2    | 319045.209710759    | 174379.040878018    |
| 276585:5085 | 07/10/16 21:31:21 | 242  | 242  | 36762384.917021945  | 35229363.845647410  |
| 276586:5085 | 07/10/16 23:10:31 | 751  | 751  | 101184147.534080163 | 97861972.170026749  |
| 276587:5085 | 07/11/16 04:13:21 | 1006 | 1006 | 112642492.660439700 | 108607793.119614512 |
| 276653:5091 | 07/12/16 00:12:31 | 479  | 479  | 90614206.104295224  | 87327132.588565230  |
| 276655:5091 | 07/12/16 03:26:27 | 1106 | 1106 | 173789296.692121506 | 163194499.751102716 |
| 276659:5091 | 07/12/16 10:39:13 | 252  | 252  | 33318453.886793423  | 30465786.454111744  |
| 276775:5093 | 07/12/16 21:26:20 | 1165 | 1165 | 220884042.731117845 | 209558612.597965837 |
| 276776:5093 | 07/13/16 05:02:29 | 1823 | 1823 | 246879948.102809757 | 238494779.793024004 |
| 276794:5093 | 07/13/16 17:05:19 | 885  | 885  | 90241066.532308683  | 87941957.009415761  |
| 276807:5095 | 07/14/16 03:24:10 | 155  | 155  | 32621045.156428643  | 30768740.691146143  |
| 276808:5095 | 07/14/16 04:28:59 | 875  | 875  | 165849558.195074946 | 159470569.996650696 |
| 276810:5095 | 07/14/16 10:15:44 | 287  | 287  | 47154817.361151472  | 45167883.971282773  |
| 276811:5095 | 07/14/16 12:15:34 | 2562 | 2562 | 314081966.225803435 | 304356839.085643589 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 10    | 40   | 29366 | 29366 | 4496835873.228992462 | 4324809436.227563858 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
