#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 320673:7005 | 08/01/18 02:33:02 | 867  | 867  | 63812093.470914148  | 62554258.763615914  |
| 320674:7005 | 08/01/18 08:11:46 | 599  | 599  | 33154576.232054874  | 32614851.238922805  |
| 320688:7006 | 08/01/18 15:24:07 | 599  | 599  | 155667854.138785571 | 150504309.633724451 |
| 320712:7008 | 08/02/18 02:45:02 | 204  | 204  | 68829486.062415376  | 66568794.852470167  |
| 320757:7013 | 08/02/18 14:37:56 | 332  | 332  | 115644694.644705579 | 111614818.428213909 |
| 320804:7017 | 08/03/18 07:27:51 | 1225 | 1225 | 315451074.724204719 | 304795703.175033092 |
| 320807:7017 | 08/03/18 15:28:47 | 2    | 2    | 360866.328364272    | 321833.794379287    |
| 320809:7017 | 08/03/18 15:43:13 | 716  | 716  | 104132650.582805172 | 101477411.655069947 |
| 320821:7018 | 08/03/18 23:57:33 | 181  | 181  | 60138289.307354160  | 57699680.883559659  |
| 320822:7018 | 08/04/18 01:09:17 | 522  | 522  | 147730245.278110206 | 142985421.487499744 |
| 320823:7018 | 08/04/18 04:34:31 | 360  | 360  | 79033404.797480300  | 76341414.576035589  |
| 320824:7018 | 08/04/18 06:55:49 | 1051 | 1051 | 160676480.420717567 | 156528562.423734993 |
| 320838:7020 | 08/04/18 17:31:13 | 263  | 263  | 91918845.488356426  | 88238184.727537245  |
| 320840:7020 | 08/04/18 19:20:16 | 466  | 466  | 138708119.482748389 | 133450716.230312571 |
| 320841:7020 | 08/04/18 22:26:04 | 205  | 205  | 49926241.720636062  | 48161950.316332452  |
| 320853:7024 | 08/05/18 06:48:21 | 327  | 327  | 116313665.982494995 | 112844414.589049116 |
| 320854:7024 | 08/05/18 08:59:07 | 124  | 124  | 39246241.934477665  | 37853758.395086318  |
| 320855:7024 | 08/05/18 09:50:43 | 565  | 565  | 145061633.398192436 | 139939092.511532336 |
| 320856:7024 | 08/05/18 13:36:29 | 159  | 159  | 33008915.467471756  | 31944003.632028591  |
| 320857:7024 | 08/05/18 14:39:58 | 272  | 272  | 52233767.363195255  | 50428412.590604454  |
| 320858:7024 | 08/05/18 16:27:34 | 230  | 230  | 37256530.754357420  | 35804848.197826713  |
| 320859:7024 | 08/05/18 18:00:17 | 40   | 40   | 4907717.851364541   | 4698480.233980864   |
| 320887:7026 | 08/05/18 22:38:35 | 272  | 272  | 102846850.516129524 | 99880757.417834803  |
| 320888:7026 | 08/06/18 00:26:11 | 123  | 123  | 41203198.044970490  | 39630948.289826356  |
| 320916:7031 | 08/06/18 09:12:39 | 24   | 24   | 7010464.460017169   | 6309332.754864364   |
| 320917:7031 | 08/06/18 09:25:18 | 1925 | 1925 | 470414604.935231388 | 456327179.542663455 |
| 320920:7031 | 08/06/18 21:56:15 | 178  | 178  | 23538803.135420531  | 22913346.957317755  |
| 320933:7033 | 08/07/18 03:29:36 | 171  | 171  | 51657714.261635780  | 49574393.669219792  |
| 320934:7033 | 08/07/18 04:38:32 | 824  | 824  | 207109465.116160631 | 200857220.590212762 |
| 320936:7033 | 08/07/18 10:01:23 | 395  | 395  | 76921012.946520582  | 74725767.059975833  |
