#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 321166:7047 | 08/12/18 15:42:32 | 10   | 10   | 3997497.107213986   | 3380966.664223366   |
| 321167:7047 | 08/12/18 15:51:01 | 923  | 923  | 284349538.968881130 | 275676040.853351593 |
| 321177:7048 | 08/13/18 03:40:20 | 438  | 438  | 165539235.664255977 | 160775535.555748254 |
| 321178:7048 | 08/13/18 06:57:22 | 74   | 74   | 23596284.922522478  | 23034674.270274270  |
| 321218:7052 | 08/13/18 12:13:49 | 899  | 899  | 292543274.086717129 | 282502603.106122792 |
| 321219:7052 | 08/13/18 18:10:44 | 930  | 930  | 186212148.619352669 | 181190276.435268044 |
| 321221:7052 | 08/14/18 00:13:21 | 40   | 40   | 6038631.728706579   | 5906224.449661143   |
| 321230:7053 | 08/14/18 03:33:41 | 81   | 81   | 32086696.112260703  | 22670579.751644913  |
| 321231:7053 | 08/14/18 04:09:24 | 58   | 58   | 24271601.032320879  | 14523788.059464972  |
| 321232:7053 | 08/14/18 04:36:11 | 24   | 24   | 9687359.498831714   | 6057973.096658435   |
| 321233:7053 | 08/14/18 04:47:55 | 727  | 727  | 238950289.906773239 | 231854178.556620061 |
| 321262:7054 | 08/14/18 12:50:07 | 4    | 4    | 1737804.296196350   | 1669136.650208603   |
| 321283:7055 | 08/14/18 15:05:56 | 309  | 309  | 124577387.087383285 | 119781940.863704175 |
| 321294:7055 | 08/14/18 17:35:51 | 62   | 62   | 22067690.383639831  | 20610643.883555911  |
| 321295:7055 | 08/14/18 18:01:35 | 749  | 749  | 212610004.668907970 | 205345851.701668322 |
| 321296:7055 | 08/14/18 22:55:44 | 67   | 67   | 14840352.568421671  | 14262793.534736190  |
| 321305:7056 | 08/15/18 02:02:21 | 2630 | 2630 | 622400121.943054318 | 602418019.019796848 |
| 321310:7056 | 08/15/18 19:38:21 | 172  | 172  | 16842335.439543534  | 16487902.774362555  |
| 321311:7056 | 08/15/18 20:48:28 | 10   | 10   | 941656.801092823    | 473243.775851218    |
| 321312:7056 | 08/15/18 20:55:17 | 761  | 761  | 61529770.807420336  | 60265791.323315322  |
| 321313:7056 | 08/16/18 01:55:17 | 408  | 408  | 26959446.655113257  | 26586117.847812269  |
| 321393:7058 | 08/17/18 05:32:36 | 144  | 144  | 54186495.644509181  | 51952014.294838838  |
| 321396:7058 | 08/17/18 06:29:54 | 1468 | 1468 | 377918881.360176563 | 364648272.384339035 |
| 321397:7058 | 08/17/18 16:06:23 | 365  | 365  | 53675227.198840134  | 52262679.265539318  |
| 321414:7061 | 08/17/18 21:14:10 | 1242 | 1242 | 395051861.321434379 | 380804424.170901299 |
| 321415:7061 | 08/18/18 05:21:19 | 802  | 802  | 145798850.677931160 | 141782813.592707813 |
| 321431:7063 | 08/18/18 13:51:46 | 151  | 151  | 58347867.845401965  | 55908396.701377630  |
| 321432:7063 | 08/18/18 14:54:29 | 46   | 46   | 17797245.453688834  | 16578098.947102785  |
| 321433:7063 | 08/18/18 15:15:09 | 124  | 124  | 45245363.199124530  | 42731868.439349405  |
| 321434:7063 | 08/18/18 16:07:00 | 637  | 637  | 186428117.098030359 | 180883529.847167253 |
| 321436:7063 | 08/18/18 20:20:52 | 710  | 710  | 142080158.496841460 | 138442511.809967816 |
| 321457:7065 | 08/19/18 07:38:11 | 1843 | 1843 | 501552950.840841889 | 482764913.388033628 |
| 321461:7065 | 08/19/18 19:38:10 | 149  | 149  | 21566372.545350954  | 21013158.570236370  |
| 321475:7069 | 08/20/18 01:30:43 | 2035 | 2035 | 490890348.650246024 | 474054871.083774745 |
| 321710:7078 | 08/23/18 13:20:08 | 52   | 52   | 18046407.176031206  | 17235540.356340207  |
| 321712:7078 | 08/23/18 13:42:14 | 260  | 260  | 92737212.927922398  | 89091154.537626207  |
| 321730:7080 | 08/23/18 21:10:55 | 281  | 281  | 110531954.727460325 | 103037215.338105127 |
| 321732:7080 | 08/23/18 23:11:27 | 1441 | 1441 | 368141678.835041344 | 354864506.082156062 |
| 321735:7080 | 08/24/18 08:33:27 | 146  | 146  | 24345311.277369939  | 23661371.887834996  |
| 321755:7083 | 08/24/18 13:48:50 | 687  | 687  | 221917602.422757566 | 214656712.469520599 |
| 321758:7083 | 08/24/18 18:21:07 | 184  | 184  | 46521748.215256996  | 45191829.016015999  |
| 321759:7083 | 08/24/18 19:36:44 | 10   | 10   | 2331113.060750949   | 2106981.835229069   |
| 321760:7083 | 08/24/18 19:44:52 | 855  | 855  | 158757050.603071690 | 154093321.738154173 |
| 321773:7087 | 08/25/18 12:11:58 | 75   | 75   | 28902735.772587966  | 27253786.378504455  |
| 321774:7087 | 08/25/18 12:43:49 | 131  | 131  | 51326065.764632434  | 48823030.833815947  |
| 321775:7087 | 08/25/18 13:36:11 | 47   | 47   | 17765875.577614091  | 17001141.159376804  |
| 321776:7087 | 08/25/18 13:57:38 | 41   | 41   | 15026135.236776374  | 14560506.204548614  |
| 321777:7087 | 08/25/18 14:14:59 | 279  | 279  | 93079566.914324179  | 86436677.897677779  |
| 321778:7087 | 08/25/18 16:04:44 | 134  | 134  | 39465327.498244181  | 38133264.616359420  |
| 321780:7087 | 08/25/18 17:04:57 | 541  | 541  | 129691785.233616054 | 125892364.588353187 |
| 321781:7087 | 08/25/18 20:36:14 | 676  | 676  | 116081991.688098148 | 111848328.976219311 |
| 321794:7088 | 08/26/18 03:26:58 | 181  | 181  | 71256342.294700667  | 65463248.472271241  |
| 321796:7088 | 08/26/18 04:43:41 | 1    | 1    | 390050.220676640    | 259824.597766532    |
| 321813:7090 | 08/26/18 09:15:35 | 333  | 333  | 128061924.512549162 | 123068766.626509458 |
| 321815:7090 | 08/26/18 12:01:16 | 23   | 23   | 7776422.168318980   | 5120242.993954079   |
| 321817:7090 | 08/26/18 12:20:00 | 535  | 535  | 153301823.836131841 | 148474427.201029032 |
| 321818:7090 | 08/26/18 15:50:06 | 687  | 687  | 142371775.208619684 | 138015964.994365633 |
| 321820:7090 | 08/26/18 20:26:15 | 214  | 214  | 32881014.772571102  | 32069064.574274812  |
| 321831:7091 | 08/27/18 00:10:22 | 749  | 749  | 258304583.600477964 | 248044750.949563324 |
| 321832:7091 | 08/27/18 05:06:22 | 503  | 503  | 122368504.592973039 | 116502930.451476812 |
| 321833:7091 | 08/27/18 08:27:00 | 397  | 397  | 76707302.390405461  | 74191074.579985991  |
| 321834:7091 | 08/27/18 11:05:28 | 333  | 333  | 51569880.487030767  | 49809669.838067867  |
| 321879:7092 | 08/27/18 17:57:43 | 305  | 305  | 111493430.836865246 | 106122144.929895669 |
| 321880:7092 | 08/27/18 20:01:46 | 130  | 130  | 42742556.823150083  | 41376113.854079619  |
| 321887:7095 | 08/28/18 01:04:04 | 895  | 895  | 287812076.049493134 | 276943265.857484937 |
| 321908:7097 | 08/28/18 13:40:10 | 416  | 416  | 151880088.588017374 | 145315916.549923211 |
| 321909:7097 | 08/28/18 16:31:34 | 1652 | 1652 | 351368766.628180563 | 340571265.844166279 |
| 321917:7098 | 08/29/18 05:24:24 | 805  | 805  | 274449183.518241823 | 263891724.845947653 |
| 321919:7098 | 08/29/18 10:38:52 | 6    | 6    | 1642885.369863736   | 1488832.814124366   |
| 321933:7099 | 08/29/18 14:09:13 | 282  | 282  | 104892253.172459260 | 101008189.348292440 |
| 321960:7101 | 08/29/18 21:26:49 | 24   | 24   | 7956294.275098302   | 7304553.975742323   |
| 321961:7101 | 08/29/18 21:43:01 | 354  | 354  | 138274286.459180832 | 132127458.242408618 |
| 321973:7105 | 08/30/18 09:44:30 | 1209 | 1209 | 373756319.061622500 | 359493763.566026151 |
| 321975:7105 | 08/30/18 17:37:18 | 866  | 866  | 150779297.157113552 | 145784328.853258103 |
| 321988:7108 | 08/31/18 03:56:29 | 1434 | 1434 | 426217948.258732796 | 410076288.959587097 |
| 321990:7108 | 08/31/18 13:16:37 | 471  | 471  | 83327179.611138880  | 81032253.487848327  |
| 322013:7109 | 08/31/18 18:44:38 | 5    | 5    | 1437668.543465355   | 1146118.994531578   |
| 322014:7109 | 08/31/18 18:52:10 | 17   | 17   | 7087857.138959391   | 6669932.378614851   |
| 322022:7110 | 08/31/18 21:02:55 | 1764 | 1764 | 475600265.854677141 | 458220049.694334447 |
| 322040:7112 | 09/01/18 11:09:06 | 39   | 39   | 14437163.140692301  | 13692556.714380216  |
| 322057:7114 | 09/01/18 20:28:32 | 21   | 21   | 8913069.646910574   | 8235563.347453695   |
| 322068:7117 | 09/02/18 02:40:56 | 674  | 674  | 243733113.744824767 | 232601308.159710824 |
| 322079:7118 | 09/02/18 11:24:26 | 391  | 391  | 159116442.464050859 | 151709976.563580811 |
| 322088:7118 | 09/02/18 14:13:01 | 596  | 596  | 179719026.453684181 | 173537968.568676412 |
| 322106:7120 | 09/02/18 21:40:43 | 824  | 824  | 292894684.217068493 | 281861286.045068026 |
| 322113:7122 | 09/03/18 06:37:14 | 108  | 108  | 43431901.786296897  | 40790092.217882141  |
| 322118:7122 | 09/03/18 07:20:37 | 874  | 874  | 282901744.117212057 | 272040111.472417891 |
| 322179:7123 | 09/03/18 16:39:51 | 1738 | 1738 | 487751773.425752521 | 469752687.795271218 |
| 322201:7124 | 09/04/18 05:55:39 | 220  | 220  | 89804531.975012630  | 84336161.911223575  |
| 322204:7124 | 09/04/18 07:24:58 | 1136 | 1136 | 326181416.914511204 | 312922189.189659297 |
| 322222:7124 | 09/04/18 14:53:45 | 526  | 526  | 96306401.133520856  | 92744593.606508434  |
| 322252:7125 | 09/04/18 20:29:20 | 1538 | 1538 | 437410979.053206086 | 420360459.770176828 |
| 322317:7127 | 09/05/18 12:01:44 | 54   | 54   | 20269796.349250510  | 19246082.164661728  |
| 322319:7127 | 09/05/18 12:25:29 | 159  | 159  | 62992572.241880074  | 55502720.831358664  |
| 322322:7127 | 09/05/18 13:29:27 | 1105 | 1105 | 303154543.617755473 | 292464435.824879766 |
| 322324:7127 | 09/05/18 21:27:53 | 416  | 416  | 71323558.292212844  | 69260008.840321079  |
| 322332:7128 | 09/06/18 02:11:56 | 1019 | 1019 | 326775499.056441307 | 313997936.107293665 |
| 322348:7131 | 09/06/18 13:43:39 | 1466 | 1466 | 430054056.103603601 | 414115029.904012799 |
| 322355:7132 | 09/07/18 01:05:42 | 99   | 99   | 36049274.682459168  | 33876428.111710429  |
| 322356:7132 | 09/07/18 01:45:19 | 779  | 779  | 242599960.091902047 | 234584984.283812970 |
| 322381:7133 | 09/07/18 11:10:32 | 533  | 533  | 186112712.606078893 | 178731075.736427277 |
| 322407:7135 | 09/07/18 17:47:22 | 537  | 537  | 178565542.861841768 | 169959735.482503295 |
| 322430:7137 | 09/08/18 01:19:19 | 735  | 735  | 243685493.609648794 | 235403052.174027979 |
| 322431:7137 | 09/08/18 06:12:25 | 1166 | 1166 | 236999052.964324474 | 228919813.779747337 |
| 322480:7139 | 09/08/18 17:33:13 | 334  | 334  | 115696933.658814877 | 109338163.060378268 |
| 322492:7139 | 09/08/18 20:56:03 | 1386 | 1386 | 297742455.376360834 | 287516408.535432279 |
| 322510:7142 | 09/09/18 08:32:39 | 9    | 9    | 2497762.321273078   | 2228897.587632534   |
| 322599:7144 | 09/09/18 15:58:47 | 250  | 250  | 99781574.862044558  | 94351445.230734795  |
| 322602:7144 | 09/09/18 17:40:01 | 69   | 69   | 25794572.657633360  | 24109226.309770685  |
| 322603:7144 | 09/09/18 18:08:09 | 10   | 10   | 3641637.705328526   | 2693914.143426669   |
| 322605:7144 | 09/09/18 18:13:23 | 278  | 278  | 92827913.910480767  | 89624558.448596850  |
| 322616:7144 | 09/09/18 20:41:14 | 65   | 65   | 18597599.098925840  | 17876673.302702866  |
| 322617:7144 | 09/09/18 21:12:33 | 601  | 601  | 141695210.091735393 | 136646284.133539826 |
| 322625:7145 | 09/10/18 03:32:10 | 1127 | 1127 | 350115628.236555338 | 337501284.631697774 |
| 322633:7145 | 09/10/18 10:51:34 | 249  | 249  | 52624938.087569483  | 50945857.532019474  |
| 323414:7213 | 09/24/18 01:51:16 | 39   | 39   | 6719450.703248997   | 6204141.941368734   |
| 323423:7213 | 09/24/18 05:01:48 | 134  | 134  | 21957118.019562528  | 21095930.832958296  |
| 323470:7217 | 09/24/18 13:47:51 | 228  | 228  | 86992914.073936239  | 82765917.581917316  |
| 323471:7217 | 09/24/18 15:18:19 | 232  | 232  | 80490692.845314249  | 75496214.162812486  |
| 323472:7217 | 09/24/18 16:50:41 | 64   | 64   | 20336110.980266839  | 19315330.004505277  |
| 323473:7217 | 09/24/18 17:40:41 | 202  | 202  | 57248530.221789189  | 54519958.333193734  |
| 323474:7217 | 09/24/18 19:42:20 | 352  | 352  | 80373970.502977818  | 77808150.810417831  |
| 323475:7217 | 09/24/18 22:00:42 | 77   | 77   | 14812378.886187259  | 14194141.046420321  |
| 323487:7218 | 09/25/18 03:28:20 | 455  | 455  | 162721558.641776562 | 156387758.027059942 |
| 323488:7218 | 09/25/18 06:30:08 | 748  | 748  | 193834844.383069932 | 186818321.933573693 |
| 323492:7218 | 09/25/18 11:45:43 | 28   | 28   | 6046378.961993882   | 5823223.760815408   |
| 323493:7218 | 09/25/18 11:58:37 | 140  | 140  | 28298345.124189541  | 27375185.295280185  |
| 323495:7218 | 09/25/18 12:54:31 | 187  | 187  | 33597169.163022809  | 32346650.314807214  |
| 323524:7221 | 09/25/18 22:36:20 | 530  | 530  | 179517492.661116779 | 172935647.727245539 |
| 323525:7221 | 09/26/18 02:05:25 | 1121 | 1121 | 252882309.010185957 | 243731811.643673360 |
| 323526:7221 | 09/26/18 09:22:43 | 466  | 466  | 67074257.705321066  | 65512638.542755313  |
| 323693:7234 | 09/29/18 01:47:30 | 113  | 113  | 42503865.633181259  | 40083728.394541010  |
| 323696:7234 | 09/29/18 02:33:10 | 257  | 257  | 93142839.208755955  | 88848506.199150085  |
| 323702:7234 | 09/29/18 08:56:34 | 808  | 808  | 150178440.004220098 | 145959085.971127480 |
| 323725:7236 | 09/29/18 18:38:39 | 326  | 326  | 124161876.235579729 | 118534125.787251502 |
| 323726:7236 | 09/29/18 20:49:58 | 53   | 53   | 18453397.946450826  | 14606590.259990932  |
