#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
392997:10690,49:49,06/05/25 04:02:21,STABLE BEAMS,6800,369709.753067690,216370.378001832,46.1,HFET
392997:10690,50:50,06/05/25 04:02:44,STABLE BEAMS,6800,369434.256956486,361969.891415043,46.1,HFET
392997:10690,51:51,06/05/25 04:03:08,STABLE BEAMS,6800,369036.176451457,361858.277073842,46.0,HFET
392997:10690,52:52,06/05/25 04:03:31,STABLE BEAMS,6800,368605.654335215,361442.916288298,46.0,HFET
392997:10690,53:53,06/05/25 04:03:54,STABLE BEAMS,6800,368225.101204959,361224.743713873,45.9,HFET
392997:10690,54:54,06/05/25 04:04:18,STABLE BEAMS,6800,367764.578116071,279106.650170373,45.9,HFET
392997:10690,55:55,06/05/25 04:04:41,STABLE BEAMS,6800,367390.034504655,358824.824415494,45.8,HFET
392997:10690,56:56,06/05/25 04:05:04,STABLE BEAMS,6800,367011.803127993,359656.228992408,45.8,HFET
392997:10690,57:57,06/05/25 04:05:28,STABLE BEAMS,6800,376136.970765186,368518.786717060,45.9,HFET
392997:10690,58:58,06/05/25 04:05:51,STABLE BEAMS,6800,387700.644033331,379528.668138233,48.0,HFET
392997:10690,59:59,06/05/25 04:06:14,STABLE BEAMS,6800,402783.764736987,393950.207952559,49.4,HFET
392997:10690,60:60,06/05/25 04:06:37,STABLE BEAMS,6800,416610.744482849,309622.646506651,50.7,HFET
392997:10690,61:61,06/05/25 04:07:01,STABLE BEAMS,6800,430077.635631388,418357.367542774,53.0,HFET
392997:10690,62:62,06/05/25 04:07:24,STABLE BEAMS,6800,445858.033020343,433773.440765853,55.0,HFET
392997:10690,63:63,06/05/25 04:07:47,STABLE BEAMS,6800,462453.666629858,449138.113721111,56.6,HFET
392997:10690,64:64,06/05/25 04:08:11,STABLE BEAMS,6800,438715.325925870,427456.949268875,57.8,HFET
392997:10690,65:65,06/05/25 04:08:34,STABLE BEAMS,6800,402996.930156071,305537.705213082,51.8,HFET
392997:10690,66:66,06/05/25 04:08:57,STABLE BEAMS,6800,389260.552415169,380990.212025685,48.5,HFET
392997:10690,67:67,06/05/25 04:09:21,STABLE BEAMS,6800,392155.641613347,378199.883799665,49.2,HFET
392997:10690,68:68,06/05/25 04:09:44,STABLE BEAMS,6800,391259.316516761,383036.711940630,49.0,HFET
392997:10690,69:69,06/05/25 04:10:07,STABLE BEAMS,6800,398464.212107601,389792.467095996,48.9,HFET
392997:10690,70:70,06/05/25 04:10:31,STABLE BEAMS,6800,403076.697310925,394078.006967659,50.4,HFET
392997:10690,71:71,06/05/25 04:10:54,STABLE BEAMS,6800,398340.557749017,389651.690970194,49.7,HFET
392997:10690,72:72,06/05/25 04:11:17,STABLE BEAMS,6800,389794.879761628,381679.814802519,48.9,HFET
392997:10690,73:73,06/05/25 04:11:40,STABLE BEAMS,6800,385787.064511646,377718.758644246,48.2,HFET
392997:10690,74:74,06/05/25 04:12:04,STABLE BEAMS,6800,384772.819508123,376863.975687017,48.0,HFET
392997:10690,75:75,06/05/25 04:12:27,STABLE BEAMS,6800,383634.642747745,375803.859732466,47.9,HFET
392997:10690,76:76,06/05/25 04:12:50,STABLE BEAMS,6800,382048.507408391,374281.829035518,47.7,HFET
392997:10690,77:77,06/05/25 04:13:14,STABLE BEAMS,6800,383448.338339368,375620.149813799,47.8,HFET
392997:10690,78:78,06/05/25 04:13:37,STABLE BEAMS,6800,383614.199194513,375676.310142702,48.0,HFET
392997:10690,79:79,06/05/25 04:14:00,STABLE BEAMS,6800,383177.077796720,375314.014014603,47.7,HFET
392997:10690,80:80,06/05/25 04:14:24,STABLE BEAMS,6800,384153.034845642,370592.648824462,47.9,HFET
392997:10690,81:81,06/05/25 04:14:47,STABLE BEAMS,6800,383839.430272836,376051.991320135,47.8,HFET
392997:10690,82:82,06/05/25 04:15:10,STABLE BEAMS,6800,382841.346632434,374986.367028494,48.0,HFET
392997:10690,83:83,06/05/25 04:15:34,STABLE BEAMS,6800,382127.864293534,374397.494790120,47.6,HFET
392997:10690,84:84,06/05/25 04:15:57,STABLE BEAMS,6800,381461.094424786,373245.592643033,47.5,HFET
392997:10690,85:85,06/05/25 04:16:20,STABLE BEAMS,6800,409780.548685643,400468.666370362,47.5,HFET
392997:10690,86:86,06/05/25 04:16:44,STABLE BEAMS,6800,485702.480973656,468620.780323563,60.2,HFET
392997:10690,87:87,06/05/25 04:17:07,STABLE BEAMS,6800,498017.584197927,480107.395149380,62.2,HFET
392997:10690,88:88,06/05/25 04:17:30,STABLE BEAMS,6800,496854.548822763,479971.901246113,61.9,HFET
392997:10690,89:89,06/05/25 04:17:53,STABLE BEAMS,6800,494547.511323536,478119.603431489,61.8,HFET
392997:10690,90:90,06/05/25 04:18:17,STABLE BEAMS,6800,491614.040927640,475657.584217703,61.5,HFET
392997:10690,91:91,06/05/25 04:18:40,STABLE BEAMS,6800,489903.612514356,474317.671313213,61.2,HFET
392997:10690,92:92,06/05/25 04:19:04,STABLE BEAMS,6800,491620.097068039,475571.581429452,61.1,HFET
392997:10690,93:93,06/05/25 04:19:27,STABLE BEAMS,6800,493803.797235277,470097.963412684,61.8,HFET
392997:10690,94:94,06/05/25 04:19:50,STABLE BEAMS,6800,492045.926724457,476282.742014757,61.4,HFET
392997:10690,95:95,06/05/25 04:20:13,STABLE BEAMS,6800,490042.838473350,474374.125357933,61.3,HFET
392997:10690,96:96,06/05/25 04:20:37,STABLE BEAMS,6800,493523.613326406,477289.156927595,60.5,HFET
392997:10690,97:97,06/05/25 04:21:00,STABLE BEAMS,6800,503558.584352636,485745.552300119,63.0,HFET
392997:10690,98:98,06/05/25 04:21:23,STABLE BEAMS,6800,502676.600047325,485136.602487743,62.7,HFET
392997:10690,99:99,06/05/25 04:21:47,STABLE BEAMS,6800,502730.869872047,484861.700801406,62.5,HFET
392997:10690,100:100,06/05/25 04:22:10,STABLE BEAMS,6800,503045.201741159,484635.968541333,62.7,HFET
392997:10690,101:101,06/05/25 04:22:33,STABLE BEAMS,6800,503381.886316308,486182.265759279,62.8,HFET
