#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
392293:10645,36:36,05/19/25 15:23:02,STABLE BEAMS,6800,163357.480502462,50182.884811540,43.2,HFET
392293:10645,37:37,05/19/25 15:23:25,STABLE BEAMS,6800,162866.724220600,113565.557024659,43.1,HFET
392294:10645,1:1,05/19/25 15:26:08,STABLE BEAMS,6800,162172.765981072,159437.808347888,42.9,HFET
392294:10645,2:2,05/19/25 15:26:31,STABLE BEAMS,6800,162053.274719563,159478.183525012,42.9,HFET
392294:10645,3:3,05/19/25 15:26:55,STABLE BEAMS,6800,161905.963409044,159424.192463248,42.8,HFET
392294:10645,4:4,05/19/25 15:27:18,STABLE BEAMS,6800,161827.715180006,159398.593885285,42.8,HFET
392294:10645,5:5,05/19/25 15:27:41,STABLE BEAMS,6800,161663.305338593,159990.687991574,42.8,HFET
392294:10645,6:6,05/19/25 15:28:05,STABLE BEAMS,6800,161529.944570424,159856.354928180,42.7,HFET
392294:10645,7:7,05/19/25 15:28:28,STABLE BEAMS,6800,161425.724402279,159739.358690730,42.7,HFET
392294:10645,8:8,05/19/25 15:28:51,STABLE BEAMS,6800,161324.149470632,159642.150720006,42.7,HFET
392294:10645,9:9,05/19/25 15:29:15,STABLE BEAMS,6800,118019.329209586,117036.814192745,31.2,HFET
392294:10645,10:10,05/19/25 15:29:38,STABLE BEAMS,6800,2709.246988877,2700.747005827,0.7,HFET
392294:10645,11:11,05/19/25 15:30:01,STABLE BEAMS,6800,12111.976303320,12072.940852045,3.2,HFET
392294:10645,12:12,05/19/25 15:30:25,STABLE BEAMS,6800,45510.490642076,45308.328981288,12.0,HFET
392294:10645,13:13,05/19/25 15:30:48,STABLE BEAMS,6800,96286.399369980,94254.134593107,25.5,HFET
392294:10645,14:14,05/19/25 15:31:11,STABLE BEAMS,6800,149755.979547268,148322.676503885,39.6,HFET
392294:10645,15:15,05/19/25 15:31:34,STABLE BEAMS,6800,151378.205766767,149916.825601708,40.0,HFET
392294:10645,16:16,05/19/25 15:31:58,STABLE BEAMS,6800,102728.558230540,101989.418927470,27.2,HFET
392294:10645,17:17,05/19/25 15:32:21,STABLE BEAMS,6800,48018.514449107,47798.198840805,12.7,HFET
392294:10645,18:18,05/19/25 15:32:44,STABLE BEAMS,6800,15689.329729862,15638.248236760,4.1,HFET
392294:10645,19:19,05/19/25 15:33:08,STABLE BEAMS,6800,2961.003184476,2952.426622052,0.8,HFET
392294:10645,20:20,05/19/25 15:33:31,STABLE BEAMS,6800,85704.165070682,85091.029093613,22.7,HFET
392294:10645,21:21,05/19/25 15:33:54,STABLE BEAMS,6800,18566.912590562,18501.010135856,4.9,HFET
392294:10645,22:22,05/19/25 15:34:18,STABLE BEAMS,6800,9898.919188257,9868.691104522,2.6,HFET
392294:10645,23:23,05/19/25 15:34:41,STABLE BEAMS,6800,30104.966922233,29989.563422604,8.0,HFET
392294:10645,24:24,05/19/25 15:35:04,STABLE BEAMS,6800,80746.954578046,80256.153817581,21.4,HFET
392294:10645,25:25,05/19/25 15:35:28,STABLE BEAMS,6800,134477.543358112,133312.191608079,35.6,HFET
392294:10645,26:26,05/19/25 15:35:51,STABLE BEAMS,6800,154054.258154971,150340.706608805,40.7,HFET
392294:10645,27:27,05/19/25 15:36:14,STABLE BEAMS,6800,114734.531745881,113853.484631797,30.3,HFET
392294:10645,28:28,05/19/25 15:36:37,STABLE BEAMS,6800,52166.696103054,51919.182156733,13.8,HFET
392294:10645,29:29,05/19/25 15:37:01,STABLE BEAMS,6800,19417.747659779,19349.689111522,5.1,HFET
392294:10645,30:30,05/19/25 15:37:24,STABLE BEAMS,6800,4776.495368789,4762.827968802,1.3,HFET
392294:10645,31:31,05/19/25 15:37:47,STABLE BEAMS,6800,93583.709392345,92916.487587556,24.7,HFET
392294:10645,32:32,05/19/25 15:38:11,STABLE BEAMS,6800,159107.512397176,157488.090981100,42.1,HFET
392294:10645,33:33,05/19/25 15:38:34,STABLE BEAMS,6800,158982.437941905,157362.730889588,42.0,HFET
