#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
395982:10959,87:87,08/18/25 19:47:49,STABLE BEAMS,6799,415446.468095057,310807.654175657,51.8,HFET
395982:10959,88:88,08/18/25 19:48:13,STABLE BEAMS,6799,404387.220386545,393286.832272676,50.4,HFET
395982:10959,89:89,08/18/25 19:48:36,STABLE BEAMS,6799,388445.737021376,379187.040390541,48.4,HFET
395982:10959,90:90,08/18/25 19:48:59,STABLE BEAMS,6799,368915.779252525,360916.801051666,46.0,HFET
395982:10959,91:91,08/18/25 19:49:23,STABLE BEAMS,6799,348147.244628572,341501.975358228,43.4,HFET
395982:10959,92:92,08/18/25 19:49:46,STABLE BEAMS,6799,326221.545388516,320557.196410765,40.7,HFET
395982:10959,93:93,08/18/25 19:50:09,STABLE BEAMS,6799,341976.580132663,335575.135576129,42.6,HFET
395982:10959,94:94,08/18/25 19:50:33,STABLE BEAMS,6799,412175.909063922,395742.379770394,51.4,HFET
395982:10959,95:95,08/18/25 19:50:56,STABLE BEAMS,6799,475125.809033518,456496.859227949,59.2,HFET
395982:10959,96:96,08/18/25 19:51:19,STABLE BEAMS,6799,495564.219074443,474677.969636282,61.8,HFET
395982:10959,97:97,08/18/25 19:51:43,STABLE BEAMS,6799,494262.685899304,471233.396331669,61.6,HFET
395982:10959,98:98,08/18/25 19:52:06,STABLE BEAMS,6799,492459.983344820,368877.322392972,61.4,HFET
395982:10959,99:99,08/18/25 19:52:29,STABLE BEAMS,6799,492597.047547200,472367.913009471,61.4,HFET
395982:10959,100:100,08/18/25 19:52:52,STABLE BEAMS,6799,492857.256501876,473353.650003239,61.4,HFET
395982:10959,101:101,08/18/25 19:53:16,STABLE BEAMS,6799,491897.608724096,472676.171723977,61.3,HFET
395982:10959,102:102,08/18/25 19:53:39,STABLE BEAMS,6799,491990.557579350,473274.592999387,61.3,HFET
395982:10959,103:103,08/18/25 19:54:02,STABLE BEAMS,6799,490874.149506479,365621.499858488,61.2,HFET
395982:10959,104:104,08/18/25 19:54:26,STABLE BEAMS,6799,491390.945241706,470521.565949739,61.3,HFET
395982:10959,105:105,08/18/25 19:54:49,STABLE BEAMS,6799,490730.696909100,382232.990477116,61.2,HFET
395982:10959,106:106,08/18/25 19:55:12,STABLE BEAMS,6799,490623.301029850,471358.655756651,61.2,HFET
395982:10959,107:107,08/18/25 19:55:36,STABLE BEAMS,6799,489867.416798874,465560.904219519,61.1,HFET
395982:10959,108:108,08/18/25 19:55:59,STABLE BEAMS,6799,501084.401605991,404197.379463123,62.5,HFET
395982:10959,109:109,08/18/25 19:56:22,STABLE BEAMS,6799,501084.401605991,429233.050401043,62.5,HFET
395982:10959,110:110,08/18/25 19:56:46,STABLE BEAMS,6799,498391.804379310,477928.543959948,62.1,HFET
395982:10959,111:111,08/18/25 19:57:09,STABLE BEAMS,6799,497277.146551644,477753.615981389,62.0,HFET
395982:10959,112:112,08/18/25 19:57:32,STABLE BEAMS,6799,496677.819253934,277123.678440802,61.9,HFET
395982:10959,113:113,08/18/25 19:57:56,STABLE BEAMS,6799,495805.219504716,476462.748081433,61.8,HFET
395982:10959,114:114,08/18/25 19:58:19,STABLE BEAMS,6799,495713.287458581,476602.514992831,61.8,HFET
395982:10959,115:115,08/18/25 19:58:42,STABLE BEAMS,6799,495399.848546510,476709.046669896,61.8,HFET
395982:10959,116:116,08/18/25 19:59:05,STABLE BEAMS,6799,494058.393111687,475664.959946983,61.6,HFET
395982:10959,117:117,08/18/25 19:59:29,STABLE BEAMS,6799,494354.251227396,476473.390629452,61.6,HFET
395982:10959,118:118,08/18/25 19:59:52,STABLE BEAMS,6799,493908.062884101,475835.441246212,61.6,HFET
395982:10959,119:119,08/18/25 20:00:15,STABLE BEAMS,6799,493341.210969451,475009.123056022,61.5,HFET
395982:10959,120:120,08/18/25 20:00:39,STABLE BEAMS,6799,491880.190450502,474154.272005837,61.3,HFET
395982:10959,121:121,08/18/25 20:01:02,STABLE BEAMS,6799,491228.284119924,466658.997047341,61.2,HFET
395982:10959,122:122,08/18/25 20:01:25,STABLE BEAMS,6799,491182.705234427,473122.471069694,61.2,HFET
395982:10959,123:123,08/18/25 20:01:49,STABLE BEAMS,6799,490692.727422995,449256.713978517,61.2,HFET
395982:10959,124:124,08/18/25 20:02:12,STABLE BEAMS,6799,489815.244489654,471800.766870637,61.1,HFET
395982:10959,125:125,08/18/25 20:02:35,STABLE BEAMS,6799,502353.744438003,482433.198670311,62.6,HFET
395982:10959,126:126,08/18/25 20:02:59,STABLE BEAMS,6799,500007.102345508,480527.446596947,62.3,HFET
395982:10959,127:127,08/18/25 20:03:22,STABLE BEAMS,6799,498498.875213021,479581.655451853,62.1,HFET
395982:10959,128:128,08/18/25 20:03:45,STABLE BEAMS,6799,496819.724967932,478103.934812281,61.9,HFET
395982:10959,129:129,08/18/25 20:04:09,STABLE BEAMS,6799,496015.779837067,477364.620375658,61.8,HFET
395982:10959,130:130,08/18/25 20:04:32,STABLE BEAMS,6799,494541.859177505,365638.576040686,61.7,HFET
395982:10959,131:131,08/18/25 20:04:55,STABLE BEAMS,6799,493193.485273421,474175.779458738,61.5,HFET
395982:10959,132:132,08/18/25 20:05:18,STABLE BEAMS,6799,491347.116601415,472724.833535910,61.3,HFET
395982:10959,133:133,08/18/25 20:05:42,STABLE BEAMS,6799,489664.589216530,471412.993984649,61.0,HFET
395982:10959,134:134,08/18/25 20:06:05,STABLE BEAMS,6799,489545.350011391,464407.992631727,61.0,HFET
395982:10959,135:135,08/18/25 20:06:28,STABLE BEAMS,6799,493679.677554508,475491.363664738,61.5,HFET
395982:10959,136:136,08/18/25 20:06:52,STABLE BEAMS,6799,505259.587373251,484822.550793696,63.0,HFET
395982:10959,137:137,08/18/25 20:07:15,STABLE BEAMS,6799,504079.247010280,484165.503757781,62.8,HFET
395982:10959,138:138,08/18/25 20:07:38,STABLE BEAMS,6799,504006.441810439,406886.737047432,62.8,HFET
395982:10959,139:139,08/18/25 20:08:02,STABLE BEAMS,6799,501613.609913525,481577.882516614,62.5,HFET
395982:10959,140:140,08/18/25 20:08:25,STABLE BEAMS,6799,502984.651159918,370824.175097068,62.7,HFET
395982:10959,141:141,08/18/25 20:08:48,STABLE BEAMS,6799,500418.740014999,369233.033038279,62.4,HFET
395982:10959,142:142,08/18/25 20:09:12,STABLE BEAMS,6799,498956.010923350,479624.915182138,62.2,HFET
395982:10959,143:143,08/18/25 20:09:35,STABLE BEAMS,6799,497481.195138382,478358.803669314,62.0,HFET
395982:10959,144:144,08/18/25 20:09:58,STABLE BEAMS,6799,505651.691472801,484847.547074430,63.0,HFET
395982:10959,145:145,08/18/25 20:10:22,STABLE BEAMS,6799,505310.538678079,484970.291301070,63.0,HFET
395982:10959,146:146,08/18/25 20:10:45,STABLE BEAMS,6799,502991.651307289,482960.100690551,62.7,HFET
395982:10959,147:147,08/18/25 20:11:08,STABLE BEAMS,6799,500935.495744622,481335.831321929,62.4,HFET
395982:10959,148:148,08/18/25 20:11:31,STABLE BEAMS,6799,498304.592994529,472420.915992378,62.1,HFET
395982:10959,149:149,08/18/25 20:11:55,STABLE BEAMS,6799,496233.990407867,477870.520803246,61.9,HFET
395982:10959,150:150,08/18/25 20:12:18,STABLE BEAMS,6799,503500.308402312,483561.763809672,62.8,HFET
395982:10959,151:151,08/18/25 20:12:41,STABLE BEAMS,6799,501658.701230715,481718.239516305,62.5,HFET
395982:10959,152:152,08/18/25 20:13:05,STABLE BEAMS,6799,501702.489865402,480658.074666825,62.5,HFET
395982:10959,153:153,08/18/25 20:13:28,STABLE BEAMS,6799,500563.413616771,481318.852479262,62.4,HFET
395982:10959,154:154,08/18/25 20:13:51,STABLE BEAMS,6799,499143.984758052,480176.632932144,62.2,HFET
395982:10959,155:155,08/18/25 20:14:15,STABLE BEAMS,6799,499154.077838736,480198.680219269,62.2,HFET
395982:10959,156:156,08/18/25 20:14:38,STABLE BEAMS,6799,502577.368267188,483254.598277031,62.7,HFET
395982:10959,157:157,08/18/25 20:15:01,STABLE BEAMS,6799,502678.822480690,482697.270721691,62.7,HFET
