#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 383134:9891 | 07/12/24 19:19:21 | 110  | 110  | 7794196.062943423   | 7549401.144746961   |
| 383148:9895 | 07/13/24 04:50:42 | 537  | 537  | 39786653.758612268  | 38715076.717170410  |
| 383153:9896 | 07/13/24 10:30:17 | 194  | 194  | 82377058.327637032  | 66165713.539543040  |
| 383155:9896 | 07/13/24 11:58:32 | 1853 | 1853 | 770815940.314444542 | 729941648.357237697 |
| 383162:9899 | 07/14/24 03:43:21 | 1530 | 1527 | 707160363.557512522 | 669822422.927881241 |
| 383163:9899 | 07/14/24 13:49:37 | 513  | 513  | 164263917.934960872 | 158275636.672550678 |
| 383173:9900 | 07/14/24 19:48:15 | 927  | 927  | 439139866.097343922 | 412650456.036716819 |
| 383174:9900 | 07/15/24 01:54:31 | 1014 | 1013 | 389599199.958639264 | 368731986.078616798 |
| 383175:9900 | 07/15/24 08:35:34 | 158  | 158  | 42292331.439204521  | 39568583.641614579  |
| 383247:9904 | 07/15/24 23:52:58 | 108  | 108  | 41872151.487461381  | 39445770.566253021  |
| 383254:9905 | 07/16/24 03:16:42 | 1222 | 1222 | 583524438.574897647 | 544996273.514211893 |
| 383255:9905 | 07/16/24 11:15:11 | 915  | 915  | 321410769.061243057 | 308294311.370913267 |
| 383275:9906 | 07/16/24 20:29:35 | 177  | 177  | 76443056.131118372  | 66804347.604858994  |
| 383276:9906 | 07/16/24 21:41:35 | 292  | 292  | 142594866.301213086 | 132986862.427027330 |
| 383277:9906 | 07/16/24 23:40:05 | 675  | 675  | 328781096.260701478 | 308858989.871457458 |
| 383323:9910 | 07/17/24 13:35:57 | 1264 | 1264 | 602408460.894443750 | 561076443.156817913 |
| 383326:9910 | 07/17/24 22:14:32 | 511  | 511  | 180719182.362640858 | 171528464.514714122 |
| 383363:9911 | 07/18/24 09:52:44 | 740  | 740  | 346463753.195744991 | 324692502.858848572 |
| 383365:9911 | 07/18/24 14:47:25 | 53   | 53   | 25871297.330506183  | 23022808.666602500  |
| 383366:9911 | 07/18/24 15:11:12 | 27   | 27   | 13257731.950128203  | 11436309.565416118  |
| 383367:9911 | 07/18/24 15:24:35 | 176  | 176  | 85923473.431001768  | 79772129.583647668  |
| 383368:9911 | 07/18/24 17:16:22 | 1037 | 1037 | 364001954.989778280 | 350574571.818212926 |
| 383377:9912 | 07/19/24 03:48:39 | 279  | 279  | 125675741.349043846 | 117506218.145419091 |
| 383417:9917 | 07/20/24 01:05:27 | 778  | 778  | 367148776.427593768 | 341281296.104331732 |
| 383418:9917 | 07/20/24 06:11:07 | 917  | 917  | 389630378.168299377 | 368562946.462557793 |
| 383447:9920 | 07/20/24 20:44:24 | 470  | 470  | 217801109.489408731 | 204779010.150999784 |
| 383448:9920 | 07/20/24 23:49:52 | 463  | 463  | 225797398.116067976 | 208832827.041374326 |
| 383449:9920 | 07/21/24 02:51:34 | 1244 | 1244 | 450660046.059153557 | 433105388.176017284 |
| 383467:9921 | 07/21/24 13:30:14 | 177  | 177  | 74930827.283860013  | 68788354.872773245  |
| 383468:9921 | 07/21/24 14:41:34 | 2147 | 2147 | 852413308.827335954 | 809333314.482893229 |
| 383485:9923 | 07/22/24 08:25:14 | 75   | 75   | 25117209.634232819  | 23979833.816397633  |
| 383486:9923 | 07/22/24 08:56:37 | 114  | 114  | 54916438.852288179  | 46273898.030580401  |
| 383487:9923 | 07/22/24 09:47:12 | 2040 | 2040 | 850631933.885624290 | 801120402.556271195 |
| 383496:9925 | 07/23/24 02:52:20 | 179  | 179  | 78302998.179877117  | 72808138.345621452  |
| 383512:9926 | 07/23/24 06:46:08 | 1754 | 1754 | 795246998.080195665 | 743506721.893964291 |
| 383514:9926 | 07/23/24 19:13:08 | 139  | 139  | 39087411.756968118  | 37844904.249908790  |
| 383536:9927 | 07/24/24 02:13:47 | 163  | 163  | 66233064.261366330  | 61638433.012812726  |
| 383537:9927 | 07/24/24 03:19:59 | 76   | 76   | 37037315.171698317  | 33085992.905793376  |
| 383541:9927 | 07/24/24 04:01:38 | 302  | 302  | 147092100.304885417 | 137246352.915386498 |
| 383629:9931 | 07/25/24 00:40:18 | 190  | 190  | 80965548.436768293  | 76448774.502737224  |
| 383630:9931 | 07/25/24 01:56:21 | 295  | 295  | 139621204.236057937 | 131771989.879928514 |
