#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 319337:6901 | 07/08/18 02:05:51 | 2193 | 2193 | 237348102.052181304 | 232388817.887160510 |
| 319347:6904 | 07/08/18 19:53:18 | 650  | 650  | 228715235.969551057 | 210516181.370570034 |
| 319348:6904 | 07/09/18 00:07:18 | 37   | 37   | 10960721.952950833  | 5006508.935028781   |
| 319349:6904 | 07/09/18 00:23:34 | 148  | 148  | 41965497.073884055  | 40844090.701817594  |
| 319449:6909 | 07/09/18 20:59:32 | 697  | 697  | 259259571.844015807 | 249635306.278595358 |
| 319450:6909 | 07/10/18 01:32:44 | 683  | 683  | 213139835.700978547 | 207510277.407050014 |
| 319456:6909 | 07/10/18 07:08:40 | 207  | 207  | 53518845.947554931  | 52015906.425180361  |
| 319459:6909 | 07/10/18 08:32:35 | 78   | 78   | 17641531.153484486  | 17212189.164133221  |
| 319486:6911 | 07/11/18 09:10:21 | 66   | 66   | 21061443.199968103  | 20314850.568312123  |
| 319503:6911 | 07/11/18 17:30:46 | 317  | 317  | 94813287.703396633  | 90959389.263106301  |
| 319524:6912 | 07/11/18 22:27:29 | 1424 | 1424 | 470775187.318466842 | 456704828.210167646 |
| 319526:6912 | 07/12/18 08:14:19 | 270  | 270  | 68654173.196364120  | 66635991.839417897  |
| 319528:6912 | 07/12/18 10:12:58 | 254  | 254  | 59799747.204576336  | 58411201.457516842  |
| 319579:6919 | 07/13/18 04:43:17 | 3128 | 3128 | 842700420.301753640 | 818490478.744385958 |
| 319625:6921 | 07/14/18 14:05:51 | 190  | 190  | 72958789.811072871  | 70596630.306213275  |
| 319639:6923 | 07/14/18 18:52:13 | 1477 | 1477 | 423099685.887952328 | 409342860.848795354 |
| 319656:6924 | 07/15/18 07:26:01 | 254  | 254  | 90587093.765175879  | 86472472.701808423  |
| 319657:6924 | 07/15/18 09:09:07 | 167  | 167  | 53753183.324615136  | 51824439.041595414  |
| 319658:6924 | 07/15/18 10:17:14 | 221  | 221  | 63644815.404521935  | 61716757.540575229  |
| 319659:6924 | 07/15/18 11:50:26 | 87   | 87   | 22608470.240043733  | 21787782.212538011  |
| 319678:6925 | 07/15/18 15:20:13 | 259  | 259  | 99053157.228948236  | 95425603.278756902  |
| 319687:6927 | 07/15/18 22:28:04 | 45   | 45   | 16486960.361263178  | 16053052.869096497  |
| 319697:6929 | 07/16/18 02:17:40 | 443  | 443  | 63651724.221148208  | 61401426.579220526  |
