#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 319337:6901 | 07/08/18 02:05:51 | 2193 | 2193 | 229074636.744996041 | 224324313.882910103 |
| 319347:6904 | 07/08/18 19:53:19 | 650  | 650  | 222144892.563787699 | 204438198.625074059 |
| 319348:6904 | 07/09/18 00:07:18 | 37   | 37   | 10608954.872824881  | 4835225.939137234   |
| 319349:6904 | 07/09/18 00:23:35 | 148  | 148  | 40591823.596178025  | 39507167.694981776  |
| 319449:6909 | 07/09/18 20:59:33 | 697  | 697  | 251873834.950764209 | 242498439.756784230 |
| 319450:6909 | 07/10/18 01:32:45 | 683  | 683  | 206370694.958816081 | 200919141.263677895 |
| 319456:6909 | 07/10/18 07:08:41 | 207  | 207  | 51666260.853871912  | 50200471.216649458  |
| 319459:6909 | 07/10/18 08:32:35 | 78   | 78   | 17018872.220883343  | 16604105.799181273  |
| 319486:6911 | 07/11/18 09:10:22 | 66   | 66   | 20491516.077715755  | 19793442.732800372  |
| 319503:6911 | 07/11/18 17:30:46 | 317  | 317  | 92146337.188455388  | 88425198.536162570  |
| 319524:6912 | 07/11/18 22:27:30 | 1424 | 1424 | 457680594.637483835 | 443998620.023760200 |
| 319526:6912 | 07/12/18 08:14:19 | 270  | 270  | 66441627.336398080  | 64474326.994269915  |
| 319528:6912 | 07/12/18 10:12:59 | 254  | 254  | 57812197.086633869  | 56473205.669827841  |
| 319579:6919 | 07/13/18 04:43:17 | 3128 | 3128 | 792754571.167486668 | 769975202.006077409 |
| 319625:6921 | 07/14/18 14:05:52 | 190  | 190  | 69908362.588129699  | 67638151.100767955  |
| 319639:6923 | 07/14/18 18:52:14 | 1477 | 1477 | 404695062.091442704 | 391545481.934473813 |
| 319656:6924 | 07/15/18 07:26:02 | 254  | 254  | 86724587.357008502  | 82760933.393534794  |
| 319657:6924 | 07/15/18 09:09:07 | 167  | 167  | 51427028.072189055  | 49562895.731234357  |
| 319658:6924 | 07/15/18 10:17:15 | 221  | 221  | 60860099.983162217  | 59000687.520512640  |
| 319659:6924 | 07/15/18 11:50:27 | 87   | 87   | 21613692.966642540  | 20840353.114173170  |
| 319678:6925 | 07/15/18 15:20:14 | 259  | 259  | 94975237.173382178  | 91522160.119467691  |
| 319687:6927 | 07/15/18 22:28:05 | 45   | 45   | 15832631.667030932  | 15411231.062130304  |
| 319697:6929 | 07/16/18 02:17:41 | 443  | 443  | 61960036.991667427  | 59788096.548109062  |
| 319698:6929 | 07/16/18 05:13:10 | 312  | 312  | 36044333.644997075  | 35196072.487575613  |
| 319756:6931 | 07/16/18 15:39:05 | 1923 | 1923 | 485206472.334682643 | 469065952.281240225 |
| 319840:6939 | 07/17/18 22:27:54 | 348  | 348  | 50153643.655587018  | 48669486.131027408  |
| 319841:6939 | 07/18/18 00:44:34 | 167  | 167  | 20327953.644360285  | 19819148.539283548  |
| 319847:6940 | 07/18/18 04:02:31 | 3    | 3    | 1277116.180944303   | 841615.345364291    |
| 319848:6940 | 07/18/18 04:04:46 | 53   | 53   | 19111285.425032761  | 18265083.125479352  |
| 319849:6940 | 07/18/18 04:28:03 | 489  | 489  | 171796248.903456181 | 166302643.624006301 |
| 319851:6940 | 07/18/18 07:46:30 | 4    | 4    | 1196602.843390467   | 1079057.190312745   |
| 319853:6940 | 07/18/18 08:01:32 | 262  | 262  | 71837249.893280268  | 69752127.161829740  |
| 319854:6940 | 07/18/18 09:44:35 | 225  | 225  | 52809760.568407282  | 51348574.928001128  |
| 319908:6942 | 07/19/18 02:40:13 | 51   | 51   | 18766636.436195340  | 17509943.825999085  |
| 319909:6942 | 07/19/18 03:03:14 | 6    | 6    | 2229306.981497728   | 1060007.649873664   |
| 319910:6942 | 07/19/18 03:09:21 | 983  | 983  | 302092243.009773910 | 291924793.554962695 |
| 319912:6942 | 07/19/18 09:34:18 | 59   | 59   | 13546626.383011322  | 12831087.262977647  |
| 319913:6942 | 07/19/18 09:59:25 | 56   | 56   | 12444079.165173220  | 11998372.562703356  |
| 319914:6942 | 07/19/18 10:22:49 | 32   | 32   | 6932253.424610903   | 6575990.918465134   |
| 319915:6942 | 07/19/18 10:37:24 | 416  | 416  | 85023915.482180238  | 83004105.378219903  |
| 319941:6944 | 07/19/18 19:59:36 | 255  | 255  | 94527879.110844329  | 90461630.967138767  |
| 319942:6944 | 07/19/18 21:41:31 | 50   | 50   | 17178971.234888062  | 16725163.568845423  |
| 319950:6946 | 07/20/18 02:45:31 | 168  | 168  | 65026652.493701994  | 63223120.759399131  |
| 319991:6953 | 07/20/18 15:48:52 | 837  | 837  | 280082692.635817528 | 270085592.925971448 |
| 319992:6953 | 07/20/18 21:15:40 | 262  | 262  | 64828143.858189739  | 62666746.050880805  |
| 319993:6953 | 07/20/18 23:01:06 | 955  | 955  | 179342140.479154348 | 174501868.451245904 |
| 320002:6956 | 07/21/18 08:17:33 | 141  | 141  | 50292763.841454796  | 48072125.006064124  |
| 320006:6956 | 07/21/18 09:46:33 | 341  | 341  | 113135193.237677962 | 109549147.239116684 |
| 320010:6956 | 07/21/18 14:27:42 | 330  | 330  | 73239466.868513986  | 71341974.865596473  |
| 320011:6956 | 07/21/18 16:38:02 | 302  | 302  | 60281366.865810893  | 58383576.131180264  |
| 320012:6956 | 07/21/18 18:38:20 | 99   | 99   | 17871570.011884078  | 17270700.555649880  |
| 320023:6957 | 07/21/18 21:33:04 | 276  | 276  | 99475301.870673254  | 94555245.630481005  |
| 320024:6957 | 07/21/18 23:21:36 | 409  | 409  | 124382933.165209666 | 120816458.963343307 |
| 320025:6957 | 07/22/18 02:03:22 | 112  | 112  | 29563984.182542022  | 28750568.773228064  |
| 320026:6957 | 07/22/18 02:49:56 | 204  | 204  | 49242064.744417906  | 47830318.063956089  |
| 320038:6960 | 07/22/18 07:09:05 | 619  | 619  | 217091571.506815463 | 209334057.772789240 |
| 320039:6960 | 07/22/18 11:13:46 | 28   | 28   | 8162398.496015967   | 7821491.758807180   |
| 320040:6960 | 07/22/18 11:29:07 | 737  | 737  | 175220043.576087356 | 169552592.175147772 |
| 320059:6961 | 07/22/18 18:43:23 | 103  | 103  | 41038189.223743409  | 39193371.220616803  |
| 320060:6961 | 07/22/18 19:27:06 | 42   | 42   | 15830536.040115347  | 15045478.749719055  |
| 320061:6961 | 07/22/18 19:46:28 | 49   | 49   | 18289350.189618513  | 17478076.485870238  |
| 320062:6961 | 07/22/18 20:06:51 | 21   | 21   | 7661469.861729441   | 6646537.362491219   |
| 320063:6961 | 07/22/18 20:17:41 | 62   | 62   | 21984618.274037488  | 21200480.845631406  |
| 320064:6961 | 07/22/18 20:48:07 | 198  | 198  | 64803911.547391750  | 62033207.162014745  |
| 320065:6961 | 07/22/18 22:09:31 | 917  | 917  | 223850053.949669182 | 216994982.616966128 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 23    | 65   | 26201 | 26201 | 6847872548.389537811 | 6609315626.735171318 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
