#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
368548:8880,1:1,06/06/23 13:02:11,STABLE BEAMS,6800,297722.514777914,228262.563085989,38.7,HFET
368548:8880,2:2,06/06/23 13:02:35,STABLE BEAMS,6800,297987.129417454,290930.518354349,38.8,HFET
368548:8880,3:3,06/06/23 13:02:58,STABLE BEAMS,6800,297828.371356688,290926.648765025,38.8,HFET
368548:8880,4:4,06/06/23 13:03:21,STABLE BEAMS,6800,297609.853782733,290856.352779702,38.7,HFET
368548:8880,5:5,06/06/23 13:03:45,STABLE BEAMS,6800,297607.191691765,227515.457279378,38.7,HFET
368548:8880,6:6,06/06/23 13:04:08,STABLE BEAMS,6800,297607.235982245,290432.343695128,38.7,HFET
368548:8880,7:7,06/06/23 13:04:31,STABLE BEAMS,6800,297463.478407802,293796.993571235,38.7,HFET
368548:8880,8:8,06/06/23 13:04:54,STABLE BEAMS,6800,297222.971775963,293533.313693936,38.7,HFET
368548:8880,9:9,06/06/23 13:05:18,STABLE BEAMS,6800,297106.623015535,293405.195321162,38.7,HFET
368548:8880,10:10,06/06/23 13:05:41,STABLE BEAMS,6800,296981.192375587,258143.247916072,38.7,HFET
368548:8880,11:11,06/06/23 13:06:04,STABLE BEAMS,6800,296907.411428795,227346.135472868,38.7,HFET
368548:8880,12:12,06/06/23 13:06:28,STABLE BEAMS,6800,296742.028444621,289958.750252423,38.6,HFET
368548:8880,13:13,06/06/23 13:06:51,STABLE BEAMS,6800,296616.733007191,289897.787903034,38.6,HFET
368548:8880,14:14,06/06/23 13:07:14,STABLE BEAMS,6800,296565.740678005,289694.979463085,38.6,HFET
368548:8880,15:15,06/06/23 13:07:38,STABLE BEAMS,6800,296434.755079407,289712.439236598,38.6,HFET
368548:8880,16:16,06/06/23 13:08:01,STABLE BEAMS,6800,296260.537309972,220299.837797740,38.6,HFET
368548:8880,17:17,06/06/23 13:08:24,STABLE BEAMS,6800,296222.384557889,289343.019334420,38.5,HFET
368548:8880,18:18,06/06/23 13:08:48,STABLE BEAMS,6800,295957.884141167,289306.801376999,38.5,HFET
368548:8880,19:19,06/06/23 13:09:11,STABLE BEAMS,6800,295867.554872322,289260.109886549,38.5,HFET
368548:8880,20:20,06/06/23 13:09:34,STABLE BEAMS,6800,295973.502363135,289333.298739553,38.5,HFET
368548:8880,21:21,06/06/23 13:09:58,STABLE BEAMS,6800,295775.838612124,288753.762468191,38.5,HFET
368548:8880,22:22,06/06/23 13:10:21,STABLE BEAMS,6800,295388.115086230,288778.574461419,38.5,HFET
368548:8880,23:23,06/06/23 13:10:44,STABLE BEAMS,6800,295729.785837019,289121.156663670,38.5,HFET
368548:8880,24:24,06/06/23 13:11:07,STABLE BEAMS,6800,295939.718051048,289257.014215090,38.5,HFET
368548:8880,25:25,06/06/23 13:11:31,STABLE BEAMS,6800,295914.155450734,289288.110794352,38.5,HFET
368548:8880,26:26,06/06/23 13:11:54,STABLE BEAMS,6800,295734.657789842,289106.519825500,38.5,HFET
368548:8880,27:27,06/06/23 13:12:17,STABLE BEAMS,6800,295469.245921659,288857.521076850,38.5,HFET
368548:8880,28:28,06/06/23 13:12:41,STABLE BEAMS,6800,295172.807406550,288561.082561742,38.4,HFET
368548:8880,29:29,06/06/23 13:13:04,STABLE BEAMS,6800,295100.485714527,288453.612877057,38.4,HFET
368548:8880,30:30,06/06/23 13:13:27,STABLE BEAMS,6800,295035.583843477,288411.497292535,38.4,HFET
368548:8880,31:31,06/06/23 13:13:51,STABLE BEAMS,6800,294761.658878782,288118.156779964,38.4,HFET
368548:8880,32:32,06/06/23 13:14:14,STABLE BEAMS,6800,294473.530656408,287930.439738376,38.3,HFET
368548:8880,33:33,06/06/23 13:14:37,STABLE BEAMS,6800,294735.639387199,288096.232992261,38.3,HFET
368548:8880,34:34,06/06/23 13:15:01,STABLE BEAMS,6800,294806.688310686,288219.616945808,38.4,HFET
368548:8880,35:35,06/06/23 13:15:24,STABLE BEAMS,6800,294695.006368226,288159.701250399,38.3,HFET
368548:8880,36:36,06/06/23 13:15:47,STABLE BEAMS,6800,294568.571033700,287931.691527212,38.3,HFET
368548:8880,37:37,06/06/23 13:16:11,STABLE BEAMS,6800,294363.123813562,282315.616677472,38.3,HFET
368548:8880,38:38,06/06/23 13:16:34,STABLE BEAMS,6800,294286.839289099,287497.278841945,38.3,HFET
368548:8880,39:39,06/06/23 13:16:57,STABLE BEAMS,6800,294270.470460045,287665.165403789,38.3,HFET
368548:8880,40:40,06/06/23 13:17:20,STABLE BEAMS,6800,294063.270269322,287527.440658966,38.3,HFET
368548:8880,41:41,06/06/23 13:17:44,STABLE BEAMS,6800,293574.380293400,287078.799074163,38.2,HFET
368548:8880,42:42,06/06/23 13:18:07,STABLE BEAMS,6800,293308.924134736,286903.035800076,38.2,HFET
368548:8880,43:43,06/06/23 13:18:30,STABLE BEAMS,6800,293985.165173015,287467.706787634,38.2,HFET
368548:8880,44:44,06/06/23 13:18:54,STABLE BEAMS,6800,294534.425404538,287949.244543841,38.4,HFET
368548:8880,45:45,06/06/23 13:19:17,STABLE BEAMS,6800,293540.847737727,287075.204552033,38.2,HFET
368548:8880,46:46,06/06/23 13:19:40,STABLE BEAMS,6800,293407.971634948,286954.256574897,38.2,HFET
368548:8880,47:47,06/06/23 13:20:04,STABLE BEAMS,6800,292814.481531242,286370.326221683,38.2,HFET
368548:8880,48:48,06/06/23 13:20:27,STABLE BEAMS,6800,292452.185403143,285571.771194616,38.1,HFET
368548:8880,49:49,06/06/23 13:20:50,STABLE BEAMS,6800,292002.201117467,285617.437010788,38.0,HFET
368548:8880,50:50,06/06/23 13:21:14,STABLE BEAMS,6800,291255.230513374,284595.201072205,37.9,HFET
368548:8880,51:51,06/06/23 13:21:37,STABLE BEAMS,6800,290696.729889033,284412.015646066,37.9,HFET
368548:8880,52:52,06/06/23 13:22:00,STABLE BEAMS,6800,290074.327426064,283751.117762562,37.8,HFET
368548:8880,53:53,06/06/23 13:22:24,STABLE BEAMS,6800,289888.430956320,283611.959404828,37.7,HFET
368548:8880,54:54,06/06/23 13:22:47,STABLE BEAMS,6800,289445.118215610,283159.334007884,37.7,HFET
368548:8880,55:55,06/06/23 13:23:10,STABLE BEAMS,6800,289344.429636553,283127.827158911,37.6,HFET
368548:8880,56:56,06/06/23 13:23:33,STABLE BEAMS,6800,289207.343607076,282954.931110647,37.7,HFET
368548:8880,57:57,06/06/23 13:23:57,STABLE BEAMS,6800,288822.739063420,282640.053769305,37.6,HFET
368548:8880,58:58,06/06/23 13:24:20,STABLE BEAMS,6800,288200.289978892,281989.174858640,37.5,HFET
368548:8880,59:59,06/06/23 13:24:43,STABLE BEAMS,6800,288539.935022982,282290.280191716,37.5,HFET
368548:8880,60:60,06/06/23 13:25:07,STABLE BEAMS,6800,288860.367322973,278902.270583916,37.6,HFET
368548:8880,61:61,06/06/23 13:25:30,STABLE BEAMS,6800,288839.243094992,278914.154419079,37.6,HFET
368548:8880,62:62,06/06/23 13:25:53,STABLE BEAMS,6800,288752.988550326,278856.422943667,37.6,HFET
368548:8880,63:63,06/06/23 13:26:17,STABLE BEAMS,6800,288804.479730185,278885.449525748,37.6,HFET
368548:8880,64:64,06/06/23 13:26:40,STABLE BEAMS,6800,288585.691751192,278873.313934172,37.6,HFET
368548:8880,65:65,06/06/23 13:27:03,STABLE BEAMS,6800,288538.272964435,278717.947591759,37.6,HFET
368548:8880,66:66,06/06/23 13:27:27,STABLE BEAMS,6800,288402.368791457,278569.614111387,37.5,HFET
368548:8880,67:67,06/06/23 13:27:50,STABLE BEAMS,6800,288283.176115984,278584.866354124,37.5,HFET
368548:8880,68:68,06/06/23 13:28:13,STABLE BEAMS,6800,288038.389625110,278407.303487893,37.5,HFET
368548:8880,69:69,06/06/23 13:28:36,STABLE BEAMS,6800,287899.618226308,278169.347055283,37.5,HFET
368548:8880,70:70,06/06/23 13:29:00,STABLE BEAMS,6800,287948.288801900,275166.764861640,37.5,HFET
368548:8880,71:71,06/06/23 13:29:23,STABLE BEAMS,6800,288137.117767649,278558.984396137,37.5,HFET
368548:8880,72:72,06/06/23 13:29:46,STABLE BEAMS,6800,288027.689977523,275174.480729508,37.5,HFET
368548:8880,73:73,06/06/23 13:30:10,STABLE BEAMS,6800,287761.119563620,278101.874005303,37.5,HFET
368548:8880,74:74,06/06/23 13:30:33,STABLE BEAMS,6800,287519.109386532,278000.845088872,37.4,HFET
368548:8880,75:75,06/06/23 13:30:56,STABLE BEAMS,6800,287359.987677613,273785.988161464,37.4,HFET
368548:8880,77:77,06/06/23 13:31:43,STABLE BEAMS,6800,286672.205472623,138209.278946462,37.3,HFET
368548:8880,78:78,06/06/23 13:32:06,STABLE BEAMS,6800,285929.151079412,276197.516227813,37.3,HFET
368548:8880,79:79,06/06/23 13:32:30,STABLE BEAMS,6800,285403.406761801,214860.595254416,37.2,HFET
368548:8880,80:80,06/06/23 13:32:53,STABLE BEAMS,6800,284378.550691652,274783.342174482,37.0,HFET
368548:8880,81:81,06/06/23 13:33:16,STABLE BEAMS,6800,284053.589107290,274955.851263813,37.0,HFET
368548:8880,82:82,06/06/23 13:33:40,STABLE BEAMS,6800,283915.454092756,202538.868039169,36.9,HFET
368548:8880,83:83,06/06/23 13:34:03,STABLE BEAMS,6800,283654.597150800,273272.444705611,36.9,HFET
368548:8880,84:84,06/06/23 13:34:26,STABLE BEAMS,6800,283171.740004498,274088.641330268,36.9,HFET
368548:8880,85:85,06/06/23 13:34:49,STABLE BEAMS,6800,283419.507944013,274311.026162469,36.8,HFET
368548:8880,86:86,06/06/23 13:35:13,STABLE BEAMS,6800,283762.933996466,274581.445185994,36.9,HFET
