#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 302031:6147 | 08/30/17 08:08:29 | 808  | 808  | 133217991.866760924 | 129133210.207596228 |
| 302033:6147 | 08/30/17 13:34:23 | 39   | 39   | 5342564.040533527   | 5173654.019492940   |
| 302034:6147 | 08/30/17 13:54:42 | 4    | 4    | 540420.629148141    | 483547.685430123    |
| 302036:6147 | 08/30/17 14:03:43 | 32   | 32   | 4264457.324786101   | 4108399.362928261   |
| 302037:6147 | 08/30/17 14:19:49 | 16   | 16   | 2103581.908339893   | 637288.796460495    |
| 302038:6147 | 08/30/17 14:28:27 | 10   | 10   | 1303898.806690768   | 574951.919722736    |
| 302040:6147 | 08/30/17 14:35:43 | 168  | 168  | 21432398.940452971  | 20954841.358308587  |
| 302041:6147 | 08/30/17 15:44:00 | 65   | 65   | 7907780.325827483   | 7738132.614693475   |
| 302042:6147 | 08/30/17 16:12:11 | 514  | 514  | 55967886.342201017  | 54983584.720039263  |
| 302043:6147 | 08/30/17 19:35:17 | 228  | 228  | 21191557.440717559  | 20761524.192127142  |
| 302131:6152 | 08/31/17 12:32:49 | 873  | 873  | 114100109.510706559 | 111634653.405354843 |
| 302159:6155 | 09/01/17 00:38:55 | 105  | 105  | 16670118.791984718  | 16076608.995518925  |
| 302163:6156 | 09/01/17 03:34:09 | 1188 | 1188 | 151425317.564681113 | 146553307.204468727 |
| 302165:6156 | 09/01/17 11:25:52 | 78   | 78   | 7044664.821770940   | 6889944.646946850   |
| 302166:6156 | 09/01/17 11:58:48 | 16   | 16   | 1543378.998648252   | 1518819.684987959   |
| 302225:6158 | 09/01/17 18:41:42 | 868  | 868  | 117430287.997511148 | 114788470.144389451 |
| 302228:6159 | 09/02/17 03:31:11 | 232  | 232  | 39385524.171239629  | 38240723.607938297  |
| 302229:6159 | 09/02/17 05:05:33 | 457  | 457  | 69211591.787912488  | 67570785.942675367  |
| 302240:6160 | 09/02/17 10:53:49 | 959  | 959  | 141757183.160562903 | 138868374.449739605 |
| 302262:6161 | 09/03/17 03:32:47 | 425  | 425  | 78294939.629477173  | 75969816.332295999  |
| 302263:6161 | 09/03/17 06:21:33 | 1249 | 1249 | 168826428.572629809 | 165275648.415533870 |
| 302277:6165 | 09/03/17 22:46:03 | 374  | 374  | 55588006.749440722  | 54198193.221462853  |
| 302279:6165 | 09/04/17 07:35:57 | 68   | 68   | 6199096.994336901   | 5862908.522993460   |
| 302280:6165 | 09/04/17 08:06:51 | 152  | 152  | 12808800.096008034  | 12611393.477907039  |
| 302322:6167 | 09/04/17 17:44:13 | 835  | 835  | 99084538.804754838  | 96870473.966410041  |
| 302328:6168 | 09/05/17 01:50:14 | 678  | 678  | 95626879.011779040  | 93450402.997465029  |
| 302337:6169 | 09/05/17 09:18:04 | 124  | 124  | 21445801.588262197  | 20376769.787842706  |
| 302342:6169 | 09/05/17 10:22:40 | 54   | 54   | 9166992.224648444   | 6933228.004733602   |
| 302343:6169 | 09/05/17 10:52:16 | 97   | 97   | 15871196.988788441  | 15318243.928728310  |
| 302344:6169 | 09/05/17 11:33:14 | 511  | 511  | 74625703.108962327  | 68814516.144278526  |
| 302350:6169 | 09/05/17 15:02:18 | 136  | 136  | 16753059.008588340  | 16492993.414255161  |
| 302388:6170 | 09/05/17 18:47:49 | 686  | 686  | 130755590.020609483 | 127483322.649492800 |
| 302392:6171 | 09/06/17 01:58:24 | 346  | 346  | 77100127.068575278  | 74911825.611907214  |
| 302393:6171 | 09/06/17 04:19:09 | 887  | 887  | 160742390.875867903 | 157322303.048547417 |
| 302448:6174 | 09/06/17 20:49:55 | 1903 | 1903 | 316512298.642645657 | 309426869.055334866 |
| 302472:6175 | 09/07/17 11:28:08 | 771  | 771  | 159294021.436035424 | 154748577.424580902 |
| 302473:6175 | 09/07/17 16:32:57 | 397  | 397  | 66627184.454622701  | 60465030.531565957  |
| 302474:6175 | 09/07/17 19:17:17 | 305  | 305  | 45529149.762640998  | 43413266.669977605  |
| 302475:6175 | 09/07/17 21:17:58 | 2    | 2    | 283687.823386981    | 99575.930090906     |
| 302476:6175 | 09/07/17 21:22:33 | 259  | 259  | 34366509.858648472  | 33417296.835646652  |
| 302479:6176 | 09/08/17 01:20:30 | 309  | 309  | 71604050.546144575  | 68832428.188705817  |
| 302484:6177 | 09/08/17 06:07:18 | 163  | 163  | 37473538.039673865  | 36414085.904793553  |
| 302485:6177 | 09/08/17 07:17:25 | 922  | 922  | 179207049.166935027 | 173348265.721220404 |
| 302492:6177 | 09/08/17 13:49:02 | 44   | 44   | 6976952.037950048   | 6787590.658462092   |
| 302493:6177 | 09/08/17 14:09:59 | 1    | 1    | 156963.387061078    | 141709.662660718    |
| 302494:6177 | 09/08/17 14:13:24 | 618  | 618  | 88321293.599901110  | 86352322.206344560  |
| 302509:6179 | 09/08/17 23:12:14 | 20   | 20   | 5151812.558457093   | 4987039.664448080   |
| 302513:6180 | 09/09/17 02:19:46 | 50   | 50   | 12658071.045098506  | 12202645.163204644  |
| 302522:6182 | 09/09/17 07:22:46 | 3    | 3    | 724818.491438277    | 508554.539232444    |
| 302523:6182 | 09/09/17 07:29:07 | 48   | 48   | 11239544.719241805  | 10748270.615325190  |
| 302525:6182 | 09/09/17 07:58:46 | 698  | 698  | 139095622.780373573 | 134810290.454066545 |
| 302526:6182 | 09/09/17 13:00:58 | 582  | 582  | 90482647.976281121  | 88305523.898206323  |
| 302548:6185 | 09/10/17 02:00:17 | 73   | 73   | 16160080.944402589  | 15739562.341234894  |
| 302551:6185 | 09/10/17 02:41:42 | 1    | 1    | 219632.630648924    | 103949.017162943    |
| 302553:6185 | 09/10/17 02:50:55 | 182  | 182  | 37862880.869821973  | 37036843.234911703  |
| 302554:6185 | 09/10/17 04:05:18 | 1    | 1    | 198653.573179422    | 91438.007464286     |
| 302555:6185 | 09/10/17 04:09:27 | 10   | 10   | 1978874.245993772   | 1909606.566349225   |
| 302563:6186 | 09/10/17 07:13:28 | 2    | 2    | 470475.115052606    | 320075.453694380    |
| 302565:6186 | 09/10/17 07:21:03 | 1    | 1    | 232836.440567685    | 149415.702849790    |
| 302566:6186 | 09/10/17 07:26:29 | 63   | 63   | 14243100.466494869  | 13755471.846308395  |
| 302572:6186 | 09/10/17 08:51:54 | 278  | 278  | 55205634.812552981  | 53765254.881644972  |
| 302573:6186 | 09/10/17 10:44:44 | 1283 | 1283 | 197328267.073243827 | 193271825.575496495 |
| 302596:6189 | 09/11/17 03:29:56 | 930  | 930  | 181027193.690772265 | 175787909.219969481 |
| 302597:6189 | 09/11/17 09:35:10 | 1054 | 1054 | 148097115.637904048 | 145123420.164346218 |
| 302634:6191 | 09/12/17 01:21:56 | 577  | 577  | 121647214.779257268 | 116834749.079420835 |
| 302635:6191 | 09/12/17 05:18:01 | 1252 | 1252 | 189629659.775515735 | 184469237.591134578 |
| 302651:6192 | 09/12/17 16:37:00 | 145  | 145  | 33056433.559874315  | 30035338.288253259  |
| 302654:6192 | 09/12/17 17:38:00 | 317  | 317  | 65600498.381063268  | 63967438.213677503  |
| 302661:6193 | 09/12/17 22:27:07 | 51   | 51   | 10486398.904877370  | 9465407.772141902   |
| 302663:6193 | 09/12/17 23:00:30 | 706  | 706  | 137829628.392421067 | 134253685.396310091 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 27    | 70   | 27303 | 27303 | 4411710060.793385506 | 4279672833.958911896 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
