#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 302031:6147 | 08/30/17 08:08:29 | 808  | 808  | 134989704.364674896 | 130848123.744481638 |
| 302033:6147 | 08/30/17 13:34:23 | 39   | 39   | 5400705.908866428   | 5229971.099669064   |
| 302034:6147 | 08/30/17 13:54:42 | 4    | 4    | 546269.542722112    | 488780.671446062    |
| 302036:6147 | 08/30/17 14:03:43 | 32   | 32   | 4310151.562826685   | 4152440.345091186   |
| 302037:6147 | 08/30/17 14:19:49 | 16   | 16   | 2125882.007198221   | 644028.975286088    |
| 302038:6147 | 08/30/17 14:28:27 | 10   | 10   | 1317729.076654884   | 581051.797605643    |
| 302040:6147 | 08/30/17 14:35:43 | 168  | 168  | 21654607.894522764  | 21171928.352813009  |
| 302041:6147 | 08/30/17 15:44:00 | 65   | 65   | 7985313.645749084   | 7813997.938930861   |
| 302042:6147 | 08/30/17 16:12:12 | 514  | 514  | 56471051.038202062  | 55477948.303804889  |
| 302043:6147 | 08/30/17 19:35:17 | 228  | 228  | 21433078.760040816  | 20998566.838479903  |
| 302131:6152 | 08/31/17 12:32:49 | 873  | 873  | 115464747.569709137 | 112968982.543219849 |
| 302159:6155 | 09/01/17 00:38:55 | 105  | 105  | 16952112.550183620  | 16349679.046505654  |
| 302163:6156 | 09/01/17 03:34:10 | 1188 | 1188 | 153338500.790193558 | 148403107.397376209 |
| 302165:6156 | 09/01/17 11:25:52 | 78   | 78   | 7084155.969434360   | 6927927.012388498   |
| 302166:6156 | 09/01/17 11:58:48 | 16   | 16   | 1557162.613797334   | 1532383.903932842   |
| 302225:6158 | 09/01/17 18:41:42 | 868  | 868  | 118915954.187085748 | 116241958.380077794 |
| 302228:6159 | 09/02/17 03:31:11 | 232  | 232  | 39951894.519766025  | 38790047.102463886  |
| 302229:6159 | 09/02/17 05:05:33 | 457  | 457  | 69994785.848288342  | 68335167.629614308  |
| 302240:6160 | 09/02/17 10:53:49 | 959  | 959  | 143394890.870969057 | 140471392.233513921 |
| 302262:6161 | 09/03/17 03:32:48 | 425  | 425  | 79383458.822157517  | 77032217.507210404  |
| 302263:6161 | 09/03/17 06:21:33 | 1249 | 1249 | 170303939.336048573 | 166721403.132931650 |
| 302277:6165 | 09/03/17 22:46:03 | 374  | 374  | 56332107.013360180  | 54923942.065826453  |
| 302279:6165 | 09/04/17 07:35:59 | 68   | 68   | 6292836.415849318   | 5946207.514174158   |
| 302280:6165 | 09/04/17 08:06:52 | 152  | 152  | 13006515.831714923  | 12807028.235489901  |
| 302322:6167 | 09/04/17 17:44:13 | 835  | 835  | 101123122.868857130 | 98876937.549665943  |
| 302328:6168 | 09/05/17 01:50:14 | 678  | 678  | 97720772.297281682  | 95461175.954674169  |
| 302337:6169 | 09/05/17 09:18:04 | 124  | 124  | 21998872.566238418  | 20904504.970930293  |
| 302342:6169 | 09/05/17 10:22:41 | 54   | 54   | 9369235.612931443   | 7086222.081849949   |
| 302343:6169 | 09/05/17 10:52:16 | 97   | 97   | 16208812.289094763  | 15644099.951898271  |
| 302344:6169 | 09/05/17 11:33:15 | 511  | 511  | 76049320.693530962  | 70132583.812254101  |
| 302350:6169 | 09/05/17 15:02:18 | 136  | 136  | 17113206.256602015  | 16847135.414186992  |
| 302388:6170 | 09/05/17 18:47:49 | 686  | 686  | 133835460.150515467 | 130483317.629716128 |
| 302392:6171 | 09/06/17 01:58:24 | 346  | 346  | 79022671.453928977  | 76757856.018486544  |
| 302393:6171 | 09/06/17 04:19:09 | 887  | 887  | 164045431.606601566 | 160557211.821664512 |
| 302448:6174 | 09/06/17 20:49:55 | 1903 | 1903 | 322533032.265465736 | 315294162.629996002 |
| 302472:6175 | 09/07/17 11:28:08 | 771  | 771  | 162780593.184290797 | 158148016.818017393 |
| 302473:6175 | 09/07/17 16:32:57 | 397  | 397  | 67786032.209363654  | 61521692.030708455  |
| 302474:6175 | 09/07/17 19:17:18 | 305  | 305  | 46235833.491911232  | 44087746.238910735  |
| 302475:6175 | 09/07/17 21:17:58 | 2    | 2    | 287923.553967351    | 101065.732147406    |
| 302476:6175 | 09/07/17 21:22:32 | 259  | 259  | 34879186.590462722  | 33916313.707786873  |
| 302479:6176 | 09/08/17 01:20:30 | 309  | 309  | 73360035.277866051  | 70520942.930563226  |
| 302484:6177 | 09/08/17 06:07:18 | 163  | 163  | 38453715.071611226  | 37365868.857659452  |
| 302485:6177 | 09/08/17 07:17:25 | 922  | 922  | 182617362.385101289 | 176630089.724479735 |
| 302492:6177 | 09/08/17 13:49:02 | 44   | 44   | 7097074.530894364   | 6904476.537124471   |
| 302493:6177 | 09/08/17 14:09:59 | 1    | 1    | 159615.358023421    | 144108.408427514    |
| 302494:6177 | 09/08/17 14:13:24 | 618  | 618  | 89698644.917477474  | 87698011.139418676  |
| 302509:6179 | 09/08/17 23:12:14 | 20   | 20   | 5280222.562645186   | 5111672.881400278   |
| 302513:6180 | 09/09/17 02:19:46 | 50   | 50   | 13028801.075518601  | 12539022.516732207  |
| 302522:6182 | 09/09/17 07:22:47 | 3    | 3    | 741360.105181069    | 520158.322057912    |
| 302523:6182 | 09/09/17 07:29:07 | 48   | 48   | 11489406.833118405  | 10987125.342221033  |
| 302525:6182 | 09/09/17 07:58:46 | 698  | 698  | 141774145.940044999 | 137406226.706460416 |
| 302526:6182 | 09/09/17 13:00:58 | 582  | 582  | 91822981.441470325  | 89613289.731037185  |
| 302548:6185 | 09/10/17 02:00:17 | 73   | 73   | 16529938.995981172  | 16101125.821390839  |
| 302551:6185 | 09/10/17 02:41:42 | 1    | 1    | 224119.140409246    | 106049.486893294    |
| 302553:6185 | 09/10/17 02:50:55 | 182  | 182  | 38598986.500961199  | 37756778.638368592  |
| 302554:6185 | 09/10/17 04:05:18 | 1    | 1    | 202271.181038949    | 93177.201735454     |
| 302555:6185 | 09/10/17 04:09:27 | 10   | 10   | 2013871.721924772   | 1943425.807731339   |
| 302563:6186 | 09/10/17 07:13:28 | 2    | 2    | 480625.239443968    | 326890.321484490    |
| 302565:6186 | 09/10/17 07:21:03 | 1    | 1    | 237831.433220119    | 152594.579124343    |
| 302566:6186 | 09/10/17 07:26:29 | 63   | 63   | 14542876.926921219  | 14044932.165363954  |
| 302572:6186 | 09/10/17 08:51:54 | 278  | 278  | 56226077.639403313  | 54759106.909577034  |
| 302573:6186 | 09/10/17 10:44:46 | 1283 | 1283 | 200046039.145865738 | 195932812.434803277 |
| 302596:6189 | 09/11/17 03:29:56 | 930  | 930  | 184248069.963681459 | 178895697.544327229 |
| 302597:6189 | 09/11/17 09:35:10 | 1054 | 1054 | 149895986.055870682 | 146885588.123756021 |
| 302634:6191 | 09/12/17 01:21:56 | 577  | 577  | 124331594.053218484 | 119412501.710639939 |
| 302635:6191 | 09/12/17 05:18:01 | 1252 | 1252 | 192439023.979420334 | 187201183.889721274 |
| 302651:6192 | 09/12/17 16:37:00 | 145  | 145  | 33785200.719628155  | 30699071.295199297  |
| 302654:6192 | 09/12/17 17:38:01 | 317  | 317  | 66887773.592282608  | 65259081.187426984  |
| 302661:6193 | 09/12/17 22:27:07 | 51   | 51   | 10788810.768641347  | 9745906.649838818   |
| 302663:6193 | 09/12/17 23:00:31 | 706  | 706  | 140462444.234790891 | 136817693.782490134 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 27    | 70   | 27303 | 27303 | 4486661970.022715569 | 4352252934.782682419 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
