#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
397768:11132,1:1,10/03/25 20:00:01,STABLE BEAMS,6799,501598.476515953,178062.857498824,63.1,HFET
397768:11132,2:2,10/03/25 20:00:25,STABLE BEAMS,6799,501591.373721575,460888.294201410,61.5,HFET
397768:11132,3:3,10/03/25 20:00:48,STABLE BEAMS,6799,515649.456531005,464720.548981083,64.3,HFET
397768:11132,4:4,10/03/25 20:01:12,STABLE BEAMS,6799,515150.097684208,464576.178333151,64.2,HFET
397768:11132,5:5,10/03/25 20:01:35,STABLE BEAMS,6799,511556.549944232,334827.039402761,63.9,HFET
397768:11132,6:6,10/03/25 20:01:58,STABLE BEAMS,6799,509475.195752442,459436.697023382,63.6,HFET
397768:11132,7:7,10/03/25 20:02:22,STABLE BEAMS,6799,509069.306136429,462809.293544069,63.3,HFET
397768:11132,8:8,10/03/25 20:02:45,STABLE BEAMS,6799,507193.744164307,462522.508022568,63.4,HFET
397768:11132,9:9,10/03/25 20:03:08,STABLE BEAMS,6799,511261.612643295,465385.680102063,63.7,HFET
397768:11132,10:10,10/03/25 20:03:32,STABLE BEAMS,6799,510906.897180545,381001.935016473,63.7,HFET
397768:11132,11:11,10/03/25 20:03:55,STABLE BEAMS,6799,509558.377936427,366087.864082536,63.5,HFET
397768:11132,12:12,10/03/25 20:04:18,STABLE BEAMS,6799,510226.742262463,468597.332010910,63.6,HFET
397768:11132,13:13,10/03/25 20:04:42,STABLE BEAMS,6799,510644.378180042,486572.264417209,63.7,HFET
397768:11132,14:14,10/03/25 20:05:05,STABLE BEAMS,6799,510523.591047282,480635.710645920,63.5,HFET
397768:11132,15:15,10/03/25 20:05:28,STABLE BEAMS,6799,511548.125428681,489163.448657748,63.8,HFET
397768:11132,16:16,10/03/25 20:05:51,STABLE BEAMS,6799,512104.989636332,363331.613884419,63.8,HFET
397768:11132,17:17,10/03/25 20:06:15,STABLE BEAMS,6799,513357.897389071,476912.816055114,63.8,HFET
397768:11132,18:18,10/03/25 20:06:38,STABLE BEAMS,6799,514793.424116018,492189.071225410,64.3,HFET
397768:11132,19:19,10/03/25 20:07:01,STABLE BEAMS,6799,514252.858805083,491183.612054514,64.1,HFET
397768:11132,20:20,10/03/25 20:07:25,STABLE BEAMS,6799,515068.372423913,493467.520598762,64.2,HFET
397768:11132,21:21,10/03/25 20:07:48,STABLE BEAMS,6799,514900.688665847,419237.486985761,64.3,HFET
397768:11132,22:22,10/03/25 20:08:11,STABLE BEAMS,6799,514588.314902176,492527.804818039,64.1,HFET
397768:11132,23:23,10/03/25 20:08:35,STABLE BEAMS,6799,514233.599439426,492765.465203755,64.2,HFET
397768:11132,24:24,10/03/25 20:08:58,STABLE BEAMS,6799,513164.583429432,492058.857213600,64.0,HFET
397768:11132,25:25,10/03/25 20:09:21,STABLE BEAMS,6799,513850.293306163,493175.089206573,64.1,HFET
397768:11132,26:26,10/03/25 20:09:45,STABLE BEAMS,6799,511896.239278801,491190.530693738,64.0,HFET
397768:11132,27:27,10/03/25 20:10:08,STABLE BEAMS,6799,510191.184000090,342976.795463262,63.6,HFET
397768:11132,28:28,10/03/25 20:10:31,STABLE BEAMS,6799,508560.930680293,479974.222999707,63.5,HFET
397768:11132,29:29,10/03/25 20:10:55,STABLE BEAMS,6799,514037.872814154,491792.512914254,64.1,HFET
397768:11132,30:30,10/03/25 20:11:18,STABLE BEAMS,6799,512289.699587421,490599.658390521,63.8,HFET
397768:11132,31:31,10/03/25 20:11:41,STABLE BEAMS,6799,511155.711774040,489621.652324120,63.8,HFET
397768:11132,32:32,10/03/25 20:12:04,STABLE BEAMS,6799,510010.889110554,489706.335722277,63.7,HFET
397768:11132,33:33,10/03/25 20:12:28,STABLE BEAMS,6799,508176.804007607,488399.064901700,63.5,HFET
397768:11132,34:34,10/03/25 20:12:51,STABLE BEAMS,6799,511964.031686454,491250.674834782,63.1,HFET
397768:11132,35:35,10/03/25 20:13:14,STABLE BEAMS,6799,513004.093377782,492375.282390671,64.0,HFET
397768:11132,36:36,10/03/25 20:13:38,STABLE BEAMS,6799,510599.351079216,490711.158508905,63.9,HFET
397768:11132,37:37,10/03/25 20:14:01,STABLE BEAMS,6799,511945.047387990,491866.498995902,63.4,HFET
397768:11132,38:38,10/03/25 20:14:24,STABLE BEAMS,6799,514789.554526694,494323.417811230,64.2,HFET
397768:11132,39:39,10/03/25 20:14:48,STABLE BEAMS,6799,513022.989095285,491915.668422166,64.1,HFET
397768:11132,40:40,10/03/25 20:15:11,STABLE BEAMS,6799,510121.386865438,490047.666135692,63.8,HFET
397768:11132,41:41,10/03/25 20:15:34,STABLE BEAMS,6799,507566.352981060,481254.402032864,63.5,HFET
397768:11132,42:42,10/03/25 20:15:58,STABLE BEAMS,6799,511690.768747884,491256.092259835,62.9,HFET
397768:11132,43:43,10/03/25 20:16:21,STABLE BEAMS,6799,510775.592224275,489413.221324262,63.8,HFET
397768:11132,44:44,10/03/25 20:16:44,STABLE BEAMS,6799,510007.201345307,490110.495678484,63.5,HFET
397768:11132,45:45,10/03/25 20:17:08,STABLE BEAMS,6799,514754.814472666,495189.786225651,64.3,HFET
397768:11132,46:46,10/03/25 20:17:31,STABLE BEAMS,6799,513014.611201293,492763.691253469,64.0,HFET
397768:11132,47:47,10/03/25 20:17:54,STABLE BEAMS,6799,510874.481211189,490891.406776883,63.8,HFET
397768:11132,48:48,10/03/25 20:18:17,STABLE BEAMS,6799,511999.226300674,492493.020473530,63.7,HFET
397768:11132,49:49,10/03/25 20:18:41,STABLE BEAMS,6799,511709.526931791,491582.170430514,63.9,HFET
397768:11132,50:50,10/03/25 20:19:04,STABLE BEAMS,6799,512458.793647621,492439.706390750,63.9,HFET
397768:11132,51:51,10/03/25 20:19:27,STABLE BEAMS,6799,511969.495733065,492694.395300567,63.8,HFET
