#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 320060:6961 | 07/22/18 19:27:06 | 29   | 29   | 10921556.856016299  | 10398523.080828056  |
| 320061:6961 | 07/22/18 19:46:28 | 49   | 49   | 18289350.140665878  | 17478076.482140511  |
| 320062:6961 | 07/22/18 20:06:51 | 19   | 19   | 6934435.120750466   | 5943166.622043850   |
| 320063:6961 | 07/22/18 20:17:41 | 58   | 58   | 20546650.141598862  | 19797086.224991735  |
| 320064:6961 | 07/22/18 20:48:07 | 198  | 198  | 64803911.545060650  | 62033207.174369469  |
| 320065:6961 | 07/22/18 22:09:31 | 894  | 894  | 218672336.637100011 | 211933275.197777689 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 23    | 65   | 24963 | 24963 | 6508626689.771122932 | 6280343203.512537956 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
