#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 368453:8873 | 06/05/23 00:22:36 | 1    | 1    | 403383.698158562    | 300453.701189966    |
| 368454:8873 | 06/05/23 00:26:43 | 1165 | 1165 | 342980526.428572655 | 329187857.132376552 |
| 368489:8877 | 06/05/23 13:06:06 | 1537 | 1537 | 539098238.229966760 | 517106946.382736206 |
| 368546:8880 | 06/06/23 04:02:45 | 655  | 655  | 295015585.749216080 | 276815624.021207035 |
| 368547:8880 | 06/06/23 08:21:16 | 673  | 673  | 247512038.654718161 | 235093584.210660756 |
| 368548:8880 | 06/06/23 13:02:11 | 1038 | 1038 | 246853325.004870802 | 238039856.728486121 |
| 368566:8882 | 06/06/23 22:37:56 | 1195 | 1195 | 499233463.862575054 | 471112732.271330476 |
| 368567:8882 | 06/07/23 06:24:21 | 433  | 433  | 129989867.788621336 | 124275368.847211808 |
| 368609:8885 | 06/08/23 00:28:47 | 999  | 999  | 418235362.341563404 | 399070248.862378895 |
| 368611:8885 | 06/08/23 07:09:42 | 381  | 381  | 121286772.538233340 | 116765720.253044412 |
| 368613:8885 | 06/08/23 09:55:55 | 260  | 260  | 68717983.647489920  | 66413642.340350859  |
| 368636:8887 | 06/08/23 21:31:45 | 769  | 769  | 325408379.531466842 | 310599650.982654333 |
| 368669:8891 | 06/09/23 13:10:40 | 369  | 369  | 162414672.613044828 | 154399659.122539699 |
| 368670:8891 | 06/09/23 15:36:19 | 255  | 255  | 118288449.943280146 | 112516632.129524693 |
| 368672:8891 | 06/09/23 17:40:15 | 866  | 866  | 299454810.427497447 | 287164876.463737667 |
| 368674:8891 | 06/10/23 00:29:40 | 11   | 11   | 2717570.372019738   | 2339209.423621461   |
| 368675:8891 | 06/10/23 00:36:10 | 50   | 50   | 12082467.335840208  | 10842275.960234445  |
| 368676:8891 | 06/10/23 00:58:18 | 155  | 155  | 35625235.743751824  | 34363436.761339754  |
| 368678:8891 | 06/10/23 02:02:09 | 171  | 171  | 36422320.675627008  | 35281495.143750727  |
| 368684:8894 | 06/10/23 07:13:07 | 95   | 95   | 26296309.116097104  | 23853511.928696111  |
| 368685:8894 | 06/10/23 07:53:33 | 1481 | 1481 | 580596667.045897245 | 556412261.545190573 |
| 368723:8895 | 06/11/23 00:11:38 | 92   | 92   | 33534247.047626484  | 32367194.339694954  |
| 368724:8895 | 06/11/23 01:02:33 | 1199 | 1199 | 517909568.617023647 | 492770029.582913518 |
| 368746:8896 | 06/11/23 11:26:58 | 39   | 39   | 8839976.756091466   | 8149509.544032861   |
| 368749:8896 | 06/11/23 11:52:38 | 168  | 168  | 75984761.616818935  | 71292650.999105141  |
| 368753:8896 | 06/11/23 13:10:11 | 976  | 976  | 426032723.261595547 | 405657350.176286578 |
| 368762:8896 | 06/11/23 22:38:24 | 192  | 192  | 72595138.716582194  | 68118760.732029468  |
| 368764:8896 | 06/12/23 00:01:58 | 1    | 1    | 470501.622988449    | 420440.359098255    |
| 368765:8896 | 06/12/23 00:07:45 | 1386 | 1386 | 553677408.233770132 | 531150660.277567744 |
| 368822:8901 | 06/13/23 02:28:20 | 945  | 945  | 410869652.754722834 | 390824398.733265698 |
| 368823:8901 | 06/13/23 08:38:47 | 33   | 33   | 13425106.267484047  | 11884569.179465806  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 26    | 67   | 31436 | 31436 | 11226478882.629875183 | 10683416922.725931168 |
+-------+------+-------+-------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
