#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 297050:5839 | 06/16/17 20:55:45 | 764  | 764  | 104270615.876452491 | 101539778.622281745 |
| 297056:5840 | 06/17/17 05:01:32 | 185  | 185  | 30192568.975549176  | 28208088.124229491  |
| 297057:5840 | 06/17/17 06:18:36 | 906  | 906  | 119605804.656239212 | 116491049.132619277 |
| 297099:5842 | 06/17/17 19:23:59 | 39   | 39   | 7509992.235833574   | 6956723.320500793   |
| 297100:5842 | 06/17/17 19:41:21 | 376  | 376  | 75507359.491186619  | 71520390.238181338  |
| 297101:5842 | 06/17/17 22:12:26 | 1101 | 1101 | 166056864.063803375 | 161965658.188275456 |
| 297113:5845 | 06/18/17 12:43:13 | 236  | 236  | 53693687.151606180  | 50523748.033709750  |
| 297114:5845 | 06/18/17 14:21:05 | 156  | 156  | 33160083.751170732  | 32108428.892844521  |
| 297175:5848 | 06/19/17 19:04:40 | 75   | 75   | 16571326.536153419  | 15605620.500226764  |
| 297176:5848 | 06/19/17 19:42:18 | 200  | 200  | 41934059.797668695  | 40149320.286371641  |
| 297177:5848 | 06/19/17 21:04:31 | 157  | 157  | 31008267.308060747  | 30027254.422964927  |
| 297178:5848 | 06/19/17 22:09:07 | 1378 | 1378 | 204910450.432370991 | 200449744.284541607 |
| 297179:5848 | 06/20/17 07:09:38 | 92   | 92   | 10410083.718333442  | 9736704.365079077   |
| 297215:5849 | 06/20/17 13:53:03 | 47   | 47   | 12739780.976210512  | 12016961.254168859  |
| 297218:5849 | 06/20/17 14:14:26 | 15   | 15   | 3968330.755423863   | 3628771.208511679   |
| 297219:5849 | 06/20/17 14:26:08 | 2637 | 2637 | 442218131.885725379 | 427130370.346763313 |
| 297224:5849 | 06/21/17 07:56:04 | 129  | 129  | 12541666.840434482  | 12114669.426973071  |
| 297225:5849 | 06/21/17 08:49:06 | 25   | 25   | 2367417.059792159   | 2256187.609787146   |
| 297227:5849 | 06/21/17 09:04:44 | 184  | 184  | 16335502.983950518  | 16185182.632240694  |
| 297292:5856 | 06/22/17 02:42:29 | 749  | 749  | 182135994.615523636 | 171087027.516512334 |
| 297293:5856 | 06/22/17 07:41:33 | 144  | 144  | 29487783.159154460  | 27925867.730895631  |
| 297296:5856 | 06/22/17 08:47:07 | 491  | 491  | 89758278.037525222  | 85852344.955506861  |
| 297308:5856 | 06/22/17 12:06:46 | 44   | 44   | 6659755.013391439   | 6382755.120287709   |
| 297359:5862 | 06/23/17 03:26:00 | 142  | 142  | 42125301.331377618  | 40264571.011200547  |
| 297411:5864 | 06/23/17 13:36:11 | 915  | 915  | 209966527.257940680 | 201678296.256570101 |
| 297424:5865 | 06/24/17 00:42:54 | 114  | 114  | 32494402.814696226  | 30630959.231262464  |
| 297425:5865 | 06/24/17 01:29:39 | 153  | 153  | 42939397.945760220  | 41209970.390407301  |
| 297426:5865 | 06/24/17 02:30:35 | 107  | 107  | 28344808.791487880  | 26521554.316542804  |
| 297429:5865 | 06/24/17 03:24:59 | 71   | 71   | 17856827.943263143  | 17174467.239449114  |
| 297430:5865 | 06/24/17 04:03:47 | 200  | 200  | 48039678.310024083  | 45887969.382754102  |
| 297431:5865 | 06/24/17 05:23:08 | 185  | 185  | 41392100.915213123  | 39041890.976687349  |
| 297432:5865 | 06/24/17 06:36:25 | 125  | 125  | 26511356.191331934  | 25554728.237832971  |
| 297433:5865 | 06/24/17 07:41:47 | 153  | 153  | 30681813.210509036  | 29684415.976276051  |
| 297434:5865 | 06/24/17 08:43:19 | 156  | 156  | 29525473.046813000  | 28822314.187826999  |
| 297435:5865 | 06/24/17 09:45:40 | 94   | 94   | 17166365.222698573  | 16788701.895921391  |
| 297467:5868 | 06/24/17 19:40:10 | 108  | 108  | 34275982.923797056  | 31659339.464734454  |
| 297468:5868 | 06/24/17 20:28:57 | 74   | 74   | 23558732.379834596  | 22624098.162460044  |
| 297469:5868 | 06/24/17 21:02:04 | 68   | 68   | 20886108.965198930  | 18942162.153905068  |
| 297474:5870 | 06/25/17 00:56:11 | 6    | 6    | 1587898.792330300   | 1496242.577668216   |
| 297483:5872 | 06/25/17 05:36:28 | 174  | 174  | 51140270.776078984  | 48464649.618800513  |
| 297484:5872 | 06/25/17 06:47:17 | 214  | 214  | 60039636.760972492  | 57035614.347210333  |
| 297485:5872 | 06/25/17 08:17:19 | 415  | 415  | 103041283.519507751 | 98144010.360970497  |
| 297486:5872 | 06/25/17 11:05:55 | 623  | 623  | 127962616.669686913 | 123975019.849088639 |
| 297487:5872 | 06/25/17 15:14:37 | 604  | 604  | 99987604.908455327  | 97386928.269398913  |
