#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 297050:5839 | 06/16/17 20:55:44 | 764  | 764  | 105476968.991297290 | 102717147.672570482 |
| 297056:5840 | 06/17/17 05:01:32 | 185  | 185  | 31348001.582156923  | 29288606.075750098  |
| 297057:5840 | 06/17/17 06:18:36 | 906  | 906  | 121961116.652647808 | 118777797.564233914 |
| 297099:5842 | 06/17/17 19:23:59 | 39   | 39   | 7762296.592691120   | 7194742.166647786   |
| 297100:5842 | 06/17/17 19:41:21 | 376  | 376  | 77839000.465271890  | 74244440.081328526  |
| 297101:5842 | 06/17/17 22:12:25 | 1101 | 1101 | 168192692.882282168 | 164056509.575845808 |
| 297113:5845 | 06/18/17 12:43:12 | 236  | 236  | 55641281.996854216  | 52358618.652412519  |
| 297114:5845 | 06/18/17 14:21:04 | 156  | 156  | 34154672.541786902  | 33071606.489827525  |
| 297175:5848 | 06/19/17 19:04:40 | 75   | 75   | 16871684.645008221  | 15880451.078051902  |
| 297176:5848 | 06/19/17 19:42:18 | 200  | 200  | 42520451.854041122  | 40710154.304851606  |
| 297177:5848 | 06/19/17 21:04:30 | 157  | 157  | 31301966.643439598  | 30311822.583529629  |
| 297178:5848 | 06/19/17 22:09:07 | 1378 | 1378 | 203579118.988413453 | 199148752.020498365 |
| 297179:5848 | 06/20/17 07:09:38 | 92   | 92   | 10203717.857921354  | 9544931.810843855   |
| 297215:5849 | 06/20/17 13:53:03 | 47   | 47   | 13026156.119022131  | 12287170.328594154  |
| 297218:5849 | 06/20/17 14:14:26 | 15   | 15   | 4047510.613781684   | 3701263.178247805   |
| 297219:5849 | 06/20/17 14:26:07 | 2637 | 2637 | 440308191.700919449 | 425228146.615011871 |
| 297224:5849 | 06/21/17 07:56:03 | 129  | 129  | 12201263.646244612  | 11790822.912378931  |
| 297225:5849 | 06/21/17 08:49:06 | 25   | 25   | 2302388.843846763   | 2194205.949069419   |
| 297227:5849 | 06/21/17 09:04:44 | 184  | 184  | 15814927.683524616  | 15669415.558535013  |
| 297292:5856 | 06/22/17 02:42:29 | 749  | 749  | 185088509.516318470 | 173872813.979065806 |
| 297293:5856 | 06/22/17 07:41:33 | 144  | 144  | 29647640.643794451  | 28077366.452123035  |
| 297296:5856 | 06/22/17 08:47:07 | 491  | 491  | 89736423.918599382  | 85837306.056346342  |
| 297308:5856 | 06/22/17 12:06:46 | 44   | 44   | 6548255.964463332   | 6297792.183343087   |
| 297359:5862 | 06/23/17 03:26:00 | 142  | 142  | 43834863.691572979  | 41918123.681834899  |
| 297411:5864 | 06/23/17 13:36:11 | 915  | 915  | 211124834.221075743 | 202797055.155045599 |
| 297424:5865 | 06/24/17 00:42:54 | 114  | 114  | 33173082.742083453  | 31269800.334123328  |
| 297425:5865 | 06/24/17 01:29:38 | 153  | 153  | 43758477.665879406  | 41994866.308159329  |
| 297426:5865 | 06/24/17 02:30:35 | 107  | 107  | 28299632.461369500  | 26950047.732558060  |
| 297429:5865 | 06/24/17 03:24:57 | 71   | 71   | 18062166.669834446  | 17366166.389186744  |
| 297430:5865 | 06/24/17 04:03:47 | 200  | 200  | 48441488.599697113  | 46272337.570759408  |
| 297431:5865 | 06/24/17 05:23:08 | 185  | 185  | 41129142.948429853  | 39197857.311334297  |
| 297432:5865 | 06/24/17 06:36:23 | 125  | 125  | 26550528.982813951  | 25592783.174751326  |
| 297433:5865 | 06/24/17 07:41:47 | 153  | 153  | 30635007.455787778  | 29638958.684749257  |
| 297434:5865 | 06/24/17 08:43:17 | 156  | 156  | 29379597.147726156  | 28677731.696242336  |
| 297435:5865 | 06/24/17 09:45:40 | 94   | 94   | 17018092.688787755  | 16643700.540952852  |
| 297467:5868 | 06/24/17 19:40:09 | 108  | 108  | 35087416.895902745  | 32437572.046622440  |
| 297468:5868 | 06/24/17 20:28:56 | 74   | 74   | 24093418.104528725  | 23129902.105957944  |
| 297469:5868 | 06/24/17 21:02:04 | 68   | 68   | 21288898.104389347  | 19307818.313091435  |
| 297474:5870 | 06/25/17 00:56:11 | 6    | 6    | 1603225.823156125   | 1512500.308919477   |
| 297483:5872 | 06/25/17 05:36:28 | 174  | 174  | 52065293.981296316  | 49345774.803533062  |
| 297484:5872 | 06/25/17 06:47:17 | 214  | 214  | 60917053.043135509  | 57870962.250568613  |
| 297485:5872 | 06/25/17 08:17:19 | 415  | 415  | 103816381.596316084 | 98886449.094821721  |
| 297486:5872 | 06/25/17 11:05:54 | 623  | 623  | 127670279.300453410 | 123695963.140108228 |
| 297487:5872 | 06/25/17 15:14:37 | 604  | 604  | 98873774.983679354  | 96303586.284786686  |
| 297488:5872 | 06/25/17 19:17:09 | 424  | 424  | 57159729.169972517  | 55669528.894821174  |
| 297503:5873 | 06/26/17 02:02:26 | 772  | 772  | 197007734.378138542 | 187467714.551767349 |
| 297504:5873 | 06/26/17 07:10:25 | 54   | 54   | 11643234.840226168  | 10836245.979811786  |
| 297505:5873 | 06/26/17 08:06:28 | 394  | 394  | 76296058.948538050  | 74256537.871159747  |
| 297557:5876 | 06/26/17 23:21:22 | 343  | 343  | 102842128.784053817 | 97506638.289503381  |
| 297558:5876 | 06/27/17 01:56:22 | 255  | 255  | 67643262.209771737  | 64909735.287926264  |
| 297562:5876 | 06/27/17 05:58:50 | 314  | 314  | 63081051.362979971  | 61494312.780612074  |
| 297563:5876 | 06/27/17 08:23:20 | 264  | 264  | 47412427.247379474  | 45841466.389331475  |
| 297598:5878 | 06/27/17 15:01:40 | 4    | 4    | 1263951.943457545   | 1177114.776627422   |
| 297599:5878 | 06/27/17 15:06:25 | 402  | 402  | 113465182.950087473 | 107104133.659433424 |
| 297603:5878 | 06/27/17 17:52:22 | 418  | 418  | 102724073.585285708 | 98963659.371330157  |
| 297604:5878 | 06/27/17 20:44:33 | 404  | 404  | 84236058.609462067  | 81560742.477665365  |
| 297605:5878 | 06/27/17 23:22:43 | 371  | 371  | 67730969.139910191  | 65306684.282260075  |
| 297606:5878 | 06/28/17 02:10:08 | 231  | 231  | 37112537.250166044  | 36206317.091271751  |
| 297620:5880 | 06/28/17 10:10:09 | 283  | 283  | 86729747.573680967  | 82127437.148462862  |
| 297656:5882 | 06/28/17 17:29:24 | 392  | 392  | 125633729.657988623 | 116865979.031512439 |
| 297665:5882 | 06/29/17 00:46:59 | 276  | 276  | 60016681.351366058  | 58126960.619008601  |
| 297666:5882 | 06/29/17 02:42:25 | 121  | 121  | 24387712.310115661  | 22957860.331653424  |
| 297670:5883 | 06/29/17 06:26:33 | 7    | 7    | 2349053.943765547   | 2132356.497587698   |
| 297674:5883 | 06/29/17 07:15:59 | 179  | 179  | 55436664.605771281  | 52895058.778874859  |
| 297675:5883 | 06/29/17 08:36:58 | 465  | 465  | 126702205.651992843 | 121856211.435240597 |
| 297722:5887 | 06/29/17 20:33:47 | 303  | 303  | 98557390.162441716  | 93930822.898819238  |
| 297723:5887 | 06/29/17 23:02:24 | 185  | 185  | 53721529.254649639  | 51758050.564731851  |
| 298996:5942 | 07/14/17 07:37:05 | 179  | 179  | 27848642.542009123  | 22845749.964318991  |
| 298997:5942 | 07/14/17 08:52:13 | 37   | 37   | 5641364.254692173   | 3919546.974053825   |
| 299000:5942 | 07/14/17 09:20:59 | 74   | 74   | 10062948.851768335  | 8038139.211475560   |
| 299042:5946 | 07/14/17 20:12:13 | 19   | 19   | 3417499.738259786   | 2019627.471028604   |
| 299061:5950 | 07/15/17 01:01:24 | 302  | 302  | 75933692.463361159  | 64855187.582613699  |
| 299062:5950 | 07/15/17 03:04:08 | 296  | 296  | 68005114.486979648  | 58905888.881064691  |
| 299064:5950 | 07/15/17 05:04:34 | 75   | 75   | 16145552.686350474  | 15542907.938181438  |
| 299065:5950 | 07/15/17 05:44:49 | 329  | 329  | 65027473.872267179  | 59191072.434549093  |
| 299067:5950 | 07/15/17 08:12:54 | 459  | 459  | 76024723.173506603  | 68806839.608679578  |
| 299096:5952 | 07/15/17 15:27:14 | 96   | 96   | 26625680.017956048  | 24066610.110152714  |
| 299149:5954 | 07/16/17 01:41:27 | 438  | 438  | 119602372.152851716 | 108248934.776849136 |
| 299178:5958 | 07/16/17 12:25:42 | 64   | 64   | 16914668.917002182  | 15790997.685415125  |
| 299180:5958 | 07/16/17 12:57:51 | 61   | 61   | 16910232.609627128  | 15575464.607027574  |
| 299184:5958 | 07/16/17 13:42:24 | 555  | 555  | 134989615.622008324 | 123264916.025970966 |
| 299185:5958 | 07/16/17 17:26:14 | 120  | 120  | 25655519.467285842  | 23452406.352940328  |
| 299327:5960 | 07/18/17 07:53:09 | 69   | 69   | 16657573.467803637  | 15178467.261247491  |
| 299329:5960 | 07/18/17 08:25:06 | 172  | 172  | 39728373.623194568  | 37486979.816035151  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
