#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
386629:10202,31:31,10/06/24 15:27:33,STABLE BEAMS,6800,358595.747058626,92043.920005570,46.8,HFET
386629:10202,32:32,10/06/24 15:27:57,STABLE BEAMS,6800,96244.743144663,93637.100328571,46.7,HFET
386629:10202,33:33,10/06/24 15:28:20,STABLE BEAMS,6800,23769.471083880,23566.350978815,0.2,PLTZERO
386629:10202,34:34,10/06/24 15:28:43,STABLE BEAMS,6800,154400.675207984,152555.651988181,11.2,HFET
386629:10202,35:35,10/06/24 15:29:07,STABLE BEAMS,6800,325640.930395880,318314.152065663,32.7,HFET
386629:10202,36:36,10/06/24 15:29:30,STABLE BEAMS,6800,219466.614047629,217044.751613601,43.7,HFET
386629:10202,37:37,10/06/24 15:29:53,STABLE BEAMS,6800,49620.954189734,29760.716838099,11.1,HFET
386629:10202,38:38,10/06/24 15:30:17,STABLE BEAMS,6800,5332.266021481,5310.770336235,2.0,HFET
386629:10202,39:39,10/06/24 15:30:40,STABLE BEAMS,6800,214599.191441584,208513.165691475,2.8,HFET
386629:10202,40:40,10/06/24 15:31:03,STABLE BEAMS,6800,14715.950827804,14634.361679148,0.7,HFET
386629:10202,41:41,10/06/24 15:31:27,STABLE BEAMS,6800,83396.315403648,80999.055632051,3.7,HFET
386629:10202,42:42,10/06/24 15:31:50,STABLE BEAMS,6800,279789.516132060,201080.305367250,22.2,HFET
386629:10202,43:43,10/06/24 15:32:13,STABLE BEAMS,6800,315378.245693356,308388.858254895,46.3,HFET
386629:10202,44:44,10/06/24 15:32:37,STABLE BEAMS,6800,156043.299791334,154547.596754468,35.8,HFET
386629:10202,45:45,10/06/24 15:33:00,STABLE BEAMS,6800,26193.111897242,26103.286374333,5.0,HFET
386629:10202,46:46,10/06/24 15:33:23,STABLE BEAMS,6800,166603.845199596,162214.635067125,0.9,HFET
386629:10202,47:47,10/06/24 15:33:46,STABLE BEAMS,6800,356194.077120740,346496.793033159,46.1,HFET
386629:10202,48:48,10/06/24 15:34:10,STABLE BEAMS,6800,356819.575255168,256959.838920013,46.5,HFET
386629:10202,49:49,10/06/24 15:34:33,STABLE BEAMS,6800,356190.843915685,348054.631417816,46.6,HFET
386629:10202,50:50,10/06/24 15:34:56,STABLE BEAMS,6800,352788.015645639,344990.720895553,46.3,HFET
386629:10202,51:51,10/06/24 15:35:20,STABLE BEAMS,6800,352616.599831846,345391.647646705,45.8,HFET
386629:10202,52:52,10/06/24 15:35:43,STABLE BEAMS,6800,355160.936399714,347251.432883561,46.3,HFET
386629:10202,53:53,10/06/24 15:36:06,STABLE BEAMS,6800,354729.048271819,347511.175570278,46.3,HFET
386629:10202,54:54,10/06/24 15:36:30,STABLE BEAMS,6800,352845.700499493,340625.229713880,46.2,HFET
386629:10202,55:55,10/06/24 15:36:53,STABLE BEAMS,6800,352503.689411329,345576.812157986,46.0,HFET
386629:10202,56:56,10/06/24 15:37:16,STABLE BEAMS,6800,351284.698842117,343449.272319650,45.9,HFET
386629:10202,57:57,10/06/24 15:37:40,STABLE BEAMS,6800,351061.220734379,343209.858963349,45.8,HFET
386629:10202,58:58,10/06/24 15:38:03,STABLE BEAMS,6800,350173.543936822,342947.794523038,45.8,HFET
386629:10202,59:59,10/06/24 15:38:26,STABLE BEAMS,6800,350069.328436894,342171.869600279,45.6,HFET
386629:10202,60:60,10/06/24 15:38:49,STABLE BEAMS,6800,351050.180749418,343022.824927587,45.7,HFET
386629:10202,61:61,10/06/24 15:39:13,STABLE BEAMS,6800,350725.035009901,343836.723109429,45.8,HFET
386629:10202,62:62,10/06/24 15:39:36,STABLE BEAMS,6800,350470.506944459,343687.501488376,45.7,HFET
386629:10202,63:63,10/06/24 15:39:59,STABLE BEAMS,6800,350206.915648120,343394.501313179,45.7,HFET
386629:10202,64:64,10/06/24 15:40:23,STABLE BEAMS,6800,350008.387067206,343284.001227216,45.7,HFET
386629:10202,65:65,10/06/24 15:40:46,STABLE BEAMS,6800,349496.142021747,342155.796818119,45.6,HFET
386629:10202,66:66,10/06/24 15:41:09,STABLE BEAMS,6800,349220.601620063,149922.854277301,45.6,HFET
386629:10202,67:67,10/06/24 15:41:33,STABLE BEAMS,6800,348929.808975642,341690.105729514,45.5,HFET
386629:10202,68:68,10/06/24 15:41:56,STABLE BEAMS,6800,348651.422327836,335713.939951375,45.5,HFET
386629:10202,69:69,10/06/24 15:42:19,STABLE BEAMS,6800,348372.399295761,261666.250245389,45.4,HFET
386629:10202,70:70,10/06/24 15:42:43,STABLE BEAMS,6800,348074.275411327,340391.280404190,45.4,HFET
386629:10202,71:71,10/06/24 15:43:06,STABLE BEAMS,6800,347791.291877891,340351.488904340,45.4,HFET
386629:10202,72:72,10/06/24 15:43:29,STABLE BEAMS,6800,347452.942913116,340077.563939645,45.3,HFET
386629:10202,73:73,10/06/24 15:43:53,STABLE BEAMS,6800,347217.240632841,339967.406522134,45.3,HFET
386629:10202,74:74,10/06/24 15:44:16,STABLE BEAMS,6800,346951.831095735,339625.961885902,45.3,HFET
386629:10202,75:75,10/06/24 15:44:39,STABLE BEAMS,6800,346707.865144283,339464.518423389,45.2,HFET
386629:10202,76:76,10/06/24 15:45:02,STABLE BEAMS,6800,346403.890254306,339110.304142389,45.2,HFET
386629:10202,77:77,10/06/24 15:45:26,STABLE BEAMS,6800,346123.683034655,339352.174454803,45.2,HFET
386629:10202,78:78,10/06/24 15:45:49,STABLE BEAMS,6800,345866.672371244,338610.646917620,45.1,HFET
386629:10202,79:79,10/06/24 15:46:12,STABLE BEAMS,6800,345536.747922021,338875.396759679,45.1,HFET
386629:10202,80:80,10/06/24 15:46:36,STABLE BEAMS,6800,345342.340686844,338141.995360075,45.0,HFET
386629:10202,81:81,10/06/24 15:46:59,STABLE BEAMS,6800,344954.183580459,333421.858647990,45.0,HFET
386629:10202,82:82,10/06/24 15:47:22,STABLE BEAMS,6800,344681.510404600,338140.538436384,45.0,HFET
386629:10202,83:83,10/06/24 15:47:46,STABLE BEAMS,6800,351001.806220719,344063.000841733,45.1,HFET
386629:10202,84:84,10/06/24 15:48:09,STABLE BEAMS,6800,358621.698948950,351268.763593554,46.3,HFET
386629:10202,85:85,10/06/24 15:48:32,STABLE BEAMS,6800,372621.665655114,364317.540953543,48.0,HFET
386629:10202,86:86,10/06/24 15:48:56,STABLE BEAMS,6800,386556.912314304,377662.164734853,49.2,HFET
386629:10202,87:87,10/06/24 15:49:19,STABLE BEAMS,6800,399431.565147974,389187.571028098,51.2,HFET
386629:10202,88:88,10/06/24 15:49:42,STABLE BEAMS,6800,413635.251745547,401606.980664336,53.4,HFET
386629:10202,89:89,10/06/24 15:50:06,STABLE BEAMS,6800,429103.818511983,416536.986846835,55.2,HFET
386629:10202,90:90,10/06/24 15:50:29,STABLE BEAMS,6800,437855.468212040,323584.071170722,56.7,HFET
386629:10202,91:91,10/06/24 15:50:52,STABLE BEAMS,6800,435213.974648141,421403.522244630,57.2,HFET
386629:10202,92:92,10/06/24 15:51:15,STABLE BEAMS,6800,417515.722540621,406252.107951572,56.5,HFET
386629:10202,93:93,10/06/24 15:51:39,STABLE BEAMS,6800,407118.203629878,396860.458481436,52.5,HFET
386629:10202,94:94,10/06/24 15:52:02,STABLE BEAMS,6800,417019.457034205,316189.910702565,54.1,HFET
386554:10197,1:1,10/03/24 20:54:36,STABLE BEAMS,6800,470513.916292015,449872.447551877,61.3,HFET
386554:10197,2:2,10/03/24 20:54:59,STABLE BEAMS,6800,469596.690750927,452377.447180087,61.3,HFET
386554:10197,3:3,10/03/24 20:55:23,STABLE BEAMS,6800,469310.588235252,452824.174949929,61.2,HFET
386554:10197,4:4,10/03/24 20:55:46,STABLE BEAMS,6800,469049.024976691,453873.798722826,61.2,HFET
386554:10197,5:5,10/03/24 20:56:09,STABLE BEAMS,6800,468295.247625114,333516.421154312,61.1,HFET
386554:10197,6:6,10/03/24 20:56:33,STABLE BEAMS,6800,468592.644213241,449676.037920779,61.1,HFET
386554:10197,7:7,10/03/24 20:56:56,STABLE BEAMS,6800,468867.865257252,452872.663701445,61.1,HFET
386554:10197,8:8,10/03/24 20:57:19,STABLE BEAMS,6800,468363.541214516,452069.945369239,61.1,HFET
386554:10197,9:9,10/03/24 20:57:42,STABLE BEAMS,6800,468388.308917264,452783.565241735,61.1,HFET
386554:10197,10:10,10/03/24 20:58:06,STABLE BEAMS,6800,467794.250030550,352923.192522311,61.1,HFET
386554:10197,11:11,10/03/24 20:58:29,STABLE BEAMS,6800,473919.292430213,402397.269689149,61.0,HFET
386554:10197,12:12,10/03/24 20:58:52,STABLE BEAMS,6800,475393.198023798,457519.886627719,62.0,HFET
386554:10197,13:13,10/03/24 20:59:16,STABLE BEAMS,6800,475177.256290929,457380.614047167,62.0,HFET
386554:10197,14:14,10/03/24 20:59:39,STABLE BEAMS,6800,475386.824856804,451188.961096349,62.0,HFET
386554:10197,15:15,10/03/24 21:00:02,STABLE BEAMS,6800,474739.405265751,456531.819629077,62.0,HFET
386554:10197,16:16,10/03/24 21:00:26,STABLE BEAMS,6800,474910.639255468,331854.686627399,61.9,HFET
386554:10197,17:17,10/03/24 21:00:49,STABLE BEAMS,6800,474867.295192890,455966.260500837,61.9,HFET
386554:10197,18:18,10/03/24 21:01:12,STABLE BEAMS,6800,473656.773429710,456313.691345132,61.8,HFET
386554:10197,19:19,10/03/24 21:01:36,STABLE BEAMS,6800,472949.482433728,455618.281853235,61.7,HFET
386554:10197,20:20,10/03/24 21:01:59,STABLE BEAMS,6800,472858.516780615,455546.256208105,61.7,HFET
386554:10197,21:21,10/03/24 21:02:22,STABLE BEAMS,6800,472607.515636044,456604.891928186,61.6,HFET
386554:10197,22:22,10/03/24 21:02:45,STABLE BEAMS,6800,472120.630387121,454793.161862355,61.6,HFET
386554:10197,23:23,10/03/24 21:03:09,STABLE BEAMS,6800,471342.905872219,453546.536364572,61.5,HFET
386554:10197,24:24,10/03/24 21:03:32,STABLE BEAMS,6800,470270.246387458,452669.058032852,61.4,HFET
386554:10197,25:25,10/03/24 21:03:55,STABLE BEAMS,6800,470299.839421470,451839.021798669,61.4,HFET
386554:10197,26:26,10/03/24 21:04:19,STABLE BEAMS,6800,469811.406336818,452787.115473385,61.3,HFET
386554:10197,27:27,10/03/24 21:04:42,STABLE BEAMS,6800,469227.406051266,446070.105163889,61.2,HFET
386554:10197,28:28,10/03/24 21:05:05,STABLE BEAMS,6800,468761.691651882,453313.747931678,61.2,HFET
386554:10197,29:29,10/03/24 21:05:29,STABLE BEAMS,6800,468308.042911738,451985.625619235,61.1,HFET
386554:10197,30:30,10/03/24 21:05:52,STABLE BEAMS,6800,471461.781521096,453581.276418600,61.1,HFET
386554:10197,31:31,10/03/24 21:06:15,STABLE BEAMS,6800,476843.566723771,458027.215429875,62.2,HFET
