#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
394637:10845,1:1,07/17/25 00:29:27,STABLE BEAMS,6800,18772.862985115,18546.041242271,40.9,HFET
394637:10845,2:2,07/17/25 00:29:50,STABLE BEAMS,6800,18771.307768549,18728.239823826,40.9,HFET
394637:10845,3:3,07/17/25 00:30:14,STABLE BEAMS,6800,18771.665072546,18726.809170817,40.9,HFET
394637:10845,4:4,07/17/25 00:30:37,STABLE BEAMS,6800,18766.926527226,18724.358007359,40.9,HFET
394637:10845,5:5,07/17/25 00:31:00,STABLE BEAMS,6800,18770.043227402,18726.274439686,40.9,HFET
394637:10845,6:6,07/17/25 00:31:23,STABLE BEAMS,6800,18756.062688070,18710.982918850,40.9,HFET
394637:10845,7:7,07/17/25 00:31:47,STABLE BEAMS,6800,18744.672994406,18695.146921794,40.9,HFET
394637:10845,8:8,07/17/25 00:32:10,STABLE BEAMS,6800,18741.322187134,18693.490656802,40.9,HFET
394637:10845,9:9,07/17/25 00:32:33,STABLE BEAMS,6800,18743.266207841,18700.281496476,40.9,HFET
394637:10845,10:10,07/17/25 00:32:57,STABLE BEAMS,6800,18745.610329862,18701.429623246,40.9,HFET
394637:10845,11:11,07/17/25 00:33:20,STABLE BEAMS,6800,18720.393639456,18675.769412372,40.8,HFET
394637:10845,12:12,07/17/25 00:33:43,STABLE BEAMS,6800,18718.170322964,18675.069753728,40.8,HFET
394637:10845,13:13,07/17/25 00:34:07,STABLE BEAMS,6800,18706.333854996,18394.168296598,40.8,HFET
394637:10845,14:14,07/17/25 00:34:30,STABLE BEAMS,6800,18693.531107723,18646.777621088,40.7,HFET
394637:10845,15:15,07/17/25 00:34:53,STABLE BEAMS,6800,18676.870582262,18634.055441559,40.7,HFET
394637:10845,16:16,07/17/25 00:35:17,STABLE BEAMS,6800,18665.674589749,18621.171645179,40.7,HFET
394637:10845,17:17,07/17/25 00:35:40,STABLE BEAMS,6800,18656.277898693,18613.865297101,40.7,HFET
394637:10845,18:18,07/17/25 00:36:03,STABLE BEAMS,6800,18639.214715624,18592.313172960,40.6,HFET
394637:10845,19:19,07/17/25 00:36:27,STABLE BEAMS,6800,18624.900786018,18568.364055043,40.6,HFET
394637:10845,20:20,07/17/25 00:36:50,STABLE BEAMS,6800,18608.939778168,18553.421999171,40.6,HFET
394637:10845,21:21,07/17/25 00:37:13,STABLE BEAMS,6800,18590.953030649,18534.233142089,40.5,HFET
394637:10845,22:22,07/17/25 00:37:37,STABLE BEAMS,6800,18580.515762824,18525.023546362,40.5,HFET
394637:10845,23:23,07/17/25 00:38:00,STABLE BEAMS,6800,18565.279505684,18509.614261820,40.5,HFET
394637:10845,24:24,07/17/25 00:38:23,STABLE BEAMS,6800,18553.090763848,18496.910531900,40.4,HFET
394637:10845,25:25,07/17/25 00:38:46,STABLE BEAMS,6800,18534.783160143,18480.214370869,40.4,HFET
394637:10845,26:26,07/17/25 00:39:10,STABLE BEAMS,6800,18516.595042590,18196.099907362,40.4,HFET
