#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 283681:5437 | 10/21/16 03:56:07 | 17   | 17   | 4058256.097810528   | 3854773.266433530   |
| 283682:5437 | 10/21/16 04:08:38 | 384  | 384  | 83417115.471936792  | 80903224.794536546  |
| 283685:5437 | 10/21/16 06:39:38 | 314  | 314  | 21584448.516322717  | 20476214.407109942  |
| 283820:5439 | 10/21/16 20:48:18 | 1482 | 1482 | 270406683.783950806 | 261598726.915697306 |
| 283830:5439 | 10/22/16 06:27:24 | 722  | 722  | 106078201.967290372 | 103188837.187800989 |
| 283834:5439 | 10/22/16 11:11:28 | 81   | 81   | 10346853.444709569  | 9088267.858238479   |
| 283835:5439 | 10/22/16 11:45:28 | 111  | 111  | 13091961.360584456  | 11410359.517674394  |
| 283865:5441 | 10/22/16 17:30:09 | 1177 | 1177 | 276459279.086823940 | 267265935.461997688 |
| 283876:5442 | 10/23/16 03:38:50 | 657  | 657  | 172033007.335574239 | 165629294.731542051 |
| 283877:5442 | 10/23/16 07:59:53 | 1496 | 1496 | 256054873.442080647 | 248062169.996016800 |
| 283884:5443 | 10/23/16 23:44:05 | 404  | 404  | 107890070.073919505 | 103096196.050052822 |
| 283885:5443 | 10/24/16 02:25:30 | 1723 | 1723 | 301835543.805000603 | 293297335.360742092 |
| 283933:5446 | 10/24/16 18:32:31 | 145  | 145  | 42764658.178905815  | 40818540.254326053  |
| 283934:5446 | 10/24/16 19:33:15 | 1291 | 1291 | 288898574.909312963 | 278294387.614483953 |
| 283946:5448 | 10/25/16 07:30:41 | 1377 | 1377 | 315159306.355233371 | 303446666.530736029 |
| 283964:5448 | 10/25/16 16:29:30 | 388  | 388  | 61117188.094863914  | 59246802.475129463  |
| 284006:5450 | 10/26/16 01:53:26 | 318  | 318  | 60326543.660351083  | 58267371.882184841  |
| 284014:5450 | 10/26/16 03:59:16 | 266  | 266  | 49611442.800229780  | 48298875.824909516  |
| 284025:5451 | 10/26/16 08:56:43 | 48   | 48   | 12766973.692282433  | 12336624.501472853  |
| 284029:5451 | 10/26/16 09:19:00 | 112  | 112  | 32150210.444872778  | 30294679.234606385  |
| 284035:5451 | 10/26/16 10:04:52 | 360  | 360  | 91615673.545409441  | 88596368.524508208  |
| 284036:5451 | 10/26/16 12:28:09 | 346  | 346  | 75575786.085137129  | 72473292.210704282  |
| 284037:5451 | 10/26/16 14:48:03 | 340  | 340  | 65004092.789167009  | 63010359.628129795  |
| 284038:5451 | 10/26/16 17:02:16 | 55   | 55   | 9800280.615283905   | 9192518.669900522   |
| 284039:5451 | 10/26/16 17:27:02 | 30   | 30   | 5248223.502913347   | 4843457.836537004   |
| 284040:5451 | 10/26/16 17:42:18 | 33   | 33   | 5706932.505924253   | 5499265.880898885   |
| 284041:5451 | 10/26/16 17:59:11 | 44   | 44   | 7290656.887748525   | 6876668.528899879   |
| 284042:5451 | 10/26/16 18:23:53 | 129  | 129  | 20785635.915821675  | 19884807.483752072  |
| 284043:5451 | 10/26/16 19:17:23 | 220  | 220  | 32750661.186242308  | 32003511.511356805  |
| 284044:5451 | 10/26/16 20:46:05 | 30   | 30   | 4412021.261724577   | 4325714.721795483   |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 32    | 89   | 48027 | 48027 | 9211748816.702772141 | 8863621526.629255295 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
