#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 283681:5437 | 10/21/16 03:56:07 | 17   | 17   | 4149262.350916896   | 3940845.064790759   |
| 283682:5437 | 10/21/16 04:08:38 | 384  | 384  | 84879428.428842992  | 82320724.928058431  |
| 283685:5437 | 10/21/16 06:39:38 | 314  | 314  | 21623013.700032666  | 20509144.873711314  |
| 283820:5439 | 10/21/16 20:48:18 | 1482 | 1482 | 273885964.633984327 | 264965547.716213107 |
| 283830:5439 | 10/22/16 06:27:26 | 722  | 722  | 106468881.958349288 | 103572645.728344217 |
| 283834:5439 | 10/22/16 11:11:28 | 81   | 81   | 10333507.843865287  | 9076818.961081248   |
| 283835:5439 | 10/22/16 11:45:28 | 111  | 111  | 13061763.239599034  | 11378246.555379296  |
| 283865:5441 | 10/22/16 17:30:09 | 1177 | 1177 | 280778312.581623912 | 271419155.672837794 |
| 283876:5442 | 10/23/16 03:38:50 | 657  | 657  | 176283589.356985688 | 169705929.614719510 |
| 283877:5442 | 10/23/16 07:59:53 | 1496 | 1496 | 256967764.302271992 | 248939732.931919813 |
| 283884:5443 | 10/23/16 23:44:05 | 404  | 404  | 110261615.709341869 | 105347508.518197909 |
| 283885:5443 | 10/24/16 02:25:30 | 1723 | 1723 | 302435512.978541493 | 293868269.284872055 |
| 283933:5446 | 10/24/16 18:32:31 | 145  | 145  | 43954864.792625293  | 41942549.761728659  |
| 283934:5446 | 10/24/16 19:33:15 | 1291 | 1291 | 291083567.022320151 | 280399703.470384061 |
| 283946:5448 | 10/25/16 07:30:41 | 1377 | 1377 | 317562957.547473013 | 305723477.652789533 |
| 283964:5448 | 10/25/16 16:29:30 | 388  | 388  | 60338975.649832390  | 58491883.283459350  |
| 284006:5450 | 10/26/16 01:53:26 | 318  | 318  | 60170527.459290408  | 58101527.844498433  |
| 284014:5450 | 10/26/16 03:59:16 | 266  | 266  | 49329943.048719428  | 48024950.660285525  |
| 284025:5451 | 10/26/16 08:56:43 | 48   | 48   | 13024173.707082171  | 12562234.238707950  |
| 284029:5451 | 10/26/16 09:19:00 | 112  | 112  | 32660552.623730525  | 30777603.169445530  |
| 284035:5451 | 10/26/16 10:04:52 | 360  | 360  | 92363197.443411455  | 89318144.445105672  |
| 284036:5451 | 10/26/16 12:28:09 | 346  | 346  | 75650933.458977252  | 72542485.348891273  |
| 284037:5451 | 10/26/16 14:48:03 | 340  | 340  | 64641539.206046209  | 62659366.546552211  |
| 284038:5451 | 10/26/16 17:02:16 | 55   | 55   | 9704735.648278931   | 9103139.513706917   |
| 284039:5451 | 10/26/16 17:27:02 | 30   | 30   | 5194079.983381168   | 4793710.585963418   |
| 284040:5451 | 10/26/16 17:42:19 | 33   | 33   | 5643160.638596089   | 5437642.816868253   |
| 284041:5451 | 10/26/16 17:59:11 | 44   | 44   | 7191924.541874752   | 6783118.868617886   |
| 284042:5451 | 10/26/16 18:23:53 | 129  | 129  | 20476746.837304793  | 19588662.456347756  |
| 284043:5451 | 10/26/16 19:17:23 | 220  | 220  | 32179827.285540130  | 31443732.640088763  |
| 284044:5451 | 10/26/16 20:46:05 | 30   | 30   | 4327047.460949475   | 4242405.533833826   |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 32    | 89   | 48027 | 48027 | 9217911318.370050430 | 8869052121.502765656 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
