#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
367477:8771,1:1,05/14/23 14:23:21,STABLE BEAMS,6800,449813.716044043,406782.017905400,58.1,HFET
367477:8771,2:2,05/14/23 14:23:45,STABLE BEAMS,6800,449603.555384380,426760.129474845,58.1,HFET
367477:8771,3:3,05/14/23 14:24:08,STABLE BEAMS,6800,449569.864315409,421621.058434787,58.1,HFET
367477:8771,4:4,05/14/23 14:24:32,STABLE BEAMS,6800,449366.396180413,429010.029923527,58.1,HFET
367477:8771,5:5,05/14/23 14:24:55,STABLE BEAMS,6800,449233.405854817,332655.607698540,58.1,HFET
367477:8771,6:6,05/14/23 14:25:18,STABLE BEAMS,6800,449063.171897521,426198.621760005,58.1,HFET
367477:8771,7:7,05/14/23 14:25:42,STABLE BEAMS,6800,448482.134411988,427155.184240752,58.0,HFET
367477:8771,8:8,05/14/23 14:26:05,STABLE BEAMS,6800,448363.804235341,434674.458322263,58.0,HFET
367477:8771,9:9,05/14/23 14:26:28,STABLE BEAMS,6800,448363.393965629,427362.340140995,58.0,HFET
367477:8771,10:10,05/14/23 14:26:51,STABLE BEAMS,6800,448113.532718154,378268.429145481,58.0,HFET
367477:8771,11:11,05/14/23 14:27:15,STABLE BEAMS,6800,447740.194274016,379847.734426572,57.9,HFET
367477:8771,12:12,05/14/23 14:27:38,STABLE BEAMS,6800,447531.308713967,426859.883291662,57.8,HFET
367477:8771,13:13,05/14/23 14:28:01,STABLE BEAMS,6800,447206.915912614,231207.984918307,57.8,HFET
367477:8771,14:14,05/14/23 14:28:25,STABLE BEAMS,6800,446660.205880320,433037.787544992,57.8,HFET
367477:8771,15:15,05/14/23 14:28:48,STABLE BEAMS,6800,446148.597219129,432372.199532742,57.7,HFET
367477:8771,16:16,05/14/23 14:29:11,STABLE BEAMS,6800,445756.957482353,338835.444415453,57.6,HFET
367477:8771,17:17,05/14/23 14:29:35,STABLE BEAMS,6800,445261.193157687,431855.583716210,57.6,HFET
367477:8771,18:18,05/14/23 14:29:58,STABLE BEAMS,6800,444394.461095113,430802.866602932,57.5,HFET
367477:8771,19:19,05/14/23 14:30:21,STABLE BEAMS,6800,443779.457473417,428707.262531905,57.4,HFET
367477:8771,20:20,05/14/23 14:30:45,STABLE BEAMS,6800,444200.098150417,427761.628144380,57.3,HFET
367477:8771,21:21,05/14/23 14:31:08,STABLE BEAMS,6800,443719.269041892,430739.260811198,57.4,HFET
367477:8771,22:22,05/14/23 14:31:31,STABLE BEAMS,6800,442220.047942251,429424.798615282,57.2,HFET
367477:8771,23:23,05/14/23 14:31:54,STABLE BEAMS,6800,441556.464657000,428874.580310740,57.1,HFET
367477:8771,24:24,05/14/23 14:32:18,STABLE BEAMS,6800,441928.299555889,428366.524212277,57.2,HFET
367477:8771,25:25,05/14/23 14:32:41,STABLE BEAMS,6800,440976.699940003,428317.308164455,57.0,HFET
367477:8771,26:26,05/14/23 14:33:04,STABLE BEAMS,6800,439654.132586209,427212.277000818,56.9,HFET
367477:8771,27:27,05/14/23 14:33:28,STABLE BEAMS,6800,439251.748911367,426814.900481317,56.8,HFET
367477:8771,28:28,05/14/23 14:33:51,STABLE BEAMS,6800,439589.163113901,419032.014123765,56.9,HFET
367477:8771,29:29,05/14/23 14:34:14,STABLE BEAMS,6800,439342.260004288,426851.642931266,56.8,HFET
367477:8771,30:30,05/14/23 14:34:38,STABLE BEAMS,6800,439304.743636474,426956.494815463,56.8,HFET
367477:8771,31:31,05/14/23 14:35:01,STABLE BEAMS,6800,439219.922704721,426850.414453210,56.7,HFET
367477:8771,32:32,05/14/23 14:35:24,STABLE BEAMS,6800,439116.709568291,426510.086403294,56.8,HFET
367477:8771,33:33,05/14/23 14:35:48,STABLE BEAMS,6800,439388.608826286,426923.214016204,56.8,HFET
367477:8771,34:34,05/14/23 14:36:11,STABLE BEAMS,6800,439350.864012838,426926.582423777,56.8,HFET
367477:8771,35:35,05/14/23 14:36:34,STABLE BEAMS,6800,439533.070386256,427213.006628203,56.8,HFET
367477:8771,36:36,05/14/23 14:36:58,STABLE BEAMS,6800,439507.118495933,427127.957250814,56.8,HFET
367477:8771,37:37,05/14/23 14:37:21,STABLE BEAMS,6800,439273.602766732,426993.738447162,56.8,HFET
367477:8771,38:38,05/14/23 14:37:44,STABLE BEAMS,6800,439212.136904516,426917.066963766,56.8,HFET
367477:8771,39:39,05/14/23 14:38:07,STABLE BEAMS,6800,438769.870817785,426391.073220820,56.8,HFET
367477:8771,40:40,05/14/23 14:38:31,STABLE BEAMS,6800,438200.122742549,425812.993873149,56.7,HFET
367477:8771,41:41,05/14/23 14:38:54,STABLE BEAMS,6800,437601.236193492,419676.431286476,56.6,HFET
367477:8771,42:42,05/14/23 14:39:17,STABLE BEAMS,6800,437873.179741967,425606.336823577,56.6,HFET
367477:8771,43:43,05/14/23 14:39:41,STABLE BEAMS,6800,437865.575765839,425562.309755173,56.6,HFET
367477:8771,44:44,05/14/23 14:40:04,STABLE BEAMS,6800,437227.032919450,424955.138555239,56.6,HFET
367477:8771,45:45,05/14/23 14:40:27,STABLE BEAMS,6800,436726.762621193,424243.702902741,56.5,HFET
367477:8771,46:46,05/14/23 14:40:51,STABLE BEAMS,6800,437140.300503814,424872.504174561,56.4,HFET
367477:8771,47:47,05/14/23 14:41:14,STABLE BEAMS,6800,436968.611953906,419697.236156784,56.5,HFET
367477:8771,48:48,05/14/23 14:41:37,STABLE BEAMS,6800,436805.846770221,424501.578396055,56.5,HFET
367477:8771,49:49,05/14/23 14:42:01,STABLE BEAMS,6800,436500.212152775,424398.866441376,56.4,HFET
367477:8771,50:50,05/14/23 14:42:24,STABLE BEAMS,6800,436265.964465112,424159.019504584,56.4,HFET
367477:8771,51:51,05/14/23 14:42:47,STABLE BEAMS,6800,435995.615373924,423636.121433096,56.4,HFET
367477:8771,52:52,05/14/23 14:43:11,STABLE BEAMS,6800,435565.412615355,423480.822691942,56.3,HFET
367477:8771,53:53,05/14/23 14:43:34,STABLE BEAMS,6800,434946.264337142,422964.523902005,56.3,HFET
367477:8771,54:54,05/14/23 14:43:57,STABLE BEAMS,6800,434165.262326705,422180.927401859,56.2,HFET
367477:8771,55:55,05/14/23 14:44:20,STABLE BEAMS,6800,434149.191875623,422173.006399135,56.1,HFET
367477:8771,56:56,05/14/23 14:44:44,STABLE BEAMS,6800,434206.603993362,418945.782889879,56.1,HFET
367477:8771,57:57,05/14/23 14:45:07,STABLE BEAMS,6800,433879.341635107,418692.641815791,56.1,HFET
367477:8771,58:58,05/14/23 14:45:30,STABLE BEAMS,6800,433663.535104756,418615.926041915,56.1,HFET
367477:8771,59:59,05/14/23 14:45:54,STABLE BEAMS,6800,433468.444863753,418174.296339453,56.0,HFET
367477:8771,60:60,05/14/23 14:46:17,STABLE BEAMS,6800,432677.789859708,417625.355465603,55.9,HFET
367477:8771,61:61,05/14/23 14:46:40,STABLE BEAMS,6800,432495.401662213,417737.219232140,56.0,HFET
367477:8771,62:62,05/14/23 14:47:04,STABLE BEAMS,6800,432310.826913642,417610.103222866,55.9,HFET
367477:8771,63:63,05/14/23 14:47:27,STABLE BEAMS,6800,432200.646185353,417546.453140651,55.9,HFET
367477:8771,64:64,05/14/23 14:47:50,STABLE BEAMS,6800,432030.687295250,417313.846531834,55.8,HFET
367477:8771,65:65,05/14/23 14:48:14,STABLE BEAMS,6800,431318.480055965,416718.510214428,55.8,HFET
367477:8771,66:66,05/14/23 14:48:37,STABLE BEAMS,6800,431224.234576239,416642.796804052,55.7,HFET
367477:8771,67:67,05/14/23 14:49:00,STABLE BEAMS,6800,431115.785838833,416524.876897115,55.7,HFET
367477:8771,68:68,05/14/23 14:49:23,STABLE BEAMS,6800,430498.367220426,416093.489950970,55.7,HFET
367477:8771,69:69,05/14/23 14:49:47,STABLE BEAMS,6800,429484.441574577,415220.792660036,55.6,HFET
367477:8771,70:70,05/14/23 14:50:10,STABLE BEAMS,6800,430002.831341395,415661.193884442,55.5,HFET
367477:8771,71:71,05/14/23 14:50:33,STABLE BEAMS,6800,430698.557859887,416229.531657545,55.7,HFET
367477:8771,72:72,05/14/23 14:50:57,STABLE BEAMS,6800,430372.116041055,416051.467609565,55.7,HFET
367477:8771,73:73,05/14/23 14:51:20,STABLE BEAMS,6800,430133.772649512,415956.175475859,55.6,HFET
367477:8771,74:74,05/14/23 14:51:43,STABLE BEAMS,6800,430038.163489211,415862.067529729,55.6,HFET
367477:8771,75:75,05/14/23 14:52:07,STABLE BEAMS,6800,430207.348461449,416099.546091369,55.6,HFET
367477:8771,76:76,05/14/23 14:52:30,STABLE BEAMS,6800,429715.453726106,415659.326691039,55.6,HFET
367477:8771,77:77,05/14/23 14:52:53,STABLE BEAMS,6800,429488.446366419,415388.385506064,55.5,HFET
367477:8771,78:78,05/14/23 14:53:17,STABLE BEAMS,6800,429452.389253374,415469.243605378,55.5,HFET
367477:8771,79:79,05/14/23 14:53:40,STABLE BEAMS,6800,429156.542832054,415196.889787191,55.5,HFET
367477:8771,80:80,05/14/23 14:54:03,STABLE BEAMS,6800,428783.523745589,414229.811814011,55.4,HFET
367477:8771,81:81,05/14/23 14:54:27,STABLE BEAMS,6800,428519.729645472,408613.690342714,55.4,HFET
