#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 280020:5277 | 09/04/16 21:15:15 | 45   | 45   | 4607400.260145307   | 4440468.242138359   |
| 280024:5277 | 09/04/16 21:47:41 | 427  | 427  | 40981717.588453636  | 40237256.952775210  |
| 280187:5279 | 09/05/16 20:24:23 | 56   | 56   | 14227596.352692788  | 13111550.966235245  |
| 280188:5279 | 09/05/16 20:50:26 | 245  | 245  | 63544055.315300710  | 60953405.894898020  |
| 280191:5279 | 09/05/16 22:40:17 | 898  | 898  | 182829317.389651507 | 176260788.556933850 |
| 280194:5279 | 09/06/16 05:36:21 | 238  | 238  | 36909243.683255531  | 35807646.028370559  |
| 280242:5282 | 09/06/16 15:43:40 | 625  | 625  | 151833922.687505066 | 145781747.705157280 |
| 280249:5282 | 09/06/16 19:52:07 | 1432 | 1432 | 240589922.142098784 | 232824413.091215372 |
| 280251:5282 | 09/07/16 05:14:58 | 371  | 371  | 46750270.449225627  | 45538349.828223102  |
| 280327:5287 | 09/08/16 08:23:14 | 37   | 37   | 9644267.154294850   | 8775980.512518693   |
| 280330:5287 | 09/08/16 08:46:53 | 857  | 857  | 194063397.251939714 | 186895902.451739281 |
| 280349:5287 | 09/08/16 14:27:23 | 624  | 624  | 108417313.814159930 | 104864807.942984968 |
| 280363:5287 | 09/08/16 18:47:24 | 359  | 359  | 51480198.335388541  | 49786726.911601514  |
| 280364:5287 | 09/08/16 21:09:58 | 1350 | 1350 | 159391125.075872391 | 153813945.142789602 |
| 280383:5288 | 09/09/16 08:41:14 | 2    | 2    | 552472.405593470    | 250567.877144085    |
| 280384:5288 | 09/09/16 08:49:13 | 33   | 33   | 8442439.050822955   | 7847281.742017082   |
| 280385:5288 | 09/09/16 09:11:36 | 2015 | 2015 | 379695708.524183154 | 365980409.279779017 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 32    | 75   | 43054 | 43054 | 7916469107.415855408 | 7624903595.469015121 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
