#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 280020:5277 | 09/04/16 21:15:15 | 45   | 45   | 4826981.498803111   | 4651995.966359867   |
| 280024:5277 | 09/04/16 21:47:39 | 427  | 427  | 42966907.383091480  | 42184958.447969645  |
| 280187:5279 | 09/05/16 20:24:23 | 56   | 56   | 14501693.351595830  | 13371070.841847334  |
| 280188:5279 | 09/05/16 20:50:25 | 245  | 245  | 64912961.008244924  | 62262210.175795712  |
| 280191:5279 | 09/05/16 22:40:17 | 898  | 898  | 187729337.481393218 | 180986355.615407676 |
| 280194:5279 | 09/06/16 05:36:21 | 238  | 238  | 38265302.104733042  | 37123022.421537280  |
| 280242:5282 | 09/06/16 15:43:40 | 625  | 625  | 155546139.833364636 | 149332061.360408068 |
| 280249:5282 | 09/06/16 19:52:07 | 1432 | 1432 | 249535339.017310679 | 241480182.989925981 |
| 280251:5282 | 09/07/16 05:14:58 | 371  | 371  | 48858038.830776729  | 47592500.759799004  |
| 280327:5287 | 09/08/16 08:23:13 | 37   | 37   | 9654747.782386869   | 8819256.309130922   |
| 280330:5287 | 09/08/16 08:46:53 | 857  | 857  | 194959845.970042080 | 187767451.299913377 |
| 280349:5287 | 09/08/16 14:27:22 | 624  | 624  | 109386529.321868390 | 105812958.062863231 |
| 280363:5287 | 09/08/16 18:47:24 | 359  | 359  | 52177640.716614462  | 50468859.200802855  |
| 280364:5287 | 09/08/16 21:09:57 | 1350 | 1350 | 162385542.111773640 | 156722259.612397343 |
| 280383:5288 | 09/09/16 08:41:13 | 2    | 2    | 550822.943894194    | 250884.347727779    |
| 280384:5288 | 09/09/16 08:49:12 | 33   | 33   | 8554254.493503580   | 7897891.894306522   |
| 280385:5288 | 09/09/16 09:11:36 | 2015 | 2015 | 383046660.878125489 | 369215310.796590805 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 32    | 75   | 43054 | 43054 | 8030666727.320120811 | 7735543365.502590179 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
