#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 274382:4984 | 06/03/16 15:37:56 | 51   | 51   | 7497692.565743690   | 6979135.561801743   |
| 274387:4985 | 06/03/16 19:10:09 | 352  | 352  | 57859097.028131522  | 54550059.997839987  |
| 274388:4985 | 06/03/16 21:32:37 | 1820 | 1820 | 248241159.631530136 | 239289251.059265137 |
| 274420:4988 | 06/04/16 20:17:21 | 175  | 175  | 27665776.722163226  | 26325311.947776701  |
| 274421:4988 | 06/04/16 21:28:05 | 342  | 342  | 52610534.614534274  | 50496287.109007746  |
| 274422:4988 | 06/04/16 23:46:51 | 2207 | 2207 | 270015291.863117754 | 261826731.843710631 |
| 274440:4990 | 06/05/16 19:32:38 | 402  | 402  | 62226062.524501614  | 59677010.444196619  |
| 274441:4990 | 06/05/16 22:13:06 | 431  | 431  | 62207460.095760927  | 60183496.034050234  |
| 274442:4990 | 06/06/16 01:05:09 | 753  | 753  | 96842366.437612891  | 93659889.434304312  |
| 274443:4990 | 06/06/16 06:14:37 | 50   | 50   | 6001218.029273203   | 5839890.274707424   |
| 274954:5005 | 06/11/16 09:40:51 | 20   | 20   | 1078767.139184206   | 897799.396575210    |
| 274955:5005 | 06/11/16 09:52:09 | 91   | 91   | 4657702.586378830   | 4443233.073826813   |
| 274968:5013 | 06/11/16 22:51:22 | 1192 | 1192 | 189731596.105871201 | 181431363.784246951 |
| 274969:5013 | 06/12/16 06:41:54 | 1003 | 1003 | 128519414.432293832 | 119710582.328209430 |
| 274970:5013 | 06/12/16 13:12:54 | 47   | 47   | 5423777.376434917   | 4085336.528886540   |
| 274971:5013 | 06/12/16 13:33:30 | 905  | 905  | 95968263.050276086  | 93000004.541402414  |
| 274998:5017 | 06/13/16 04:19:54 | 718  | 718  | 112090743.630898148 | 106112171.449520394 |
| 274999:5017 | 06/13/16 09:04:45 | 1241 | 1241 | 159419227.157701254 | 153920392.885554790 |
| 275000:5017 | 06/13/16 17:15:34 | 136  | 136  | 15484716.366703728  | 14988515.838385327  |
| 275001:5017 | 06/13/16 18:12:42 | 2061 | 2061 | 194312500.739696145 | 189247434.020829320 |
| 275059:5020 | 06/14/16 16:49:52 | 60   | 60   | 10676711.772566441  | 9867200.843520623   |
| 275064:5020 | 06/14/16 17:29:52 | 30   | 30   | 5662681.617862568   | 5393623.143109223   |
| 275066:5020 | 06/14/16 17:45:35 | 96   | 96   | 17724066.938621350  | 16845775.799664740  |
| 275067:5020 | 06/14/16 18:28:40 | 392  | 392  | 68124196.687737092  | 65634602.592780769  |
| 275068:5020 | 06/14/16 21:05:49 | 915  | 915  | 137451208.616543740 | 132159795.370718375 |
| 275073:5020 | 06/15/16 03:32:47 | 517  | 517  | 66019714.857093394  | 63689866.185216434  |
| 275074:5020 | 06/15/16 06:56:59 | 646  | 646  | 73571498.654426143  | 71277972.080199093  |
| 275124:5021 | 06/15/16 17:50:25 | 325  | 325  | 54499334.114657782  | 52047999.272252664  |
| 275125:5021 | 06/15/16 20:00:23 | 989  | 989  | 145476349.583583921 | 139253143.586328387 |
| 275282:5024 | 06/17/16 00:06:15 | 90   | 90   | 14491574.798879704  | 13734322.111740198  |
