#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 274382:4984 | 06/03/16 15:37:56 | 51   | 51   | 8058244.602320229   | 7500507.578860098   |
| 274387:4985 | 06/03/16 19:10:09 | 352  | 352  | 62379480.938093312  | 58817638.708671711  |
| 274388:4985 | 06/03/16 21:32:38 | 1820 | 1820 | 266131720.315384656 | 256527307.687147200 |
| 274420:4988 | 06/04/16 20:17:21 | 175  | 175  | 29803978.086561047  | 28364154.066486355  |
| 274421:4988 | 06/04/16 21:28:04 | 342  | 342  | 56720514.941264927  | 54434025.072779588  |
| 274422:4988 | 06/04/16 23:46:51 | 2207 | 2207 | 288627425.239806235 | 279871583.580975890 |
| 274440:4990 | 06/05/16 19:32:38 | 402  | 402  | 66907428.889359884  | 64168997.458322823  |
| 274441:4990 | 06/05/16 22:13:06 | 431  | 431  | 66719182.659846306  | 64548154.763152793  |
| 274442:4990 | 06/06/16 01:05:09 | 753  | 753  | 103407277.713519260 | 100006199.287582785 |
| 274443:4990 | 06/06/16 06:14:36 | 50   | 50   | 6386208.890012990   | 6212415.448748003   |
| 274954:5005 | 06/11/16 09:40:51 | 20   | 20   | 1170569.864328918   | 974299.201212800    |
| 274955:5005 | 06/11/16 09:52:07 | 91   | 91   | 5052663.481984359   | 4820249.047228165   |
| 274968:5013 | 06/11/16 22:51:22 | 1192 | 1192 | 204650611.810719103 | 195698191.166884691 |
| 274969:5013 | 06/12/16 06:41:54 | 1003 | 1003 | 137163747.700762838 | 127759847.293813124 |
| 274970:5013 | 06/12/16 13:12:54 | 47   | 47   | 5763100.816471509   | 4336803.270006066   |
| 274971:5013 | 06/12/16 13:33:30 | 905  | 905  | 101595306.929855511 | 98459293.387065068  |
| 274998:5017 | 06/13/16 04:19:54 | 718  | 718  | 120549193.007435784 | 114126631.630013809 |
| 274999:5017 | 06/13/16 09:04:45 | 1241 | 1241 | 170122270.130726755 | 164254471.310582101 |
| 275000:5017 | 06/13/16 17:15:35 | 136  | 136  | 16475493.103589505  | 15947690.931337418  |
| 275001:5017 | 06/13/16 18:12:42 | 2061 | 2061 | 205020901.826402277 | 199684745.765337199 |
| 275059:5020 | 06/14/16 16:49:52 | 60   | 60   | 11721260.943729131  | 10834044.069227649  |
| 275064:5020 | 06/14/16 17:29:51 | 30   | 30   | 6213733.977662805   | 5918442.797345101   |
| 275066:5020 | 06/14/16 17:45:35 | 96   | 96   | 19417982.941581704  | 18455626.952089656  |
| 275067:5020 | 06/14/16 18:28:40 | 392  | 392  | 74336359.704498544  | 71620415.287688360  |
| 275068:5020 | 06/14/16 21:05:49 | 915  | 915  | 148868178.928139448 | 143137051.666205168 |
| 275073:5020 | 06/15/16 03:32:47 | 517  | 517  | 71014284.171584457  | 68508877.326741278  |
| 275074:5020 | 06/15/16 06:56:59 | 646  | 646  | 78789563.712537751  | 76334143.330609739  |
| 275124:5021 | 06/15/16 17:50:26 | 325  | 325  | 59338788.350837342  | 56673718.090895459  |
| 275125:5021 | 06/15/16 20:00:21 | 989  | 989  | 157464292.374209821 | 150728668.967542440 |
| 275282:5024 | 06/17/16 00:06:15 | 90   | 90   | 15723215.219713535  | 14901711.079813523  |
| 275283:5024 | 06/17/16 00:43:11 | 132  | 132  | 23564068.763564203  | 22437984.203212302  |
| 275284:5024 | 06/17/16 01:36:53 | 108  | 108  | 18790785.293178625  | 18040217.294681229  |
| 275285:5024 | 06/17/16 02:21:46 | 1    | 1    | 171258.703757739    | 126400.112046846    |
| 275286:5024 | 06/17/16 02:27:41 | 87   | 87   | 14714455.938870955  | 14083984.101780638  |
| 275289:5024 | 06/17/16 03:12:53 | 19   | 19   | 3148919.484770333   | 1083320.645869604   |
| 275290:5024 | 06/17/16 03:22:02 | 143  | 143  | 23236787.894845840  | 8030191.641252940   |
| 275291:5024 | 06/17/16 04:28:35 | 347  | 347  | 53435103.721503824  | 51726835.153657921  |
| 275292:5024 | 06/17/16 06:46:47 | 121  | 121  | 16448088.622961866  | 15676582.757797217  |
| 275293:5024 | 06/17/16 07:37:27 | 200  | 200  | 26019764.090451837  | 25137954.003473978  |
| 275309:5026 | 06/17/16 13:48:15 | 563  | 563  | 85876528.125812188  | 82747896.268015996  |
| 275310:5026 | 06/17/16 17:32:53 | 1929 | 1929 | 230971064.740794837 | 223928385.639554024 |
| 275311:5026 | 06/18/16 06:07:07 | 1253 | 1253 | 110651646.995308399 | 108015049.939797238 |
| 275319:5027 | 06/18/16 18:56:15 | 142  | 142  | 25981594.448144093  | 24647863.716124278  |
| 275337:5027 | 06/18/16 21:26:04 | 427  | 427  | 71842637.465814829  | 68989273.494312152  |
| 275338:5027 | 06/19/16 00:15:37 | 520  | 520  | 78279633.954511717  | 75749679.519669086  |
| 275344:5028 | 06/19/16 08:18:25 | 281  | 281  | 52810942.986836813  | 50722207.374562405  |
| 275345:5028 | 06/19/16 10:12:11 | 353  | 353  | 62652247.319874696  | 59911242.053138293  |
| 275370:5029 | 06/19/16 16:19:29 | 285  | 285  | 54786437.550158501  | 52091600.077570662  |
| 275371:5029 | 06/19/16 18:16:49 | 564  | 564  | 99249765.462357745  | 94980778.381826505  |
| 275375:5030 | 06/20/16 02:17:12 | 1323 | 1323 | 215484315.795761496 | 207472096.437591434 |
| 275376:5030 | 06/20/16 10:55:04 | 3095 | 3095 | 334713184.931382179 | 325942475.469469547 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 34    | 110  | 53783 | 53778 | 6151468299.872019768 | 5892753357.254470825 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
