#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
381477:9700,27:27,06/02/24 11:50:04,STABLE BEAMS,6800,25209.620105205,13826.349538950,1.2,HFET
381477:9700,28:28,06/02/24 11:50:27,STABLE BEAMS,6800,85047.601806279,84522.067751896,7.7,HFET
381477:9700,29:29,06/02/24 11:50:50,STABLE BEAMS,6800,190882.829771844,188461.217695583,15.8,HFET
381477:9700,30:30,06/02/24 11:51:14,STABLE BEAMS,6800,299774.068469758,293342.046420698,37.5,HFET
381477:9700,31:31,06/02/24 11:51:37,STABLE BEAMS,6800,292693.876222559,287438.864360707,41.5,HFET
381477:9700,32:32,06/02/24 11:52:00,STABLE BEAMS,6800,179366.792780025,155704.268986272,27.8,HFET
381477:9700,33:33,06/02/24 11:52:24,STABLE BEAMS,6800,81535.937606788,75522.092285381,15.2,HFET
381477:9700,34:34,06/02/24 11:52:47,STABLE BEAMS,6800,23615.933472084,23474.243330636,7.4,HFET
381477:9700,35:35,06/02/24 11:53:10,STABLE BEAMS,6800,5683.237003858,5660.030097633,1.1,HFET
381477:9700,36:36,06/02/24 11:53:34,STABLE BEAMS,6800,185870.465869996,181947.733098708,0.4,PLTZERO
381477:9700,37:37,06/02/24 11:53:57,STABLE BEAMS,6800,13282.374910024,13230.837668066,2.3,HFET
381477:9700,38:38,06/02/24 11:54:20,STABLE BEAMS,6800,33207.451193606,33091.457689451,2.7,HFET
381477:9700,39:39,06/02/24 11:54:44,STABLE BEAMS,6800,92542.614728271,91961.233874963,6.3,HFET
381477:9700,40:40,06/02/24 11:55:07,STABLE BEAMS,6800,186486.812891890,181852.133728934,18.0,HFET
381477:9700,41:41,06/02/24 11:55:30,STABLE BEAMS,6800,291521.961771653,285624.859162840,31.1,HFET
381477:9700,42:42,06/02/24 11:55:53,STABLE BEAMS,6800,300352.854134034,294828.381321676,41.1,HFET
381477:9700,43:43,06/02/24 11:56:17,STABLE BEAMS,6800,204354.877964035,153198.201025058,34.8,HFET
381477:9700,44:44,06/02/24 11:56:40,STABLE BEAMS,6800,109160.724590953,108132.147887358,19.3,HFET
381477:9700,45:45,06/02/24 11:57:03,STABLE BEAMS,6800,40754.796814580,40522.235195566,8.2,HFET
381477:9700,46:46,06/02/24 11:57:27,STABLE BEAMS,6800,16043.929662402,15942.909650688,3.1,HFET
381477:9700,47:47,06/02/24 11:57:50,STABLE BEAMS,6800,266039.956145601,260098.644644307,2.4,HFET
381477:9700,48:48,06/02/24 11:58:14,STABLE BEAMS,6800,315762.712703416,309626.788832090,41.1,HFET
381477:9700,49:49,06/02/24 11:58:37,STABLE BEAMS,6800,315853.247107116,238265.710702867,41.2,HFET
381477:9700,50:50,06/02/24 11:59:00,STABLE BEAMS,6800,315745.094416605,309690.779251678,41.2,HFET
381477:9700,51:51,06/02/24 11:59:23,STABLE BEAMS,6800,314673.504896603,308644.276792097,41.1,HFET
381477:9700,52:52,06/02/24 11:59:47,STABLE BEAMS,6800,312621.769380682,306755.168926265,41.0,HFET
