#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
360390:8267,5:5,10/14/22 20:29:39,STABLE BEAMS,6800,347449.640604068,336641.928127065,43.3,HFET
360390:8267,6:6,10/14/22 20:30:03,STABLE BEAMS,6800,346769.473158395,336190.204098246,43.2,HFET
360390:8267,7:7,10/14/22 20:30:26,STABLE BEAMS,6800,346310.238313802,335038.203994117,43.1,HFET
360390:8267,8:8,10/14/22 20:30:49,STABLE BEAMS,6800,345864.171881722,334683.678466110,43.1,HFET
360390:8267,9:9,10/14/22 20:31:13,STABLE BEAMS,6800,345335.456930727,338352.943067828,43.0,HFET
360390:8267,10:10,10/14/22 20:31:36,STABLE BEAMS,6800,344842.082098875,327822.675976024,43.0,HFET
360390:8267,11:11,10/14/22 20:31:59,STABLE BEAMS,6800,344390.050350572,336616.793250955,42.9,HFET
360390:8267,12:12,10/14/22 20:32:23,STABLE BEAMS,6800,344050.079572285,333697.161353061,42.9,HFET
360390:8267,13:13,10/14/22 20:32:46,STABLE BEAMS,6800,343934.830031644,331371.980035375,42.8,HFET
360390:8267,14:14,10/14/22 20:33:09,STABLE BEAMS,6800,343887.596928238,336732.234230303,42.8,HFET
360390:8267,15:15,10/14/22 20:33:33,STABLE BEAMS,6800,343894.650200125,336275.201136405,42.8,HFET
360390:8267,16:16,10/14/22 20:33:56,STABLE BEAMS,6800,344053.230494726,333332.131044902,42.9,HFET
360390:8267,17:17,10/14/22 20:34:19,STABLE BEAMS,6800,344189.039016757,338264.456021619,42.9,HFET
360390:8267,18:18,10/14/22 20:34:43,STABLE BEAMS,6800,344207.684855773,324612.993462143,42.9,HFET
360390:8267,19:19,10/14/22 20:35:06,STABLE BEAMS,6800,344115.545153021,330497.595715711,42.9,HFET
360390:8267,20:20,10/14/22 20:35:29,STABLE BEAMS,6800,343943.233259817,331739.034360952,42.8,HFET
360390:8267,21:21,10/14/22 20:35:52,STABLE BEAMS,6800,343780.713735917,330060.180919495,42.8,HFET
360390:8267,22:22,10/14/22 20:36:16,STABLE BEAMS,6800,343658.185802619,327734.594098502,42.8,HFET
360390:8267,23:23,10/14/22 20:36:39,STABLE BEAMS,6800,343511.722844720,322856.446079904,42.8,HFET
360390:8267,24:24,10/14/22 20:37:02,STABLE BEAMS,6800,343304.746194683,326294.000929994,42.8,HFET
360390:8267,25:25,10/14/22 20:37:26,STABLE BEAMS,6800,343030.803414890,334470.346773432,42.7,HFET
360390:8267,26:26,10/14/22 20:37:49,STABLE BEAMS,6800,342143.172197788,329832.917828950,42.6,HFET
360390:8267,27:27,10/14/22 20:38:12,STABLE BEAMS,6800,342256.733716824,333384.994861192,42.6,HFET
360390:8267,28:28,10/14/22 20:38:36,STABLE BEAMS,6800,342197.533101118,326825.322207665,42.6,HFET
360390:8267,29:29,10/14/22 20:38:59,STABLE BEAMS,6800,344960.820627277,333477.652338512,43.0,HFET
360390:8267,30:30,10/14/22 20:39:22,STABLE BEAMS,6800,357182.486592805,345644.921748271,44.5,HFET
360390:8267,31:31,10/14/22 20:39:46,STABLE BEAMS,6800,358883.880986430,341106.532268710,44.7,HFET
360390:8267,32:32,10/14/22 20:40:09,STABLE BEAMS,6800,358387.467408356,344941.021040003,44.6,HFET
360390:8267,33:33,10/14/22 20:40:32,STABLE BEAMS,6800,358179.627923424,342922.857606329,44.6,HFET
360390:8267,34:34,10/14/22 20:40:56,STABLE BEAMS,6800,360535.415355453,343259.354782513,44.9,HFET
360390:8267,35:35,10/14/22 20:41:19,STABLE BEAMS,6800,374223.437338084,354736.987524493,46.6,HFET
360390:8267,36:36,10/14/22 20:41:42,STABLE BEAMS,6800,377050.915016729,277714.807462561,47.0,HFET
