#Data tag : 24v2 , Norm tag: composite
+--------------+-------------------+------+------+---------------------+---------------------+
| run:fill     | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 384492:10006 | 08/15/24 16:48:32 | 1609 | 1609 | 699232204.946343064 | 656252356.157744408 |
| 384565:10010 | 08/16/24 21:29:08 | 1711 | 1711 | 764598478.766101480 | 706906190.915059328 |
| 384579:10012 | 08/17/24 11:16:57 | 538  | 538  | 241208166.016701728 | 223616487.844907641 |
| 384591:10013 | 08/17/24 17:20:39 | 154  | 154  | 58931781.892204449  | 55106482.364180394  |
| 384593:10013 | 08/17/24 18:32:49 | 137  | 137  | 64809939.700894699  | 59915843.908052526  |
| 384610:10014 | 08/17/24 22:43:48 | 405  | 405  | 148806464.510954499 | 141503058.550347149 |
| 384614:10016 | 08/18/24 05:44:59 | 1255 | 1255 | 578354106.473970771 | 537031310.334581017 |
| 384638:10017 | 08/18/24 17:19:49 | 531  | 531  | 242345062.873406589 | 215016435.209370404 |
| 384644:10017 | 08/18/24 21:25:07 | 1045 | 1045 | 463674950.757714093 | 422844805.453110635 |
| 384933:10049 | 08/23/24 19:17:08 | 621  | 621  | 282128895.162312984 | 264917940.005862862 |
| 384934:10049 | 08/23/24 23:22:15 | 4    | 4    | 1838375.425893706   | 1653910.834345535   |
| 384935:10049 | 08/23/24 23:30:44 | 1327 | 1327 | 535944923.319120049 | 513185230.553122997 |
| 384950:10050 | 08/24/24 09:59:15 | 171  | 171  | 72875742.531014159  | 68030751.850492269  |
| 384951:10050 | 08/24/24 11:11:49 | 957  | 957  | 453407747.516246438 | 427960907.864879310 |
| 384963:10052 | 08/24/24 21:20:42 | 2102 | 2102 | 912951513.779380560 | 864177263.904308438 |
| 384981:10056 | 08/25/24 14:30:56 | 2098 | 2098 | 909737965.881898999 | 861979536.189507604 |
| 385012:10059 | 08/26/24 14:29:58 | 275  | 275  | 119112340.488650978 | 110952989.522821948 |
