#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 383036:9886 | 07/11/24 09:34:23 | 58   | 58   | 28224894.894497689  | 25889759.587332755  |
| 383134:9891 | 07/12/24 19:19:21 | 110  | 110  | 7794300.490306796   | 7549494.817761702   |
| 383148:9895 | 07/13/24 04:50:42 | 537  | 537  | 39787320.260413185  | 38686862.502437577  |
| 383153:9896 | 07/13/24 10:30:17 | 194  | 194  | 82381037.109538928  | 65987107.003194518  |
| 383155:9896 | 07/13/24 11:58:31 | 1853 | 1853 | 770810337.130256414 | 729935555.782851219 |
| 383162:9899 | 07/14/24 03:43:21 | 1530 | 1527 | 707069523.887832522 | 668535247.982684135 |
| 383163:9899 | 07/14/24 13:49:37 | 513  | 513  | 164266114.884779483 | 158277689.245929241 |
| 383173:9900 | 07/14/24 19:48:15 | 926  | 926  | 438642275.734260917 | 412656288.690731466 |
| 383174:9900 | 07/15/24 01:54:31 | 1013 | 1012 | 389173539.258495867 | 368478721.975383759 |
| 383175:9900 | 07/15/24 08:35:33 | 158  | 158  | 42292896.871385783  | 39566690.499331787  |
| 383247:9904 | 07/15/24 23:52:58 | 108  | 108  | 41875181.930335112  | 39446351.503967583  |
| 383254:9905 | 07/16/24 03:16:42 | 1225 | 1225 | 584992879.485291600 | 545005709.806344986 |
| 383255:9905 | 07/16/24 11:15:10 | 914  | 914  | 321135312.365865886 | 308298026.926448405 |
| 383275:9906 | 07/16/24 20:29:35 | 177  | 177  | 76445440.846193105  | 66796098.923849471  |
| 383276:9906 | 07/16/24 21:41:34 | 292  | 292  | 142596771.130461842 | 132988878.662677929 |
| 383277:9906 | 07/16/24 23:40:04 | 675  | 675  | 328785494.766079962 | 308862163.015046716 |
| 383323:9910 | 07/17/24 13:35:57 | 1265 | 1265 | 602911015.976136088 | 561119552.889085889 |
| 383326:9910 | 07/17/24 22:14:31 | 513  | 513  | 181494397.716041923 | 171508381.033902854 |
| 383363:9911 | 07/18/24 09:52:44 | 740  | 740  | 346470531.745042026 | 324704293.383573830 |
| 383365:9911 | 07/18/24 14:47:25 | 53   | 53   | 25871641.962211717  | 23023140.494009867  |
| 383366:9911 | 07/18/24 15:11:11 | 27   | 27   | 13257909.200750055  | 11436426.618737787  |
| 383367:9911 | 07/18/24 15:24:35 | 176  | 176  | 85924623.822505474  | 79773721.380484819  |
| 383368:9911 | 07/18/24 17:16:22 | 1037 | 1037 | 364006823.765724063 | 350578938.743576527 |
| 383377:9912 | 07/19/24 03:48:39 | 279  | 279  | 125678623.318727329 | 117464473.495421275 |
| 383417:9917 | 07/20/24 01:05:27 | 778  | 778  | 367156370.543702960 | 341259134.516148269 |
| 383418:9917 | 07/20/24 06:11:06 | 917  | 917  | 389619499.073370516 | 368551834.645133734 |
| 383447:9920 | 07/20/24 20:44:24 | 470  | 470  | 217805625.950440258 | 204794219.840669751 |
| 383448:9920 | 07/20/24 23:49:51 | 463  | 463  | 225800420.987100363 | 208834435.787963063 |
| 383449:9920 | 07/21/24 02:51:33 | 1246 | 1246 | 451201288.274556339 | 433111324.813222706 |
| 383467:9921 | 07/21/24 13:30:14 | 177  | 177  | 74935141.741010636  | 68769616.908612832  |
| 383468:9921 | 07/21/24 14:41:33 | 2149 | 2149 | 853288477.367620230 | 809338360.319024801 |
| 383485:9923 | 07/22/24 08:25:14 | 75   | 75   | 25120527.083480168  | 23963091.755094189  |
| 383486:9923 | 07/22/24 08:56:37 | 114  | 114  | 54917173.709236912  | 46273519.246335499  |
| 383487:9923 | 07/22/24 09:47:12 | 2041 | 2041 | 851081848.566581845 | 801129466.610906124 |
| 383496:9925 | 07/23/24 02:52:20 | 180  | 180  | 78790507.488553464  | 72776183.088494375  |
| 383512:9926 | 07/23/24 06:46:08 | 1754 | 1754 | 795260117.876698971 | 743499273.675725341 |
| 383514:9926 | 07/23/24 19:13:08 | 139  | 139  | 39087935.113866024  | 37840423.836549766  |
| 383536:9927 | 07/24/24 02:13:47 | 163  | 163  | 66225279.100699224  | 61624793.022218511  |
| 383537:9927 | 07/24/24 03:19:59 | 76   | 76   | 37037810.776637323  | 33085389.274761342  |
| 383541:9927 | 07/24/24 04:01:38 | 302  | 302  | 147094070.377955943 | 137247528.339471638 |
| 383629:9931 | 07/25/24 00:40:17 | 190  | 190  | 80968208.816901207  | 76432162.697993577  |
| 383630:9931 | 07/25/24 01:56:20 | 295  | 295  | 139623070.360347927 | 131773709.206626356 |
| 383631:9931 | 07/25/24 03:56:49 | 1674 | 1674 | 682615672.672315001 | 642960778.250738978 |
| 383647:9932 | 07/25/24 17:03:23 | 105  | 105  | 40327076.604888037  | 37909026.322936416  |
| 383648:9932 | 07/25/24 17:46:40 | 229  | 229  | 111650953.658709779 | 103232578.723255098 |
| 383649:9932 | 07/25/24 19:18:20 | 340  | 340  | 165902506.853477627 | 153989914.748974144 |
| 383650:9932 | 07/25/24 21:33:00 | 41   | 41   | 19997223.021215197  | 17423216.556562345  |
| 383661:9934 | 07/26/24 01:47:35 | 100  | 100  | 37404690.617421791  | 34646429.102651440  |
| 383662:9934 | 07/26/24 02:30:01 | 181  | 181  | 88126919.573973775  | 80422242.613513321  |
