#Data tag : 24v1 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 361110:8314 | 10/26/22 03:43:42 | 197  | 197  | 68884368.093471706  | 64906896.081933081  |
| 361188:8315 | 10/26/22 18:31:47 | 141  | 141  | 60622642.550771460  | 54129123.951114021  |
| 361193:8315 | 10/26/22 19:27:43 | 29   | 29   | 12391055.234298104  | 10965603.147352863  |
| 361195:8315 | 10/26/22 19:41:33 | 20   | 20   | 8696332.457945623   | 7869449.788640262   |
| 361197:8315 | 10/26/22 19:58:35 | 2147 | 2147 | 733479008.961119652 | 677599669.936901927 |
| 361223:8316 | 10/27/22 13:21:52 | 695  | 695  | 294711132.078934729 | 270603821.284051657 |
| 361239:8317 | 10/27/22 20:30:03 | 1050 | 1050 | 439834464.318824947 | 420169975.566998065 |
| 361240:8317 | 10/28/22 03:22:51 | 1015 | 1015 | 300482565.586019814 | 289529036.329830050 |
| 361272:8319 | 10/28/22 12:59:35 | 125  | 125  | 52070028.502350040  | 49691618.189799629  |
| 361280:8319 | 10/28/22 13:56:59 | 267  | 267  | 115310631.583957165 | 109395166.083304137 |
| 361283:8319 | 10/28/22 15:46:07 | 26   | 26   | 11233001.942331942  | 10569162.795678360  |
| 361284:8319 | 10/28/22 16:01:19 | 36   | 36   | 15342109.761292309  | 14654333.324836090  |
| 361297:8320 | 10/28/22 20:09:25 | 930  | 930  | 394951903.461195230 | 376030136.763809025 |
| 361303:8321 | 10/29/22 06:03:41 | 2230 | 2230 | 797148723.148154736 | 763467955.805369020 |
| 361318:8322 | 10/29/22 23:24:17 | 457  | 457  | 195973233.319237947 | 186720225.863145441 |
| 361319:8322 | 10/30/22 02:23:53 | 162  | 162  | 70810026.843304828  | 68127834.795277238  |
| 361320:8322 | 10/30/22 03:42:46 | 382  | 382  | 153933602.761393875 | 147433842.545731038 |
| 361333:8324 | 10/30/22 10:06:23 | 302  | 302  | 125371336.250791609 | 119553876.356627628 |
| 361361:8327 | 10/31/22 02:35:35 | 45   | 45   | 18015764.416995224  | 14922627.702807294  |
| 361362:8327 | 10/31/22 02:56:28 | 28   | 28   | 6938083.764020136   | 6330990.029715222   |
| 361363:8327 | 10/31/22 03:10:21 | 22   | 22   | 9038133.570690637   | 7933129.931049868   |
| 361365:8327 | 10/31/22 04:28:09 | 466  | 466  | 202982571.605936944 | 191586282.335525423 |
| 361366:8327 | 10/31/22 07:40:31 | 201  | 201  | 77946932.859793633  | 73492104.528624862  |
| 361400:8330 | 10/31/22 17:20:30 | 456  | 456  | 192093753.311660200 | 182377034.468056828 |
| 361417:8331 | 11/01/22 04:24:44 | 1622 | 1622 | 636157086.761368871 | 608633064.377611756 |
| 361443:8333 | 11/01/22 18:11:32 | 2274 | 2274 | 803395127.139071465 | 771169125.042325139 |
| 361468:8334 | 11/02/22 11:35:09 | 1881 | 1881 | 735200712.481448054 | 696631568.756337523 |
| 361475:8335 | 11/03/22 02:17:52 | 1228 | 1228 | 502537899.451642871 | 480825669.305322349 |
| 361512:8342 | 11/03/22 20:42:36 | 1537 | 1537 | 600887504.161819577 | 575840390.888825417 |
| 361569:8345 | 11/04/22 21:57:59 | 564  | 564  | 237080691.296939433 | 226224267.919978768 |
| 361573:8345 | 11/05/22 01:48:33 | 305  | 305  | 127506069.452599972 | 121532868.845631793 |
| 361579:8347 | 11/05/22 08:31:22 | 862  | 862  | 360569667.650712967 | 342178682.570392191 |
| 361580:8347 | 11/05/22 14:13:00 | 422  | 422  | 146208965.930807263 | 140259309.218905836 |
| 361957:8385 | 11/12/22 07:34:53 | 1163 | 1163 | 333436502.973140955 | 323771435.630343676 |
| 361971:8387 | 11/12/22 17:51:37 | 2342 | 2342 | 837699517.742540479 | 803779462.286448359 |
| 361989:8389 | 11/13/22 14:16:41 | 113  | 113  | 43391176.279180653  | 41308701.489011824  |
| 361990:8389 | 11/13/22 15:03:08 | 204  | 204  | 88003175.431200996  | 84157252.230720177  |
| 361994:8389 | 11/13/22 16:39:23 | 116  | 116  | 50341982.255076312  | 47399398.825928718  |
| 362058:8395 | 11/14/22 16:00:57 | 168  | 168  | 65870940.248778954  | 61779812.536806792  |
| 362059:8395 | 11/14/22 17:09:39 | 62   | 62   | 26636732.556368042  | 25043044.052456483  |
| 362060:8395 | 11/14/22 17:39:17 | 84   | 84   | 36658439.045042709  | 35048335.652930342  |
| 362061:8395 | 11/14/22 18:16:14 | 311  | 311  | 134489797.692180902 | 127733369.915502340 |
| 362062:8395 | 11/14/22 20:20:50 | 206  | 206  | 88109468.526714504  | 83450957.595929548  |
| 362063:8395 | 11/14/22 21:46:25 | 86   | 86   | 34246017.919346735  | 32763130.714576758  |
| 362064:8395 | 11/14/22 23:15:16 | 973  | 973  | 288038377.453087926 | 277999080.676058590 |
| 362087:8398 | 11/15/22 12:07:32 | 145  | 145  | 63964822.793114498  | 60412713.568184346  |
| 362091:8398 | 11/15/22 13:07:33 | 1418 | 1418 | 520131210.732412159 | 496209918.317938030 |
| 362104:8399 | 11/16/22 01:17:50 | 115  | 115  | 43028023.504916832  | 41085541.654277369  |
| 362105:8399 | 11/16/22 02:07:18 | 179  | 179  | 76773989.509707659  | 73123214.335300356  |
| 362106:8399 | 11/16/22 03:21:10 | 78   | 78   | 33380821.261372995  | 32288450.590777077  |
| 362107:8399 | 11/16/22 03:54:57 | 782  | 782  | 328311770.897478640 | 313860981.975190997 |
| 362148:8401 | 11/16/22 13:18:54 | 720  | 720  | 303143002.833618641 | 288720985.055491745 |
| 362153:8401 | 11/16/22 18:05:40 | 140  | 140  | 60888530.464410976  | 56974818.593019113  |
| 362154:8401 | 11/16/22 19:04:32 | 784  | 784  | 276255421.068811119 | 264980178.778548360 |
| 362159:8402 | 11/17/22 02:22:26 | 7    | 7    | 1915148.939902677   | 1662831.833698032   |
| 362161:8402 | 11/17/22 02:36:51 | 120  | 120  | 51050558.648234442  | 48928734.688617356  |
| 362163:8402 | 11/17/22 03:27:43 | 65   | 65   | 27997266.148395203  | 26361136.835452911  |
| 362166:8402 | 11/17/22 03:55:09 | 331  | 331  | 142959132.443262786 | 137306172.786495596 |
| 362167:8402 | 11/17/22 06:08:33 | 646  | 646  | 266380907.931793958 | 255683412.605315655 |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 47    | 118  | 51495 | 51495 | 18658349239.694622040 | 17781204463.204479218 |
+-------+------+-------+-------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
