#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 299368:5962 | 07/18/17 16:10:10 | 126  | 126  | 38636020.431803122  | 32735167.307464413  |
| 299369:5962 | 07/18/17 17:05:01 | 302  | 302  | 87990127.656293109  | 78459651.363407940  |
| 299370:5962 | 07/18/17 19:39:20 | 666  | 666  | 152316908.325607032 | 142303604.252271414 |
| 299380:5963 | 07/19/17 02:35:27 | 189  | 189  | 59289775.674035043  | 54165295.463772610  |
| 299381:5963 | 07/19/17 04:00:43 | 45   | 45   | 13446840.032772655  | 11928538.266495224  |
| 299394:5965 | 07/19/17 07:30:38 | 21   | 21   | 5659970.552425018   | 5344902.351370210   |
| 299395:5965 | 07/19/17 07:42:23 | 182  | 182  | 56506475.331623025  | 39129214.597604401  |
| 299396:5965 | 07/19/17 08:55:05 | 81   | 81   | 24115943.848489869  | 17198505.302456126  |
| 299420:5966 | 07/19/17 12:04:46 | 47   | 47   | 15028163.492567137  | 13229830.391729917  |
| 299443:5971 | 07/19/17 23:56:22 | 114  | 114  | 39292956.332608081  | 33924177.169908583  |
| 299450:5974 | 07/20/17 04:37:49 | 45   | 45   | 13376977.116138365  | 12395402.756890604  |
| 299477:5976 | 07/20/17 12:44:20 | 8    | 8    | 2618568.677470868   | 2023473.024942225   |
| 299478:5976 | 07/20/17 13:06:43 | 172  | 172  | 50296976.035124131  | 45187916.779931121  |
| 299479:5976 | 07/20/17 14:18:01 | 116  | 116  | 33535096.007731255  | 29876999.040812191  |
| 299480:5976 | 07/20/17 15:07:52 | 711  | 711  | 178650631.054482728 | 165544310.142430961 |
| 299481:5976 | 07/20/17 19:55:18 | 1216 | 1216 | 204286863.925218135 | 193935857.800714403 |
| 299592:5979 | 07/21/17 17:05:38 | 95   | 95   | 31032230.482575323  | 25724642.887039684  |
| 299593:5979 | 07/21/17 17:47:13 | 884  | 884  | 217780269.467637002 | 203739438.238560677 |
| 299594:5979 | 07/21/17 23:38:54 | 309  | 309  | 64749588.321920544  | 60686211.094391450  |
| 299595:5979 | 07/22/17 01:48:02 | 134  | 134  | 25721889.393123638  | 25010501.672150202  |
| 299597:5979 | 07/22/17 02:46:03 | 538  | 538  | 89386115.331967115  | 85546364.428839400  |
| 299649:5984 | 07/24/17 01:55:14 | 290  | 290  | 100523121.280835003 | 89054033.580979422  |
| 300087:6019 | 07/29/17 06:24:18 | 192  | 192  | 13515412.216022875  | 13080516.478105601  |
| 300105:6020 | 07/29/17 12:14:52 | 12   | 12   | 2741966.082822628   | 1261249.532138759   |
| 300106:6020 | 07/29/17 12:26:04 | 70   | 70   | 23219720.886124704  | 19537399.977757644  |
| 300107:6020 | 07/29/17 12:58:01 | 47   | 47   | 15202807.108386511  | 13679403.835308703  |
| 300117:6021 | 07/29/17 16:46:31 | 28   | 28   | 7664629.121016079   | 6067242.575793829   |
| 300122:6024 | 07/29/17 21:46:18 | 1230 | 1230 | 322811207.298651159 | 293521142.936185479 |
| 300123:6024 | 07/30/17 05:57:59 | 597  | 597  | 106567269.371036276 | 101250159.206870705 |
| 300155:6026 | 07/30/17 18:50:27 | 1184 | 1184 | 310329501.085557461 | 282029813.015635550 |
| 300156:6026 | 07/31/17 02:33:41 | 64   | 64   | 12831177.344865818  | 11779516.713309336  |
| 300157:6026 | 07/31/17 03:14:44 | 1099 | 1099 | 177344826.647346586 | 167472881.181697905 |
| 300226:6030 | 07/31/17 17:04:00 | 401  | 401  | 129718637.416442648 | 115963156.765520692 |
| 300233:6031 | 07/31/17 22:09:16 | 106  | 106  | 36661563.077217072  | 31640188.820927516  |
| 300234:6031 | 07/31/17 22:55:49 | 52   | 52   | 17139497.963761967  | 14608521.826814258  |
| 300235:6031 | 07/31/17 23:21:52 | 171  | 171  | 53962899.910652399  | 49530363.276151173  |
| 300236:6031 | 08/01/17 00:39:29 | 168  | 168  | 49933556.611354828  | 46368318.252545334  |
| 300237:6031 | 08/01/17 01:48:17 | 713  | 713  | 175158725.963839799 | 163752967.700027823 |
| 300238:6031 | 08/01/17 06:39:51 | 280  | 280  | 53667939.199873239  | 50321406.573387168  |
| 300239:6031 | 08/01/17 08:36:42 | 195  | 195  | 33770295.369066581  | 31288622.405642655  |
| 300240:6031 | 08/01/17 10:11:20 | 349  | 349  | 51204020.933722988  | 48461925.687118046  |
| 300280:6035 | 08/02/17 04:48:55 | 515  | 515  | 159141584.791949481 | 139408265.460144937 |
| 300281:6035 | 08/02/17 09:00:44 | 6    | 6    | 1624420.806606491   | 1496696.184443972   |
| 300282:6035 | 08/02/17 09:08:14 | 127  | 127  | 33639546.538222149  | 30814192.280810334  |
| 300283:6035 | 08/02/17 10:20:31 | 26   | 26   | 6535920.646555559   | 5816356.476128899   |
| 300284:6035 | 08/02/17 10:35:38 | 679  | 679  | 142047559.335016251 | 133886088.169390321 |
| 300364:6041 | 08/03/17 12:13:45 | 15   | 15   | 4922894.279589316   | 3982632.803532888   |
