#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 299368:5962 | 07/18/17 16:10:10 | 126  | 126  | 39836235.727161929  | 33716376.407191992  |
| 299369:5962 | 07/18/17 17:05:01 | 302  | 302  | 90636527.477460966  | 80806811.364900947  |
| 299370:5962 | 07/18/17 19:39:21 | 666  | 666  | 156323096.479493231 | 146044317.369750023 |
| 299380:5963 | 07/19/17 02:35:27 | 189  | 189  | 61090083.118813179  | 55831119.165056013  |
| 299381:5963 | 07/19/17 04:00:43 | 45   | 45   | 13827608.868822362  | 12266126.356929895  |
| 299394:5965 | 07/19/17 07:30:38 | 21   | 21   | 5881406.602504910   | 5552695.831557682   |
| 299395:5965 | 07/19/17 07:42:23 | 182  | 182  | 58087080.357922174  | 40232186.950895086  |
| 299396:5965 | 07/19/17 08:55:05 | 81   | 81   | 24754695.580109891  | 17652030.281741053  |
| 299420:5966 | 07/19/17 12:04:46 | 47   | 47   | 15431655.343642643  | 13585128.928718256  |
| 299443:5971 | 07/19/17 23:56:23 | 114  | 114  | 40605255.243526615  | 35047064.817747630  |
| 299450:5974 | 07/20/17 04:37:50 | 45   | 45   | 13788075.107864743  | 12756600.576575305  |
| 299477:5976 | 07/20/17 12:44:21 | 8    | 8    | 2694740.833324711   | 2082499.476706403   |
| 299478:5976 | 07/20/17 13:06:44 | 172  | 172  | 51797304.910541721  | 46532245.376319051  |
| 299479:5976 | 07/20/17 14:18:01 | 116  | 116  | 34458967.386078082  | 30700115.343733162  |
| 299480:5976 | 07/20/17 15:07:52 | 711  | 711  | 183147319.565635502 | 169714844.508173496 |
| 299481:5976 | 07/20/17 19:55:18 | 1216 | 1216 | 208521524.115838289 | 197952993.485778213 |
| 299592:5979 | 07/21/17 17:05:39 | 95   | 95   | 31947657.161666591  | 26482075.102094907  |
| 299593:5979 | 07/21/17 17:47:13 | 884  | 884  | 223932272.972454399 | 209510263.536411703 |
| 299594:5979 | 07/21/17 23:38:54 | 309  | 309  | 66191574.205079816  | 62036898.393807463  |
| 299595:5979 | 07/22/17 01:48:02 | 134  | 134  | 26263082.897204041  | 25536689.152997173  |
| 299597:5979 | 07/22/17 02:46:03 | 538  | 538  | 91117910.615602195  | 87204298.304223299  |
| 299649:5984 | 07/24/17 01:55:14 | 290  | 290  | 103246198.792796358 | 91455914.478069067  |
| 300087:6019 | 07/29/17 06:24:18 | 192  | 192  | 13881060.137822114  | 13433688.845062843  |
| 300105:6020 | 07/29/17 12:14:52 | 12   | 12   | 2893233.254558413   | 1264882.548193512   |
| 300106:6020 | 07/29/17 12:26:04 | 70   | 70   | 23933624.899997674  | 20137789.791044861  |
| 300107:6020 | 07/29/17 12:58:01 | 47   | 47   | 15667267.709581545  | 14096505.341120712  |
| 300117:6021 | 07/29/17 16:46:31 | 28   | 28   | 7983408.075577976   | 6317270.430156331   |
| 300122:6024 | 07/29/17 21:46:18 | 1230 | 1230 | 331257188.311461091 | 301188852.654454529 |
| 300123:6024 | 07/30/17 05:57:59 | 597  | 597  | 108685314.504736006 | 103262243.470618293 |
| 300155:6026 | 07/30/17 18:50:27 | 1184 | 1184 | 316926512.842067778 | 288018762.872484148 |
| 300156:6026 | 07/31/17 02:33:41 | 64   | 64   | 13086897.549710214  | 12014281.511929026  |
| 300157:6026 | 07/31/17 03:14:44 | 1099 | 1099 | 180408634.977096558 | 170366297.159280539 |
| 300226:6030 | 07/31/17 17:04:00 | 401  | 401  | 132852205.636800915 | 118756516.217936993 |
| 300233:6031 | 07/31/17 22:09:17 | 106  | 106  | 37587964.445051566  | 32399983.977298420  |
| 300234:6031 | 07/31/17 22:55:49 | 52   | 52   | 17519684.991947565  | 14933254.790478565  |
| 300235:6031 | 07/31/17 23:21:52 | 171  | 171  | 55073620.044705614  | 50549170.260334730  |
| 300236:6031 | 08/01/17 00:39:29 | 168  | 168  | 50877301.639071256  | 47244685.382591248  |
| 300237:6031 | 08/01/17 01:48:17 | 713  | 713  | 177608467.006892562 | 166062659.673681289 |
| 300238:6031 | 08/01/17 06:39:52 | 280  | 280  | 54111482.953623399  | 50734709.047596104  |
