#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 316110:6666 | 05/10/18 21:22:27 | 210  | 210  | 81613370.942388475  | 79017103.608381763  |
| 316111:6666 | 05/10/18 22:46:45 | 45   | 45   | 15932250.645444052  | 14573457.534046851  |
| 316113:6666 | 05/10/18 23:16:41 | 62   | 62   | 20752695.411429156  | 19663097.820650298  |
| 316114:6666 | 05/10/18 23:42:59 | 1561 | 1561 | 358223966.105541945 | 349062636.203876555 |
| 316151:6672 | 05/11/18 16:55:23 | 1    | 1    | 414912.654464919    | 89926.583062120     |
| 316153:6672 | 05/11/18 17:03:13 | 770  | 770  | 252484391.855102837 | 245457480.429232836 |
| 316186:6674 | 05/12/18 03:00:17 | 41   | 41   | 15217085.686258804  | 14558605.103036711  |
| 316187:6674 | 05/12/18 03:18:33 | 1970 | 1970 | 508314272.472093523 | 487253667.931949317 |
| 316199:6675 | 05/12/18 18:55:11 | 1164 | 1164 | 401526218.677694261 | 387884740.895807803 |
| 316200:6675 | 05/13/18 02:29:15 | 9    | 9    | 2284394.063484703   | 2131482.355897085   |
| 316201:6675 | 05/13/18 02:36:35 | 491  | 491  | 110261026.741366208 | 105991623.627129629 |
| 316202:6675 | 05/13/18 05:53:20 | 403  | 403  | 74551949.938074470  | 72309327.378655568  |
| 316216:6677 | 05/13/18 11:57:39 | 440  | 440  | 172390754.661301702 | 165690110.365150452 |
| 316217:6677 | 05/13/18 15:05:04 | 264  | 264  | 88194530.747312441  | 85024869.010530025  |
| 316218:6677 | 05/13/18 16:52:48 | 1023 | 1023 | 243942989.930820823 | 236891230.846697420 |
| 316219:6677 | 05/13/18 23:33:20 | 283  | 283  | 48535846.945466973  | 47181664.228692494  |
| 316239:6681 | 05/14/18 05:52:33 | 589  | 589  | 210013286.226103544 | 201883391.845658153 |
| 316240:6681 | 05/14/18 09:45:29 | 1222 | 1222 | 282433059.948210061 | 273273627.949916482 |
| 316241:6681 | 05/14/18 17:44:39 | 324  | 324  | 53101075.040468313  | 51083470.265698001  |
| 316271:6683 | 05/15/18 00:23:55 | 86   | 86   | 31057407.631749798  | 28761946.402469251  |
| 316361:6688 | 05/15/18 17:14:36 | 195  | 195  | 28730965.682068709  | 26623611.431400098  |
| 316362:6688 | 05/15/18 18:35:05 | 450  | 450  | 57344525.254325025  | 54931131.687285729  |
| 316363:6688 | 05/15/18 21:31:00 | 47   | 47   | 4613450.219807722   | 4502973.768154670   |
| 316377:6690 | 05/16/18 01:56:03 | 22   | 22   | 3318916.848432156   | 1965968.571445708   |
| 316378:6690 | 05/16/18 02:06:25 | 29   | 29   | 6081756.338265997   | 3261983.021304749   |
| 316379:6690 | 05/16/18 02:20:14 | 70   | 70   | 14273761.540066341  | 8038050.958734906   |
| 316380:6690 | 05/16/18 02:51:00 | 1213 | 1213 | 175331030.477925688 | 171388816.082680076 |
| 316455:6693 | 05/16/18 19:16:26 | 36   | 36   | 9626965.940467434   | 9305320.844047315   |
| 316457:6693 | 05/16/18 19:38:29 | 1454 | 1454 | 324995962.676392138 | 315848938.789350390 |
| 316469:6694 | 05/17/18 07:48:26 | 629  | 629  | 208384934.437419266 | 201938801.082378507 |
| 316470:6694 | 05/17/18 11:54:10 | 476  | 476  | 116665744.463948473 | 112692838.910323948 |
| 316472:6694 | 05/17/18 15:00:36 | 333  | 333  | 66660726.707070976  | 64832010.863513269  |
| 316505:6696 | 05/18/18 00:24:12 | 1321 | 1321 | 399907271.910243988 | 387080241.923093319 |
| 316569:6700 | 05/19/18 02:15:14 | 1926 | 1926 | 491634719.483363986 | 477710208.668970525 |
| 316590:6702 | 05/19/18 20:55:26 | 510  | 510  | 188488091.454955310 | 182608416.353108436 |
| 316613:6706 | 05/20/18 07:52:23 | 193  | 193  | 31471291.007087432  | 30818854.537161041  |
| 316615:6706 | 05/20/18 09:12:46 | 338  | 338  | 48910006.433263451  | 48015272.112399764  |
| 316666:6709 | 05/20/18 21:51:34 | 976  | 976  | 278602648.751150727 | 269000892.168891966 |
| 316667:6709 | 05/21/18 04:15:41 | 197  | 197  | 41951081.174218565  | 40543939.478716984  |
| 316700:6710 | 05/21/18 11:45:23 | 301  | 301  | 113935316.607432768 | 110277287.892103657 |
| 316701:6710 | 05/21/18 14:12:33 | 474  | 474  | 143748885.195840210 | 138597175.168397963 |
| 316702:6710 | 05/21/18 17:21:19 | 388  | 388  | 94682561.885174692  | 91826782.118069902  |
| 316715:6711 | 05/22/18 01:10:33 | 13   | 13   | 3223184.503018555   | 2906588.550480590   |
