#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
393111:10701,36:36,06/07/25 23:44:51,STABLE BEAMS,6800,42140.111202271,18453.170034475,5.3,HFET
393111:10701,37:37,06/07/25 23:45:15,STABLE BEAMS,6800,139551.429931899,138334.240680718,17.4,HFET
393111:10701,38:38,06/07/25 23:45:38,STABLE BEAMS,6800,290231.795674055,285170.615206518,36.2,HFET
393111:10701,39:39,06/07/25 23:46:01,STABLE BEAMS,6800,384203.648437340,375882.515873009,47.9,HFET
393111:10701,40:40,06/07/25 23:46:25,STABLE BEAMS,6800,336589.237264317,326182.771126927,42.0,HFET
393111:10701,41:41,06/07/25 23:46:48,STABLE BEAMS,6800,202895.021570185,200762.642817286,25.3,HFET
393111:10701,42:42,06/07/25 23:47:11,STABLE BEAMS,6800,69070.457769010,68683.015319084,8.6,HFET
393111:10701,43:43,06/07/25 23:47:35,STABLE BEAMS,6800,19444.322133896,19376.145199027,2.4,HFET
393111:10701,44:44,06/07/25 23:47:58,STABLE BEAMS,6800,30182.674182467,30061.506920520,3.8,HFET
393111:10701,45:45,06/07/25 23:48:21,STABLE BEAMS,6800,235797.392993820,232466.226513724,29.4,HFET
393111:10701,46:46,06/07/25 23:48:45,STABLE BEAMS,6800,6131.806412504,6113.194669330,0.8,HFET
393111:10701,47:47,06/07/25 23:49:08,STABLE BEAMS,6800,28128.372599359,21370.758500255,3.5,HFET
393111:10701,48:48,06/07/25 23:49:31,STABLE BEAMS,6800,93523.723739852,92967.023792060,11.7,HFET
393111:10701,49:49,06/07/25 23:49:55,STABLE BEAMS,6800,225218.377984112,222295.309803654,28.1,HFET
393111:10701,50:50,06/07/25 23:50:18,STABLE BEAMS,6800,362422.523676781,354461.565670958,45.2,HFET
393111:10701,51:51,06/07/25 23:50:41,STABLE BEAMS,6800,366355.860006081,359111.904597020,45.7,HFET
393111:10701,52:52,06/07/25 23:51:04,STABLE BEAMS,6800,232696.394718217,177959.932908833,29.0,HFET
393111:10701,53:53,06/07/25 23:51:28,STABLE BEAMS,6800,106571.809344333,105838.415970857,13.3,HFET
393111:10701,54:54,06/07/25 23:51:51,STABLE BEAMS,6800,28328.198741761,27818.620493884,3.5,HFET
393111:10701,55:55,06/07/25 23:52:14,STABLE BEAMS,6800,7401.391755260,7377.961813819,0.9,HFET
