#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
359693:8220,1:1,10/01/22 12:12:09,STABLE BEAMS,6800,310874.346761035,302447.001281371,38.7,BCM1F
359693:8220,2:2,10/01/22 12:12:32,STABLE BEAMS,6800,310502.719328079,299780.353055792,38.7,BCM1F
359693:8220,3:3,10/01/22 12:12:55,STABLE BEAMS,6800,310276.304062180,259307.625992109,38.7,BCM1F
359693:8220,4:4,10/01/22 12:13:18,STABLE BEAMS,6800,310091.342354677,170972.908991266,38.7,BCM1F
359693:8220,5:5,10/01/22 12:13:42,STABLE BEAMS,6800,309817.030431049,298723.740711333,38.6,BCM1F
359693:8220,6:6,10/01/22 12:14:05,STABLE BEAMS,6800,309490.087430467,302091.306765901,38.6,BCM1F
359693:8220,7:7,10/01/22 12:14:28,STABLE BEAMS,6800,309161.004500368,171408.768110373,38.5,BCM1F
359693:8220,8:8,10/01/22 12:14:52,STABLE BEAMS,6800,308042.476395658,222771.850342508,38.4,BCM1F
359693:8220,9:9,10/01/22 12:15:15,STABLE BEAMS,6800,307586.480260062,297089.550200954,38.3,BCM1F
359693:8220,10:10,10/01/22 12:15:38,STABLE BEAMS,6800,307136.199927492,296409.782241804,38.3,BCM1F
359693:8220,11:11,10/01/22 12:16:02,STABLE BEAMS,6800,306924.719877734,300058.669771261,38.2,BCM1F
359693:8220,12:12,10/01/22 12:16:25,STABLE BEAMS,6800,307794.298186431,301318.726939937,38.4,BCM1F
359693:8220,13:13,10/01/22 12:16:48,STABLE BEAMS,6800,307384.424758277,300766.576171810,38.3,BCM1F
359693:8220,14:14,10/01/22 12:17:12,STABLE BEAMS,6800,307078.104803927,294210.897433088,38.3,BCM1F
359693:8220,15:15,10/01/22 12:17:35,STABLE BEAMS,6800,306848.001772780,300068.709723801,38.3,BCM1F
359693:8220,16:16,10/01/22 12:17:58,STABLE BEAMS,6800,306740.464486836,299052.163946385,38.2,BCM1F
359693:8220,17:17,10/01/22 12:18:22,STABLE BEAMS,6800,306807.594868363,295654.230939941,38.2,BCM1F
359693:8220,18:18,10/01/22 12:18:45,STABLE BEAMS,6800,306612.982498331,299010.913191766,38.2,BCM1F
