#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
393448:10731,1:1,06/17/25 16:07:15,STABLE BEAMS,6800,512274.538256723,434204.144706171,63.8,HFET
393448:10731,2:2,06/17/25 16:07:39,STABLE BEAMS,6800,512329.810444944,490498.037380301,63.8,HFET
393448:10731,3:3,06/17/25 16:08:02,STABLE BEAMS,6800,512851.799396049,492931.372680458,63.9,HFET
393448:10731,4:4,06/17/25 16:08:25,STABLE BEAMS,6800,509836.969719090,490517.795596630,64.0,HFET
393448:10731,5:5,06/17/25 16:08:49,STABLE BEAMS,6800,502022.576512565,351714.831668349,62.6,HFET
393448:10731,6:6,06/17/25 16:09:12,STABLE BEAMS,6800,501762.241732060,476613.918252816,62.5,HFET
393448:10731,7:7,06/17/25 16:09:35,STABLE BEAMS,6800,500718.811633159,481711.922693409,62.5,HFET
393448:10731,8:8,06/17/25 16:09:59,STABLE BEAMS,6800,499081.229404426,480893.767963312,62.2,HFET
393448:10731,9:9,06/17/25 16:10:22,STABLE BEAMS,6800,499090.518749881,481703.955069128,62.2,HFET
393448:10731,10:10,06/17/25 16:10:45,STABLE BEAMS,6800,498638.051866234,440481.026527376,62.1,HFET
393448:10731,11:11,06/17/25 16:11:09,STABLE BEAMS,6800,497339.249851689,381454.924061570,62.1,HFET
393448:10731,12:12,06/17/25 16:11:32,STABLE BEAMS,6800,502474.131944750,482445.573518349,61.9,HFET
393448:10731,13:13,06/17/25 16:11:55,STABLE BEAMS,6800,507956.081233953,488212.534378766,63.5,HFET
393448:10731,14:14,06/17/25 16:12:19,STABLE BEAMS,6800,506301.470481120,480955.823588238,63.1,HFET
393448:10731,15:15,06/17/25 16:12:42,STABLE BEAMS,6800,505293.507732553,487444.005966202,63.0,HFET
393448:10731,16:16,06/17/25 16:13:05,STABLE BEAMS,6800,502931.468450141,370844.081218445,62.9,HFET
