#Data tag : 24v2 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------------+-------------------+------+------+---------------------+---------------------+
| 276831:5096 | 07/15/16 07:47:45 | 2634 | 2634 | 420243073.188513696 | 404218243.941044807 |
| 276832:5096 | 07/16/16 01:12:13 | 67   | 67   | 7716692.099613387   | 7484871.877130426   |
| 276834:5096 | 07/16/16 01:42:10 | 719  | 719  | 75564823.670496628  | 72678946.390889660  |
| 276870:5097 | 07/16/16 11:02:01 | 3407 | 3407 | 548905217.839402795 | 528778142.487751245 |
| 276935:5101 | 07/17/16 23:39:55 | 828  | 828  | 181230321.048022866 | 171667636.070503056 |
| 276940:5102 | 07/18/16 08:13:36 | 144  | 144  | 34318838.228338137  | 29022068.126090221  |
| 276946:5102 | 07/18/16 09:56:36 | 27   | 27   | 6225281.340599717   | 4291749.523566382   |
| 276947:5102 | 07/18/16 10:11:19 | 132  | 132  | 29489636.366089452  | 24785826.937256616  |
| 276948:5102 | 07/18/16 11:09:46 | 474  | 474  | 96113566.714237377  | 86444535.201473370  |
| 276950:5102 | 07/18/16 14:16:46 | 2353 | 2353 | 336878715.212853193 | 322546259.563341320 |
| 277069:5105 | 07/19/16 17:52:15 | 309  | 309  | 79543795.729214981  | 75979622.656264693  |
| 277070:5105 | 07/19/16 19:54:10 | 1058 | 1058 | 217202102.704275817 | 206239568.880643576 |
| 277071:5105 | 07/20/16 02:48:37 | 171  | 171  | 27257006.355878517  | 24523396.321529198  |
| 277072:5105 | 07/20/16 04:01:41 | 466  | 466  | 71489009.030650064  | 68982929.236767188  |
| 277073:5105 | 07/20/16 07:09:54 | 90   | 90   | 13625339.953591140  | 13206866.643594813  |
| 277076:5105 | 07/20/16 07:55:58 | 1037 | 1037 | 136025499.480801642 | 130497886.613317773 |
| 277087:5105 | 07/20/16 17:49:22 | 988  | 988  | 91572496.521281451  | 88428817.945276991  |
| 277094:5106 | 07/21/16 04:03:57 | 584  | 584  | 142150522.010939389 | 136408799.186746746 |
| 277096:5106 | 07/21/16 07:56:15 | 2085 | 2085 | 346256167.198620379 | 333015883.823372304 |
| 277112:5106 | 07/21/16 21:29:35 | 155  | 155  | 18608586.891803492  | 17944547.108955547  |
| 277126:5107 | 07/22/16 01:36:48 | 18   | 18   | 4453927.163960930   | 1971550.118625927   |
| 277127:5107 | 07/22/16 01:46:10 | 902  | 902  | 191667865.617023259 | 184246589.583985299 |
| 277148:5108 | 07/22/16 10:31:05 | 616  | 616  | 134083041.805436701 | 128293074.957592472 |
| 277166:5109 | 07/22/16 18:10:24 | 354  | 354  | 74628398.966658741  | 70897810.753973961  |
| 277168:5109 | 07/22/16 20:34:54 | 2219 | 2219 | 330348313.256017029 | 318695153.841328681 |
| 277180:5110 | 07/23/16 13:37:58 | 141  | 141  | 33571310.516207293  | 31160351.076078899  |
| 277194:5111 | 07/23/16 18:25:08 | 1938 | 1938 | 387009062.061095297 | 367713676.230608940 |
| 277305:5116 | 07/25/16 01:23:15 | 683  | 683  | 162109964.828071415 | 153391878.161226451 |
| 277420:5117 | 07/25/16 19:45:02 | 260  | 260  | 64349452.449739806  | 60780949.857403442  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 13    | 29   | 24859 | 24859 | 4262638028.249433994 | 4064297633.116340160 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
