#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
381384:9691,32:32,05/30/24 05:24:04,STABLE BEAMS,6800,47877.151456309,20865.745172069,6.2,HFET
381384:9691,33:33,05/30/24 05:24:27,STABLE BEAMS,6800,33325.651036902,18163.431828985,4.3,HFET
381384:9691,34:34,05/30/24 05:24:51,STABLE BEAMS,6800,161235.817580397,159523.725377271,21.0,HFET
381384:9691,35:35,05/30/24 05:25:14,STABLE BEAMS,6800,306133.020915340,299783.160446871,39.9,HFET
381384:9691,36:36,05/30/24 05:25:37,STABLE BEAMS,6800,179470.190320005,177621.645995736,23.4,HFET
381384:9691,37:37,05/30/24 05:26:00,STABLE BEAMS,6800,43039.997491405,42847.310214210,5.6,HFET
381384:9691,38:38,05/30/24 05:26:24,STABLE BEAMS,6800,12995.046321780,10312.225194291,1.7,HFET
381384:9691,39:39,05/30/24 05:26:47,STABLE BEAMS,6800,185376.149678284,182380.719688900,24.2,HFET
381384:9691,40:40,05/30/24 05:27:10,STABLE BEAMS,6800,25460.174355677,25366.797035466,3.3,HFET
381384:9691,41:41,05/30/24 05:27:34,STABLE BEAMS,6800,123780.637403723,121088.274201066,16.1,HFET
381384:9691,42:42,05/30/24 05:27:57,STABLE BEAMS,6800,282478.679107781,277859.064822480,36.8,HFET
381384:9691,43:43,05/30/24 05:28:20,STABLE BEAMS,6800,258926.191529146,255251.211027079,33.8,HFET
381384:9691,44:44,05/30/24 05:28:44,STABLE BEAMS,6800,87364.614107708,66599.131014365,11.4,HFET
381384:9691,45:45,05/30/24 05:29:07,STABLE BEAMS,6800,20828.918785306,20754.744893667,2.7,HFET
381384:9691,46:46,05/30/24 05:29:30,STABLE BEAMS,6800,278454.714477427,272610.335095571,36.3,HFET
381384:9691,47:47,05/30/24 05:29:54,STABLE BEAMS,6800,326458.454527270,320117.012694041,42.6,HFET
381384:9691,48:48,05/30/24 05:30:17,STABLE BEAMS,6800,326440.065097704,319948.192164894,42.6,HFET
381384:9691,49:49,05/30/24 05:30:40,STABLE BEAMS,6800,323839.709492479,244685.767849020,42.2,HFET
381384:9691,50:50,05/30/24 05:31:04,STABLE BEAMS,6800,322517.898084380,316544.056382394,42.1,HFET
381384:9691,51:51,05/30/24 05:31:27,STABLE BEAMS,6800,324576.382744270,318019.022332775,42.3,HFET
381384:9691,52:52,05/30/24 05:31:50,STABLE BEAMS,6800,324802.360118833,318940.184470212,42.4,HFET
381384:9691,53:53,05/30/24 05:32:13,STABLE BEAMS,6800,323240.212358802,317513.118625566,42.2,HFET
381384:9691,54:54,05/30/24 05:32:37,STABLE BEAMS,6800,322293.379252311,312062.612409870,42.0,HFET
381384:9691,55:55,05/30/24 05:33:00,STABLE BEAMS,6800,321256.745532224,315634.318017788,41.9,HFET
381384:9691,56:56,05/30/24 05:33:23,STABLE BEAMS,6800,320835.197659282,315198.311438336,41.8,HFET
381384:9691,57:57,05/30/24 05:33:47,STABLE BEAMS,6800,320223.184579828,314674.496310358,41.8,HFET
381384:9691,58:58,05/30/24 05:34:10,STABLE BEAMS,6800,319932.784444785,313919.868738720,41.7,HFET
381384:9691,59:59,05/30/24 05:34:33,STABLE BEAMS,6800,320611.446232860,314920.902227844,41.8,HFET
381384:9691,60:60,05/30/24 05:34:57,STABLE BEAMS,6800,320360.129532717,314749.962313148,41.8,HFET
381384:9691,61:61,05/30/24 05:35:20,STABLE BEAMS,6800,319987.243512283,314388.208193260,41.7,HFET
381384:9691,62:62,05/30/24 05:35:43,STABLE BEAMS,6800,319549.320649596,313875.570100346,41.7,HFET
381384:9691,63:63,05/30/24 05:36:07,STABLE BEAMS,6800,319217.169244244,313630.871144677,41.6,HFET
381384:9691,64:64,05/30/24 05:36:30,STABLE BEAMS,6800,318872.731485788,313337.016557244,41.6,HFET
381384:9691,65:65,05/30/24 05:36:53,STABLE BEAMS,6800,318533.535044994,312993.294775778,41.5,HFET
381384:9691,66:66,05/30/24 05:37:17,STABLE BEAMS,6800,318237.068788474,312766.415284882,41.5,HFET
381384:9691,67:67,05/30/24 05:37:40,STABLE BEAMS,6800,317923.479793469,307905.444716055,41.5,HFET
381384:9691,68:68,05/30/24 05:38:03,STABLE BEAMS,6800,317547.388124653,312129.317392701,41.4,HFET
381384:9691,69:69,05/30/24 05:38:26,STABLE BEAMS,6800,321309.324613144,315628.896388559,41.9,HFET
381384:9691,70:70,05/30/24 05:38:50,STABLE BEAMS,6800,327977.143224920,322039.490842382,42.8,HFET
381384:9691,71:71,05/30/24 05:39:13,STABLE BEAMS,6800,340532.377655257,333929.839211416,44.4,HFET
381384:9691,72:72,05/30/24 05:39:36,STABLE BEAMS,6800,352150.070405870,345063.200501387,45.9,HFET
381384:9691,73:73,05/30/24 05:40:00,STABLE BEAMS,6800,364624.451260367,356895.491635086,47.6,HFET
381384:9691,74:74,05/30/24 05:40:23,STABLE BEAMS,6800,378904.618587193,365022.941062434,49.4,HFET
381384:9691,75:75,05/30/24 05:40:46,STABLE BEAMS,6800,393650.715151417,377992.601346877,51.3,HFET
381384:9691,76:76,05/30/24 05:41:10,STABLE BEAMS,6800,408720.537384408,391376.800468624,53.3,HFET
381384:9691,77:77,05/30/24 05:41:33,STABLE BEAMS,6800,418893.792651314,400286.319636276,54.6,HFET
381384:9691,78:78,05/30/24 05:41:56,STABLE BEAMS,6800,420046.601050157,401243.609587928,54.8,HFET
381384:9691,79:79,05/30/24 05:42:20,STABLE BEAMS,6800,409883.634994612,392771.311262299,53.5,HFET
381384:9691,80:80,05/30/24 05:42:43,STABLE BEAMS,6800,405435.990896329,389257.224583339,52.9,HFET
381384:9691,81:81,05/30/24 05:43:06,STABLE BEAMS,6800,414946.248571151,402824.967889163,54.1,HFET
381384:9691,82:82,05/30/24 05:43:29,STABLE BEAMS,6800,416091.647102359,404263.694623304,54.3,HFET
381384:9691,83:83,05/30/24 05:43:53,STABLE BEAMS,6800,416562.452825226,399013.221009857,54.3,HFET
381384:9691,84:84,05/30/24 05:44:16,STABLE BEAMS,6800,416333.787958348,398832.074912160,54.3,HFET
381384:9691,85:85,05/30/24 05:44:39,STABLE BEAMS,6800,413804.343465441,396573.241395684,54.0,HFET
381384:9691,86:86,05/30/24 05:45:03,STABLE BEAMS,6800,411612.060530323,394735.137555824,53.7,HFET
381384:9691,87:87,05/30/24 05:45:26,STABLE BEAMS,6800,410832.425929032,399691.562791238,53.6,HFET
381384:9691,88:88,05/30/24 05:45:49,STABLE BEAMS,6800,410063.465028201,393500.198279372,53.5,HFET
381384:9691,89:89,05/30/24 05:46:13,STABLE BEAMS,6800,408629.547134805,391957.322473344,53.3,HFET
381384:9691,90:90,05/30/24 05:46:36,STABLE BEAMS,6800,397157.975967510,381738.623203350,51.8,HFET
381384:9691,91:91,05/30/24 05:46:59,STABLE BEAMS,6800,396441.420380542,386773.912175352,51.7,HFET
381384:9691,92:92,05/30/24 05:47:23,STABLE BEAMS,6800,402670.394613834,386849.240898224,52.5,HFET
381384:9691,93:93,05/30/24 05:47:46,STABLE BEAMS,6800,429746.977969929,404393.012352475,56.0,HFET
381384:9691,94:94,05/30/24 05:48:09,STABLE BEAMS,6800,466061.347537472,433256.195167750,60.8,HFET
381384:9691,95:95,05/30/24 05:48:33,STABLE BEAMS,6800,469672.228559006,437018.485735700,61.3,HFET
381384:9691,96:96,05/30/24 05:48:56,STABLE BEAMS,6800,468932.522639614,436232.363066644,61.2,HFET
381384:9691,97:97,05/30/24 05:49:19,STABLE BEAMS,6800,472882.063861521,445112.022669326,61.7,HFET
381384:9691,98:98,05/30/24 05:49:42,STABLE BEAMS,6800,472596.001612698,445234.300323805,61.6,HFET
381384:9691,99:99,05/30/24 05:50:06,STABLE BEAMS,6800,472040.809574678,451932.531283073,61.6,HFET
381384:9691,100:100,05/30/24 05:50:29,STABLE BEAMS,6800,472195.683985511,439718.066021477,61.6,HFET
381384:9691,101:101,05/30/24 05:50:52,STABLE BEAMS,6800,471522.819412427,441869.651888561,61.5,HFET
381384:9691,102:102,05/30/24 05:51:16,STABLE BEAMS,6800,470578.558215639,347994.323770031,61.4,HFET
381384:9691,103:103,05/30/24 05:51:39,STABLE BEAMS,6800,469727.936233232,442297.530245402,61.3,HFET
381384:9691,104:104,05/30/24 05:52:02,STABLE BEAMS,6800,468556.200591849,449052.604359834,61.1,HFET
381384:9691,105:105,05/30/24 05:52:26,STABLE BEAMS,6800,468525.908512001,449008.876932042,61.1,HFET
381384:9691,106:106,05/30/24 05:52:49,STABLE BEAMS,6800,468217.387067602,448610.835815811,61.1,HFET
381384:9691,107:107,05/30/24 05:53:12,STABLE BEAMS,6800,474299.625635803,446369.207349983,61.9,HFET
381384:9691,108:108,05/30/24 05:53:36,STABLE BEAMS,6800,475469.519031869,454167.091358457,62.0,HFET
381384:9691,109:109,05/30/24 05:53:59,STABLE BEAMS,6800,474822.914513884,453833.435382510,61.9,HFET
381384:9691,110:110,05/30/24 05:54:22,STABLE BEAMS,6800,473527.746863709,452881.356508081,61.8,HFET
381384:9691,111:111,05/30/24 05:54:46,STABLE BEAMS,6800,473419.748671957,335512.266267301,61.7,HFET
381384:9691,112:112,05/30/24 05:55:09,STABLE BEAMS,6800,472657.736880863,202239.885899044,61.6,HFET
