#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 321166:7047 | 08/12/18 15:42:33 | 10   | 10   | 4063785.246374742   | 3431177.660242714   |
| 321167:7047 | 08/12/18 15:51:01 | 923  | 923  | 289477600.597375751 | 280647800.258743048 |
| 321177:7048 | 08/13/18 03:40:21 | 438  | 438  | 168335370.739749283 | 163465502.054400772 |
| 321178:7048 | 08/13/18 06:57:22 | 74   | 74   | 24020624.995640885  | 23448872.298304424  |
| 321218:7052 | 08/13/18 12:13:50 | 826  | 826  | 272794977.573216498 | 263322810.212931812 |
| 321219:7052 | 08/13/18 18:10:45 | 923  | 923  | 189068333.192078918 | 184078714.470530897 |
| 321221:7052 | 08/14/18 00:13:22 | 40   | 40   | 6179472.371767944   | 6044236.609737149   |
| 321230:7053 | 08/14/18 03:33:42 | 81   | 81   | 32598746.258633096  | 22964314.476818793  |
| 321231:7053 | 08/14/18 04:09:25 | 58   | 58   | 24657599.830820426  | 14734895.334767796  |
| 321232:7053 | 08/14/18 04:36:11 | 21   | 21   | 8606128.035787113   | 5440336.998387408   |
| 321233:7053 | 08/14/18 04:47:56 | 727  | 727  | 243071660.150422186 | 235861700.248541057 |
| 321262:7054 | 08/14/18 12:50:08 | 4    | 4    | 1770377.582972489   | 1706996.180797614   |
| 321283:7055 | 08/14/18 15:05:57 | 309  | 309  | 126503217.222854331 | 121601435.011012346 |
| 321294:7055 | 08/14/18 17:35:53 | 62   | 62   | 22427819.206927363  | 20944746.317532130  |
| 321295:7055 | 08/14/18 18:01:35 | 749  | 749  | 216386102.765715986 | 208979577.901360959 |
| 321296:7055 | 08/14/18 22:55:45 | 67   | 67   | 15127804.867955536  | 14542343.271624520  |
| 321305:7056 | 08/15/18 02:02:22 | 2621 | 2621 | 631087243.025923133 | 610873333.142274261 |
| 321310:7056 | 08/15/18 19:38:22 | 172  | 172  | 17239593.675821211  | 16875248.205523957  |
| 321311:7056 | 08/15/18 20:48:30 | 10   | 10   | 964247.042238427    | 481347.670790948    |
| 321312:7056 | 08/15/18 20:55:17 | 761  | 761  | 63006846.413881376  | 61707617.363346495  |
| 321313:7056 | 08/16/18 01:55:17 | 408  | 408  | 27610760.513103362  | 27228401.007267255  |
| 321393:7058 | 08/17/18 05:32:38 | 144  | 144  | 54954176.901905209  | 52672641.052297324  |
| 321396:7058 | 08/17/18 06:29:54 | 1458 | 1458 | 381871898.862144768 | 368427281.573264122 |
| 321397:7058 | 08/17/18 16:06:24 | 365  | 365  | 54836376.287880912  | 53392330.757943921  |
| 321414:7061 | 08/17/18 21:14:10 | 1242 | 1242 | 401459815.837237179 | 386986529.825460970 |
| 321415:7061 | 08/18/18 05:21:20 | 802  | 802  | 148753639.424406290 | 144654581.647532761 |
| 321431:7063 | 08/18/18 13:51:46 | 151  | 151  | 59202356.923650004  | 56702083.660791703  |
| 321432:7063 | 08/18/18 14:54:30 | 46   | 46   | 18064330.013237342  | 16837422.821397964  |
| 321433:7063 | 08/18/18 15:15:09 | 124  | 124  | 45948437.968815736  | 43373396.908522919  |
| 321434:7063 | 08/18/18 16:07:00 | 621  | 621  | 184654489.862387300 | 179119194.913622856 |
| 321436:7063 | 08/18/18 20:20:53 | 710  | 710  | 144875335.277664989 | 141166210.056345582 |
| 321457:7065 | 08/19/18 07:38:11 | 1843 | 1843 | 510150795.161525786 | 491018219.093885839 |
| 321461:7065 | 08/19/18 19:38:11 | 149  | 149  | 22039925.670859490  | 21472456.128701985  |
| 321475:7069 | 08/20/18 01:30:44 | 2035 | 2035 | 499216464.926356077 | 482095535.098047137 |
| 321710:7078 | 08/23/18 13:20:10 | 52   | 52   | 18277765.193980765  | 17428062.080696199  |
| 321712:7078 | 08/23/18 13:42:16 | 260  | 260  | 94090435.795155302  | 90388779.755383968  |
| 321730:7080 | 08/23/18 21:10:56 | 281  | 281  | 111969853.918355361 | 104364327.719449013 |
| 321732:7080 | 08/23/18 23:11:28 | 1441 | 1441 | 374216972.993460119 | 360732549.162048280 |
| 321735:7080 | 08/24/18 08:33:28 | 146  | 146  | 24833442.443144366  | 24135786.859780014  |
| 321755:7083 | 08/24/18 13:48:51 | 642  | 642  | 212791854.096255004 | 205700759.455968410 |
