#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
392293:10645,36:36,05/19/25 15:23:02,STABLE BEAMS,6800,160434.558330731,49284.972660802,42.4,HFET
392293:10645,37:37,05/19/25 15:23:25,STABLE BEAMS,6800,159956.096529425,111536.001529997,42.3,HFET
392294:10645,1:1,05/19/25 15:26:08,STABLE BEAMS,6800,159280.315983191,156594.137984198,42.1,HFET
392294:10645,2:2,05/19/25 15:26:31,STABLE BEAMS,6800,159163.878422809,156634.700888284,42.1,HFET
392294:10645,3:3,05/19/25 15:26:55,STABLE BEAMS,6800,159020.480740242,156582.939833299,42.1,HFET
392294:10645,4:4,05/19/25 15:27:18,STABLE BEAMS,6800,158944.064143423,156558.228006202,42.0,HFET
392294:10645,5:5,05/19/25 15:27:41,STABLE BEAMS,6800,158784.060452163,157141.232641696,42.0,HFET
392294:10645,6:6,05/19/25 15:28:05,STABLE BEAMS,6800,158654.013179323,157010.220668506,42.0,HFET
392294:10645,7:7,05/19/25 15:28:28,STABLE BEAMS,6800,158552.443399543,156896.093985462,41.9,HFET
392294:10645,8:8,05/19/25 15:28:51,STABLE BEAMS,6800,158453.589345532,156801.519644958,41.9,HFET
392294:10645,9:9,05/19/25 15:29:15,STABLE BEAMS,6800,116000.363706303,115034.656647435,30.7,HFET
392294:10645,10:10,05/19/25 15:29:38,STABLE BEAMS,6800,3146.612039501,3136.739868706,0.8,HFET
392294:10645,11:11,05/19/25 15:30:01,STABLE BEAMS,6800,12061.427463301,12022.554924893,3.2,HFET
392294:10645,12:12,05/19/25 15:30:25,STABLE BEAMS,6800,45010.471796437,44810.531263983,11.9,HFET
392294:10645,13:13,05/19/25 15:30:48,STABLE BEAMS,6800,94878.625753810,92876.074090654,25.1,HFET
392294:10645,14:14,05/19/25 15:31:11,STABLE BEAMS,6800,147163.714460922,145755.221788710,38.9,HFET
392294:10645,15:15,05/19/25 15:31:34,STABLE BEAMS,6800,148749.367842812,147313.366044341,39.3,HFET
392294:10645,16:16,05/19/25 15:31:58,STABLE BEAMS,6800,101191.505356147,100463.425258131,26.8,HFET
392294:10645,17:17,05/19/25 15:32:21,STABLE BEAMS,6800,47483.996954292,47266.133786436,12.6,HFET
392294:10645,18:18,05/19/25 15:32:44,STABLE BEAMS,6800,15596.394610984,15545.615697069,4.1,HFET
392294:10645,19:19,05/19/25 15:33:08,STABLE BEAMS,6800,3406.593612625,3396.726395013,0.9,HFET
392294:10645,20:20,05/19/25 15:33:31,STABLE BEAMS,6800,84470.346619269,83866.037500045,22.3,HFET
392294:10645,21:21,05/19/25 15:33:54,STABLE BEAMS,6800,18365.006850061,18299.821051064,4.9,HFET
392294:10645,22:22,05/19/25 15:34:18,STABLE BEAMS,6800,9868.915301464,9838.778839853,2.6,HFET
392294:10645,23:23,05/19/25 15:34:41,STABLE BEAMS,6800,29826.191188629,29711.856339743,7.9,HFET
392294:10645,24:24,05/19/25 15:35:04,STABLE BEAMS,6800,79639.244542509,79155.176728577,21.1,HFET
392294:10645,25:25,05/19/25 15:35:28,STABLE BEAMS,6800,132240.564955330,131094.598350440,35.0,HFET
392294:10645,26:26,05/19/25 15:35:51,STABLE BEAMS,6800,151357.129607704,147708.593634666,40.0,HFET
392294:10645,27:27,05/19/25 15:36:14,STABLE BEAMS,6800,112939.802112653,112072.536737508,29.9,HFET
392294:10645,28:28,05/19/25 15:36:37,STABLE BEAMS,6800,51563.865316255,51319.211605260,13.6,HFET
392294:10645,29:29,05/19/25 15:37:01,STABLE BEAMS,6800,19278.276796899,19210.707089296,5.1,HFET
392294:10645,30:30,05/19/25 15:37:24,STABLE BEAMS,6800,4800.668418617,4786.931850188,1.3,HFET
392294:10645,31:31,05/19/25 15:37:47,STABLE BEAMS,6800,91999.286503973,91343.361125730,24.3,HFET
392294:10645,32:32,05/19/25 15:38:11,STABLE BEAMS,6800,156286.485988434,154695.777425150,41.3,HFET
392294:10645,33:33,05/19/25 15:38:34,STABLE BEAMS,6800,156166.253773881,154575.237899134,41.3,HFET
392294:10645,34:34,05/19/25 15:38:57,STABLE BEAMS,6800,156055.367909524,111415.768464681,41.3,HFET
392295:10645,1:1,05/19/25 15:41:39,STABLE BEAMS,6800,177419.806674934,173866.730171452,46.9,HFET
392295:10645,2:2,05/19/25 15:42:03,STABLE BEAMS,6800,183110.566672676,179807.271239889,48.4,HFET
392295:10645,3:3,05/19/25 15:42:26,STABLE BEAMS,6800,189476.427467221,185754.219532550,50.1,HFET
392295:10645,4:4,05/19/25 15:42:49,STABLE BEAMS,6800,196130.402226279,192064.246006942,51.9,HFET
392295:10645,5:5,05/19/25 15:43:13,STABLE BEAMS,6800,185588.480754212,182158.248548931,49.1,HFET
392295:10645,6:6,05/19/25 15:43:36,STABLE BEAMS,6800,173095.445284643,170169.931849426,45.8,HFET
392295:10645,7:7,05/19/25 15:43:59,STABLE BEAMS,6800,170841.340544139,168032.520450511,45.2,HFET
392295:10645,8:8,05/19/25 15:44:23,STABLE BEAMS,6800,171123.462734176,168302.185814870,45.3,HFET
392295:10645,9:9,05/19/25 15:44:46,STABLE BEAMS,6800,171133.708055041,168313.600386179,45.3,HFET
392295:10645,10:10,05/19/25 15:45:09,STABLE BEAMS,6800,175164.244276803,172189.277768588,46.3,HFET
392295:10645,11:11,05/19/25 15:45:33,STABLE BEAMS,6800,176886.475761217,173829.776758592,46.8,HFET
392295:10645,12:12,05/19/25 15:45:56,STABLE BEAMS,6800,177481.375940894,174384.323091024,46.9,HFET
392295:10645,13:13,05/19/25 15:46:19,STABLE BEAMS,6800,178364.349185602,172721.357540393,47.2,HFET
392295:10645,14:14,05/19/25 15:46:42,STABLE BEAMS,6800,177928.813847236,174841.652916599,47.1,HFET
392295:10645,15:15,05/19/25 15:47:06,STABLE BEAMS,6800,177265.515005678,174195.742245913,46.9,HFET
392295:10645,16:16,05/19/25 15:47:29,STABLE BEAMS,6800,175947.624822811,172944.502499901,46.5,HFET
392295:10645,17:17,05/19/25 15:47:52,STABLE BEAMS,6800,175513.467797072,172544.891396083,46.4,HFET
392295:10645,18:18,05/19/25 15:48:16,STABLE BEAMS,6800,175118.272438248,172173.944550267,46.3,HFET
392295:10645,19:19,05/19/25 15:48:39,STABLE BEAMS,6800,172262.417672404,169377.448215803,45.6,HFET
392295:10645,20:20,05/19/25 15:49:02,STABLE BEAMS,6800,167868.578691832,165177.717827481,44.4,HFET
392295:10645,21:21,05/19/25 15:49:26,STABLE BEAMS,6800,176812.066511096,173735.908654797,46.8,HFET
392295:10645,22:22,05/19/25 15:49:49,STABLE BEAMS,6800,172948.243132029,170045.040859365,45.7,HFET
392295:10645,23:23,05/19/25 15:50:12,STABLE BEAMS,6800,170907.342496229,168111.070792773,45.2,HFET
392295:10645,24:24,05/19/25 15:50:36,STABLE BEAMS,6800,169664.920860130,166896.532058875,44.9,HFET
392295:10645,25:25,05/19/25 15:50:59,STABLE BEAMS,6800,165577.149081784,162954.995253150,43.8,HFET
392295:10645,26:26,05/19/25 15:51:22,STABLE BEAMS,6800,161602.310595988,156794.217617372,42.7,HFET
392295:10645,27:27,05/19/25 15:51:45,STABLE BEAMS,6800,157909.444608116,155578.333292485,41.8,HFET
392295:10645,28:28,05/19/25 15:52:09,STABLE BEAMS,6800,157028.657849849,154718.961715043,41.5,HFET
392295:10645,29:29,05/19/25 15:52:32,STABLE BEAMS,6800,156049.996171231,153773.128072285,41.3,HFET
392295:10645,30:30,05/19/25 15:52:55,STABLE BEAMS,6800,155508.347120359,153240.359331254,41.1,HFET
392295:10645,31:31,05/19/25 15:53:19,STABLE BEAMS,6800,154418.699782641,152195.625949834,40.8,HFET
392295:10645,32:32,05/19/25 15:53:42,STABLE BEAMS,6800,153568.767595473,151374.347381977,40.6,HFET
392295:10645,33:33,05/19/25 15:54:05,STABLE BEAMS,6800,152828.172818179,150645.667136250,40.4,HFET
392295:10645,34:34,05/19/25 15:54:29,STABLE BEAMS,6800,153002.056158495,150820.786093422,40.5,HFET
392295:10645,35:35,05/19/25 15:54:52,STABLE BEAMS,6800,169036.990256779,166323.124840541,44.7,HFET
392295:10645,36:36,05/19/25 15:55:15,STABLE BEAMS,6800,170790.655448991,167999.719081111,45.2,HFET
392295:10645,37:37,05/19/25 15:55:39,STABLE BEAMS,6800,170912.535094779,168041.617498237,45.2,HFET
392295:10645,38:38,05/19/25 15:56:02,STABLE BEAMS,6800,171243.465911616,168453.068156032,45.3,HFET
392295:10645,39:39,05/19/25 15:56:25,STABLE BEAMS,6800,172102.394349392,166823.658041365,45.5,HFET
392295:10645,40:40,05/19/25 15:56:49,STABLE BEAMS,6800,164625.936683185,162051.266465475,43.5,HFET
392295:10645,41:41,05/19/25 15:57:12,STABLE BEAMS,6800,157339.328698049,155020.361289206,41.6,HFET
392295:10645,42:42,05/19/25 15:57:35,STABLE BEAMS,6800,179133.990776780,175996.451601744,47.4,HFET
392295:10645,43:43,05/19/25 15:57:59,STABLE BEAMS,6800,221549.970891465,215883.970937217,58.6,HFET
392295:10645,44:44,05/19/25 15:58:22,STABLE BEAMS,6800,239495.758352709,232884.743616027,63.3,HFET
392295:10645,45:45,05/19/25 15:58:45,STABLE BEAMS,6800,240753.577008738,234074.515871341,63.7,HFET
392295:10645,46:46,05/19/25 15:59:08,STABLE BEAMS,6800,241188.933207362,234687.641230469,63.8,HFET
392295:10645,47:47,05/19/25 15:59:32,STABLE BEAMS,6800,242463.128016981,179637.660477721,64.1,HFET
392295:10645,48:48,05/19/25 15:59:55,STABLE BEAMS,6800,243197.481532941,238784.354612922,64.3,HFET
392295:10645,49:49,05/19/25 16:00:18,STABLE BEAMS,6800,243587.224172494,239214.006325102,64.4,HFET
392295:10645,50:50,05/19/25 16:00:42,STABLE BEAMS,6800,243987.472253632,239651.159130955,64.5,HFET
392295:10645,51:51,05/19/25 16:01:05,STABLE BEAMS,6800,244990.568102274,240534.231610879,64.8,HFET
392295:10645,52:52,05/19/25 16:01:28,STABLE BEAMS,6800,243017.647317632,181957.479189987,64.3,HFET
392295:10645,53:53,05/19/25 16:01:52,STABLE BEAMS,6800,243548.082547848,234977.265972955,64.4,HFET
392295:10645,54:54,05/19/25 16:02:15,STABLE BEAMS,6800,243306.799311063,238948.673323396,64.3,HFET
392295:10645,55:55,05/19/25 16:02:38,STABLE BEAMS,6800,243505.785118979,239116.961279451,64.4,HFET
392295:10645,56:56,05/19/25 16:03:02,STABLE BEAMS,6800,243188.494280220,238974.017246510,64.3,HFET
392295:10645,57:57,05/19/25 16:03:25,STABLE BEAMS,6800,242634.933663484,238558.520032330,64.2,HFET
392295:10645,58:58,05/19/25 16:03:48,STABLE BEAMS,6800,241919.691658636,187242.933227171,64.0,HFET
392295:10645,59:59,05/19/25 16:04:12,STABLE BEAMS,6800,241413.560538083,237319.891478954,63.8,HFET
392295:10645,60:60,05/19/25 16:04:35,STABLE BEAMS,6800,240366.889560677,236390.262600151,63.6,HFET
392295:10645,61:61,05/19/25 16:04:58,STABLE BEAMS,6800,240115.561410502,236162.565239666,63.5,HFET
392295:10645,62:62,05/19/25 16:05:21,STABLE BEAMS,6800,238921.028980791,234928.927802738,63.2,HFET
392295:10645,63:63,05/19/25 16:05:45,STABLE BEAMS,6800,238095.570227152,234204.212156037,63.0,HFET
392295:10645,64:64,05/19/25 16:06:08,STABLE BEAMS,6800,237087.102640217,233215.064858866,62.7,HFET
392295:10645,65:65,05/19/25 16:06:31,STABLE BEAMS,6800,236191.467733102,232409.363638512,62.5,HFET
392295:10645,66:66,05/19/25 16:06:55,STABLE BEAMS,6800,238061.001164872,230845.760806537,63.0,HFET
392295:10645,67:67,05/19/25 16:07:18,STABLE BEAMS,6800,237039.152902592,233226.382371155,62.7,HFET
392295:10645,68:68,05/19/25 16:07:41,STABLE BEAMS,6800,240438.583085028,236515.305369393,63.6,HFET
392295:10645,69:69,05/19/25 16:08:05,STABLE BEAMS,6800,242210.701306652,238229.804865791,64.1,HFET
392295:10645,70:70,05/19/25 16:08:28,STABLE BEAMS,6800,241680.565460663,237656.761270102,63.9,HFET
392295:10645,71:71,05/19/25 16:08:51,STABLE BEAMS,6800,240581.292020276,236649.387857569,63.6,HFET
392295:10645,72:72,05/19/25 16:09:14,STABLE BEAMS,6800,241128.542664545,237156.876171217,63.8,HFET
392295:10645,73:73,05/19/25 16:09:38,STABLE BEAMS,6800,241446.811818973,237427.581252641,63.9,HFET
392295:10645,74:74,05/19/25 16:10:01,STABLE BEAMS,6800,241455.059609015,237476.620793472,63.9,HFET
392295:10645,75:75,05/19/25 16:10:24,STABLE BEAMS,6800,242006.902447402,237772.871145446,64.0,HFET
392295:10645,76:76,05/19/25 16:10:48,STABLE BEAMS,6800,241667.644495523,237658.641352740,63.9,HFET
392295:10645,77:77,05/19/25 16:11:11,STABLE BEAMS,6800,241427.660226366,237480.336161168,63.8,HFET
392295:10645,78:78,05/19/25 16:11:34,STABLE BEAMS,6800,241360.639059123,237343.993408204,63.8,HFET
392295:10645,79:79,05/19/25 16:11:58,STABLE BEAMS,6800,241661.294441561,234129.113559055,63.9,HFET
392295:10645,80:80,05/19/25 16:12:21,STABLE BEAMS,6800,241939.562264180,237971.266733230,64.0,HFET
392295:10645,81:81,05/19/25 16:12:44,STABLE BEAMS,6800,241846.260724184,237879.354070307,64.0,HFET
392295:10645,82:82,05/19/25 16:13:08,STABLE BEAMS,6800,242148.034298528,238170.630477773,64.0,HFET
392295:10645,83:83,05/19/25 16:13:31,STABLE BEAMS,6800,242456.058132092,238397.470644707,64.1,HFET
392295:10645,84:84,05/19/25 16:13:54,STABLE BEAMS,6800,243000.792640075,238991.957606625,64.3,HFET
392295:10645,85:85,05/19/25 16:14:18,STABLE BEAMS,6800,242591.897589926,238538.039194214,64.2,HFET
392295:10645,86:86,05/19/25 16:14:41,STABLE BEAMS,6800,242431.435006450,238434.060943606,64.1,HFET
392295:10645,87:87,05/19/25 16:15:04,STABLE BEAMS,6800,242705.868911393,238660.591412958,64.2,HFET
392295:10645,88:88,05/19/25 16:15:28,STABLE BEAMS,6800,242341.627918409,238348.939139139,64.1,HFET
392295:10645,89:89,05/19/25 16:15:51,STABLE BEAMS,6800,242532.125447314,238466.605994609,64.1,HFET
392295:10645,90:90,05/19/25 16:16:14,STABLE BEAMS,6800,241310.093840212,237357.960173018,63.8,HFET
392295:10645,91:91,05/19/25 16:16:37,STABLE BEAMS,6800,240729.293348817,236737.380077986,63.7,HFET
392295:10645,92:92,05/19/25 16:17:01,STABLE BEAMS,6800,239730.550841305,232439.580073737,63.4,HFET
392295:10645,93:93,05/19/25 16:17:24,STABLE BEAMS,6800,238649.750062082,234738.151405860,63.1,HFET
392295:10645,94:94,05/19/25 16:17:47,STABLE BEAMS,6800,237223.959677225,233366.869985355,62.7,HFET
392295:10645,95:95,05/19/25 16:18:11,STABLE BEAMS,6800,239129.141099676,235218.144708073,63.2,HFET
392295:10645,96:96,05/19/25 16:18:34,STABLE BEAMS,6800,240458.953482272,236438.239561554,63.6,HFET
392295:10645,97:97,05/19/25 16:18:57,STABLE BEAMS,6800,239525.754034633,235643.267075229,63.3,HFET
392295:10645,98:98,05/19/25 16:19:21,STABLE BEAMS,6800,238516.866818987,234656.817298237,63.1,HFET
392295:10645,99:99,05/19/25 16:19:44,STABLE BEAMS,6800,237414.557818862,233584.230430154,62.8,HFET
392295:10645,100:100,05/19/25 16:20:07,STABLE BEAMS,6800,237152.006032153,233305.665606539,62.7,HFET
392295:10645,101:101,05/19/25 16:20:31,STABLE BEAMS,6800,239437.224646487,235534.677451653,63.3,HFET
392295:10645,102:102,05/19/25 16:20:54,STABLE BEAMS,6800,238319.957886894,234514.723471838,63.0,HFET
392295:10645,103:103,05/19/25 16:21:17,STABLE BEAMS,6800,237434.987111364,233574.428229240,62.8,HFET
