#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 305636:6325 | 10/25/17 13:27:50 | 2325 | 2325 | 548328089.995555758 | 525219670.817102909 |
| 305766:6337 | 10/27/17 04:37:33 | 848  | 847  | 277111802.687252343 | 263961475.377792090 |
| 305809:6341 | 10/27/17 23:20:38 | 142  | 142  | 48880030.954780206  | 45952441.325762019  |
| 305814:6343 | 10/28/17 06:17:08 | 1828 | 1828 | 470351902.313390791 | 448081362.793065906 |
| 305821:6344 | 10/28/17 20:29:22 | 772  | 772  | 255098811.079968691 | 240463320.357359320 |
| 305832:6346 | 10/29/17 11:22:50 | 179  | 179  | 62415652.355488777  | 58021274.738402463  |
| 305840:6346 | 10/29/17 15:39:01 | 1137 | 1137 | 261330952.462831885 | 251347322.155074716 |
| 305842:6346 | 10/29/17 23:07:26 | 862  | 862  | 117828014.673326895 | 114870230.726900533 |
| 305862:6347 | 10/30/17 11:28:42 | 625  | 625  | 212680288.876066804 | 202188597.743004233 |
| 305898:6348 | 10/30/17 20:22:11 | 711  | 711  | 241359853.642291963 | 230935201.416109145 |
| 305902:6349 | 10/31/17 04:27:05 | 469  | 469  | 161708800.700530708 | 154344858.186038494 |
| 305967:6351 | 10/31/17 16:08:26 | 32   | 32   | 11124216.796355754  | 10507824.667265426  |
| 306029:6355 | 11/01/17 18:28:41 | 29   | 29   | 10101826.074982857  | 9157238.221271727   |
| 306030:6355 | 11/01/17 18:41:57 | 110  | 110  | 38360904.109069243  | 34967629.362081520  |
| 306036:6356 | 11/01/17 22:43:47 | 1    | 1    | 351496.180089909    | 72865.370084835     |
| 306037:6356 | 11/01/17 22:46:26 | 42   | 42   | 14668625.093767883  | 12206880.051163770  |
| 306038:6356 | 11/01/17 23:06:46 | 136  | 136  | 47477996.686526850  | 44162104.337779664  |
| 306041:6356 | 11/02/17 00:07:18 | 318  | 318  | 106847687.640872210 | 100003850.035668135 |
| 306042:6356 | 11/02/17 02:14:22 | 363  | 363  | 105507264.598532408 | 100185073.620623291 |
| 306048:6356 | 11/02/17 04:39:06 | 133  | 133  | 33731051.021760136  | 32036620.012668040  |
| 306049:6356 | 11/02/17 05:33:33 | 357  | 357  | 78672842.882183313  | 75297556.358663753  |
| 306051:6356 | 11/02/17 08:00:13 | 415  | 415  | 72669367.525549948  | 70670051.554019764  |
| 306091:6358 | 11/02/17 18:43:55 | 195  | 195  | 64464769.437719248  | 60611342.048695795  |
| 306092:6358 | 11/02/17 20:04:27 | 976  | 976  | 235930144.830601007 | 220997435.881536484 |
| 306095:6358 | 11/03/17 02:42:56 | 300  | 300  | 50435815.831225723  | 49130688.649983376  |
| 306121:6360 | 11/03/17 13:15:57 | 86   | 86   | 30028647.808812551  | 28670528.218520939  |
| 306122:6360 | 11/03/17 13:53:17 | 124  | 124  | 43288476.345501408  | 40636077.815209806  |
| 306125:6360 | 11/03/17 14:46:12 | 2988 | 2988 | 583600592.088753104 | 563284387.068205595 |
| 306126:6360 | 11/04/17 10:14:24 | 497  | 497  | 30334921.174452215  | 29717428.427312609  |
| 306134:6362 | 11/04/17 17:39:47 | 21   | 21   | 7310341.792896505   | 6957270.637983290   |
| 306135:6362 | 11/04/17 17:52:01 | 1095 | 1095 | 349232516.791796803 | 329516188.931301415 |
| 306138:6362 | 11/05/17 01:32:21 | 1298 | 1298 | 218013923.663770676 | 211381092.063934416 |
| 306139:6362 | 11/05/17 10:17:58 | 1112 | 1112 | 103464849.135014698 | 101514713.885623261 |
| 306153:6364 | 11/06/17 02:35:56 | 82   | 82   | 28602665.313326173  | 26435393.130853735  |
| 306154:6364 | 11/06/17 03:10:19 | 1231 | 1231 | 367571994.794943929 | 339585141.996657312 |
| 306155:6364 | 11/06/17 11:12:05 | 1440 | 1440 | 225439982.356357783 | 219491926.027862579 |
| 306169:6364 | 11/06/17 21:43:34 | 735  | 735  | 68312136.716415226  | 66299040.978720084  |
| 306170:6364 | 11/07/17 02:33:04 | 15   | 15   | 1212292.827256574   | 1135254.455680185   |
| 306171:6364 | 11/07/17 02:41:35 | 503  | 503  | 36343851.154052176  | 35728272.150123298  |
| 306418:6370 | 11/09/17 02:11:31 | 65   | 65   | 22625056.150503501  | 20778732.055784076  |
| 306419:6370 | 11/09/17 02:41:06 | 58   | 58   | 20135928.951407783  | 18423612.032268360  |
| 306420:6370 | 11/09/17 03:06:38 | 108  | 108  | 37260249.085991137  | 34221122.868324116  |
| 306422:6370 | 11/09/17 04:30:37 | 114  | 114  | 36450529.017250739  | 34684710.210950650  |
| 306423:6370 | 11/09/17 05:16:28 | 323  | 323  | 90765408.341692686  | 85778257.900199249  |
| 306432:6370 | 11/09/17 08:44:06 | 339  | 339  | 34315610.777218051  | 33338319.237563487  |
| 306454:6371 | 11/09/17 14:18:49 | 83   | 83   | 28806611.114818286  | 26851396.539237767  |
| 306455:6371 | 11/09/17 14:53:13 | 5    | 5    | 1749729.561527251   | 1621956.502676946   |
| 306456:6371 | 11/09/17 14:58:09 | 783  | 783  | 247752689.567094624 | 237025486.353471488 |
| 306457:6371 | 11/09/17 20:03:47 | 28   | 28   | 7218752.459136331   | 6686619.262928071   |
| 306458:6371 | 11/09/17 20:15:39 | 221  | 221  | 53480364.621400796  | 51452197.096916147  |
| 306459:6371 | 11/09/17 22:00:10 | 2273 | 2273 | 314899328.477908015 | 307670838.113847852 |
| 306460:6371 | 11/10/17 12:48:13 | 64   | 64   | 3866398.783680563   | 3722601.167253638   |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+-------+-------+-----------------------+-----------------------+
| 37    | 111  | 58782 | 58781 | 14279756092.535932541 | 13588143418.619726181 |
+-------+------+-------+-------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
