#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
380963:9654,33:33,05/20/24 20:42:43,STABLE BEAMS,6800,12386.049319497,3340.672426173,1.6,HFET
380963:9654,34:34,05/20/24 20:43:07,STABLE BEAMS,6800,74699.668032356,74256.213650289,9.7,HFET
380963:9654,35:35,05/20/24 20:43:30,STABLE BEAMS,6800,209308.722422947,206913.671072490,27.3,HFET
380963:9654,36:36,05/20/24 20:43:53,STABLE BEAMS,6800,196991.519768775,194879.435003304,25.7,HFET
380963:9654,37:37,05/20/24 20:44:16,STABLE BEAMS,6800,59086.555468094,55485.565819381,7.7,HFET
380963:9654,38:38,05/20/24 20:44:40,STABLE BEAMS,6800,9449.447303441,9420.064261982,1.2,HFET
380963:9654,39:39,05/20/24 20:45:03,STABLE BEAMS,6800,141912.195084798,138704.211489655,18.5,HFET
380963:9654,40:40,05/20/24 20:45:26,STABLE BEAMS,6800,17841.665244624,17780.941619581,2.3,HFET
380963:9654,41:41,05/20/24 20:45:50,STABLE BEAMS,6800,65675.799211307,65336.490952479,8.6,HFET
380963:9654,42:42,05/20/24 20:46:13,STABLE BEAMS,6800,184372.438132192,182571.229068992,24.0,HFET
380963:9654,43:43,05/20/24 20:46:36,STABLE BEAMS,6800,221469.321644752,218907.192184539,28.9,HFET
380963:9654,44:44,05/20/24 20:47:00,STABLE BEAMS,6800,111814.091953358,110988.840709337,14.6,HFET
380963:9654,45:45,05/20/24 20:47:23,STABLE BEAMS,6800,29145.700436941,29034.884409894,3.8,HFET
380963:9654,46:46,05/20/24 20:47:46,STABLE BEAMS,6800,164658.134611457,163156.178760334,21.5,HFET
380963:9654,47:47,05/20/24 20:48:10,STABLE BEAMS,6800,242262.240534832,239207.614522938,31.6,HFET
380963:9654,48:48,05/20/24 20:48:33,STABLE BEAMS,6800,243084.682375472,240006.627519511,31.7,HFET
380963:9654,49:49,05/20/24 20:48:56,STABLE BEAMS,6800,242816.761092912,239435.294343735,31.7,HFET
380963:9654,50:50,05/20/24 20:49:20,STABLE BEAMS,6800,241039.289215594,238033.077957110,31.4,HFET
380963:9654,51:51,05/20/24 20:49:43,STABLE BEAMS,6800,240271.997579300,237287.941884056,31.3,HFET
380963:9654,52:52,05/20/24 20:50:06,STABLE BEAMS,6800,241489.593570815,238473.591277629,31.5,HFET
380963:9654,53:53,05/20/24 20:50:30,STABLE BEAMS,6800,241804.181136691,238794.238767085,31.5,HFET
380963:9654,54:54,05/20/24 20:50:53,STABLE BEAMS,6800,240828.034864318,237834.066201681,31.4,HFET
380963:9654,55:55,05/20/24 20:51:16,STABLE BEAMS,6800,240162.636770760,237179.833465338,31.3,HFET
380963:9654,56:56,05/20/24 20:51:39,STABLE BEAMS,6800,239653.381351671,236677.406954324,31.3,HFET
380963:9654,57:57,05/20/24 20:52:03,STABLE BEAMS,6800,239710.720549171,236770.445870376,31.3,HFET
380963:9654,58:58,05/20/24 20:52:26,STABLE BEAMS,6800,238879.390641497,235899.334936870,31.2,HFET
380963:9654,59:59,05/20/24 20:52:49,STABLE BEAMS,6800,238708.716795153,235773.270397808,31.1,HFET
380963:9654,60:60,05/20/24 20:53:13,STABLE BEAMS,6800,239137.944228492,236161.110834302,31.2,HFET
380963:9654,61:61,05/20/24 20:53:36,STABLE BEAMS,6800,239430.263663927,236469.527971190,31.2,HFET
380963:9654,62:62,05/20/24 20:53:59,STABLE BEAMS,6800,239181.154827571,236234.557113424,31.2,HFET
380963:9654,63:63,05/20/24 20:54:23,STABLE BEAMS,6800,239001.996273922,236037.198832931,31.2,HFET
380963:9654,64:64,05/20/24 20:54:46,STABLE BEAMS,6800,238750.987007804,235778.172503549,31.1,HFET
380963:9654,65:65,05/20/24 20:55:09,STABLE BEAMS,6800,238553.189775009,235606.967565050,31.1,HFET
380963:9654,66:66,05/20/24 20:55:33,STABLE BEAMS,6800,238427.550688707,235487.213089066,31.1,HFET
380963:9654,67:67,05/20/24 20:55:56,STABLE BEAMS,6800,238251.232951247,235323.171233113,31.1,HFET
