#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
393111:10701,36:36,06/07/25 23:44:51,STABLE BEAMS,6800,42006.826690791,18394.804698382,5.2,HFET
393111:10701,37:37,06/07/25 23:45:15,STABLE BEAMS,6800,140139.875914426,138917.554145970,17.5,HFET
393111:10701,38:38,06/07/25 23:45:38,STABLE BEAMS,6800,292970.184216136,287861.250611940,36.5,HFET
393111:10701,39:39,06/07/25 23:46:01,STABLE BEAMS,6800,388683.843991357,380265.678769292,48.5,HFET
393111:10701,40:40,06/07/25 23:46:25,STABLE BEAMS,6800,340149.358095411,329632.822256520,42.4,HFET
393111:10701,41:41,06/07/25 23:46:48,STABLE BEAMS,6800,204226.161154983,202079.792439463,25.5,HFET
393111:10701,42:42,06/07/25 23:47:11,STABLE BEAMS,6800,69045.822697880,68658.518435432,8.6,HFET
393111:10701,43:43,06/07/25 23:47:35,STABLE BEAMS,6800,19275.960750801,19208.374135459,2.4,HFET
393111:10701,44:44,06/07/25 23:47:58,STABLE BEAMS,6800,29899.774959516,29779.743386343,3.7,HFET
393111:10701,45:45,06/07/25 23:48:21,STABLE BEAMS,6800,238361.251312982,234993.864589802,29.7,HFET
393111:10701,46:46,06/07/25 23:48:45,STABLE BEAMS,6800,5965.767337466,5947.659569207,0.7,HFET
393111:10701,47:47,06/07/25 23:49:08,STABLE BEAMS,6800,27982.685161832,21260.071291711,3.5,HFET
393111:10701,48:48,06/07/25 23:49:31,STABLE BEAMS,6800,93700.031992940,93142.282570305,11.7,HFET
393111:10701,49:49,06/07/25 23:49:55,STABLE BEAMS,6800,226931.510196080,223986.207585632,28.3,HFET
393111:10701,50:50,06/07/25 23:50:18,STABLE BEAMS,6800,366488.703105648,358438.427572457,45.7,HFET
393111:10701,51:51,06/07/25 23:50:41,STABLE BEAMS,6800,370490.704475798,363164.990775873,46.2,HFET
