#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 356815:8094 | 08/05/22 09:16:31 | 85   | 85   | 16832363.849618517  | 16462508.861366654  |
| 356824:8094 | 08/05/22 10:39:04 | 57   | 57   | 8780682.764381099   | 8595656.438115027   |
| 356908:8098 | 08/06/22 01:30:07 | 23   | 23   | 6765416.039125660   | 6296426.668781862   |
| 356919:8099 | 08/06/22 03:56:44 | 81   | 81   | 19925807.608709291  | 19254837.439630918  |
| 356937:8100 | 08/06/22 14:02:16 | 109  | 109  | 26740035.367036030  | 25484761.125960846  |
| 356946:8102 | 08/06/22 19:52:43 | 115  | 115  | 34170180.989866875  | 32521025.517061617  |
| 356947:8102 | 08/06/22 20:46:11 | 324  | 324  | 86912173.339772597  | 84205574.001523972  |
| 356948:8102 | 08/06/22 23:03:57 | 80   | 80   | 19440162.010199003  | 18580447.551236190  |
| 356949:8102 | 08/06/22 23:40:25 | 85   | 85   | 19714239.701472916  | 19172070.909429297  |
| 356951:8102 | 08/07/22 00:29:25 | 256  | 256  | 55506295.529821262  | 54314870.776364103  |
| 356954:8102 | 08/07/22 02:28:59 | 353  | 353  | 67523287.280826762  | 66191146.010804407  |
| 356955:8102 | 08/07/22 04:52:21 | 366  | 366  | 61662885.991186135  | 60453225.120097965  |
| 356956:8102 | 08/07/22 07:20:44 | 104  | 104  | 14237670.896908870  | 14119523.956764298  |
| 356968:8103 | 08/07/22 11:00:07 | 155  | 155  | 43698142.703648090  | 41948875.698283412  |
| 356969:8103 | 08/07/22 12:14:35 | 221  | 221  | 64234111.292287953  | 61776039.114275046  |
| 356970:8103 | 08/07/22 13:48:41 | 347  | 347  | 91298725.742029488  | 89143799.642402798  |
| 356998:8106 | 08/08/22 06:36:18 | 5    | 5    | 1629636.736032087   | 1536626.226778389   |
| 356999:8106 | 08/08/22 06:44:07 | 53   | 53   | 16820498.389905468  | 16168096.247309947  |
| 357000:8106 | 08/08/22 07:08:08 | 47   | 47   | 10932933.985901883  | 10448904.626897618  |
| 357001:8106 | 08/08/22 07:29:31 | 171  | 171  | 48397563.891270339  | 46805364.630634189  |
| 357079:8112 | 08/09/22 04:42:07 | 20   | 20   | 7539347.630760548   | 6912076.590933727   |
| 357080:8112 | 08/09/22 04:52:57 | 556  | 556  | 176291053.315813094 | 170253507.974709779 |
| 357081:8112 | 08/09/22 09:12:45 | 724  | 724  | 169755935.612580448 | 166325235.411177486 |
| 357101:8113 | 08/09/22 18:11:07 | 49   | 49   | 17256715.730125159  | 16437598.014443500  |
| 357102:8113 | 08/09/22 18:48:55 | 96   | 96   | 32547802.624899164  | 31060420.305055838  |
| 357104:8113 | 08/09/22 19:59:35 | 4    | 4    | 1284765.119340315   | 1227174.929103465   |
| 357106:8113 | 08/09/22 20:26:05 | 55   | 55   | 16911118.588199683  | 15825044.407983810  |
| 357112:8113 | 08/09/22 21:05:03 | 501  | 501  | 133083132.022416145 | 127043000.881499395 |
| 357268:8115 | 08/10/22 19:33:59 | 69   | 69   | 21020554.862060431  | 19237203.815567903  |
| 357271:8115 | 08/10/22 20:10:57 | 1378 | 1378 | 385566272.441350639 | 358498702.139580905 |
| 357328:8118 | 08/11/22 19:45:56 | 56   | 56   | 16204004.931700917  | 14781293.997579327  |
| 357329:8118 | 08/11/22 20:13:21 | 595  | 595  | 198991529.184580743 | 186776404.598664194 |
| 357330:8118 | 08/12/22 00:34:27 | 153  | 153  | 43330130.358211674  | 40051628.213775463  |
| 357331:8118 | 08/12/22 01:38:52 | 18   | 18   | 4868989.189651112   | 4152501.310511041   |
| 357332:8118 | 08/12/22 01:50:29 | 405  | 405  | 99689507.818560004  | 88843538.864088669  |
| 357333:8118 | 08/12/22 04:41:18 | 195  | 195  | 40590929.725929581  | 38960081.135283604  |
| 357401:8120 | 08/12/22 18:57:25 | 596  | 596  | 160538762.407704979 | 156179003.455303013 |
| 357406:8121 | 08/13/22 02:47:20 | 120  | 120  | 32768165.064901315  | 30996268.857553627  |
| 357438:8124 | 08/13/22 14:37:24 | 187  | 187  | 62185232.149816990  | 57430181.495308459  |
| 357440:8124 | 08/13/22 16:04:45 | 344  | 344  | 115803730.624555618 | 109584234.273044929 |
| 357441:8124 | 08/13/22 18:25:23 | 83   | 83   | 25174044.752206922  | 24488058.583556093  |
| 357442:8124 | 08/13/22 19:03:01 | 1295 | 1295 | 297872751.852299929 | 289951876.821654737 |
| 357447:8125 | 08/14/22 06:45:20 | 11   | 11   | 2710329.575097418   | 2360207.762440341   |
| 357472:8128 | 08/14/22 18:42:00 | 27   | 27   | 7533055.814743049   | 7243290.629332524   |
| 357478:8128 | 08/15/22 03:49:42 | 8    | 8    | 2223121.430908213   | 1576219.869561579   |
| 357479:8128 | 08/15/22 03:54:42 | 943  | 943  | 306288073.493548751 | 291480123.043892264 |
| 357482:8128 | 08/15/22 10:48:27 | 186  | 186  | 46126408.300908118  | 44778215.997296043  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+----------------------+----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)    | totrecorded(/ub)     |
+-------+------+-------+-------+----------------------+----------------------+
| 39    | 106  | 23961 | 23961 | 4772556314.171224594 | 4569459437.611315727 |
+-------+------+-------+-------+----------------------+----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
