#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 356811:8094 | 08/05/22 03:13:05 | 44   | 44   | 13248375.823710103  | 12758405.511553707  |
| 356812:8094 | 08/05/22 03:35:55 | 107  | 107  | 30752809.967051160  | 29774954.542006735  |
| 356813:8094 | 08/05/22 04:22:45 | 54   | 54   | 14903669.942047622  | 14427146.830679663  |
| 356814:8094 | 08/05/22 04:48:51 | 668  | 668  | 157888566.270953745 | 155063334.724394411 |
| 356815:8094 | 08/05/22 09:13:01 | 98   | 98   | 19455318.387356926  | 19045058.614056878  |
| 356824:8094 | 08/05/22 10:39:04 | 62   | 62   | 9639295.598381346   | 9445306.345861273   |
| 356908:8098 | 08/06/22 01:30:07 | 26   | 26   | 7734397.728963288   | 7223515.860985079   |
| 356919:8099 | 08/06/22 03:56:44 | 88   | 88   | 21762354.393664449  | 20963191.853747785  |
| 356937:8100 | 08/06/22 14:02:16 | 118  | 118  | 29085505.903146427  | 27780204.795238815  |
| 356946:8102 | 08/06/22 19:52:43 | 121  | 121  | 35954388.292038843  | 34170473.251035742  |
| 356947:8102 | 08/06/22 20:46:11 | 345  | 345  | 92590221.006538302  | 89708208.556705624  |
| 356948:8102 | 08/06/22 23:03:57 | 85   | 85   | 20645030.868481778  | 19762953.450381044  |
| 356949:8102 | 08/06/22 23:40:25 | 94   | 94   | 21804653.663966555  | 21181707.980169691  |
| 356951:8102 | 08/07/22 00:29:25 | 268  | 268  | 58124576.962056212  | 56901204.808666304  |
| 356954:8102 | 08/07/22 02:28:59 | 359  | 359  | 68689545.043387115  | 67344980.437082425  |
| 356955:8102 | 08/07/22 04:51:57 | 380  | 380  | 64067333.868238255  | 62829229.373489946  |
| 356956:8102 | 08/07/22 07:20:44 | 109  | 109  | 14986510.836536882  | 14862427.922604129  |
| 356968:8103 | 08/07/22 11:00:07 | 172  | 172  | 48379895.982548937  | 46499503.454724960  |
