#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
385620:10107,1:1,09/12/24 17:24:52,STABLE BEAMS,6800,469688.386031424,438506.258541744,61.3,HFET
385620:10107,2:2,09/12/24 17:25:16,STABLE BEAMS,6800,469647.410343998,448406.647116169,61.3,HFET
385620:10107,3:3,09/12/24 17:25:39,STABLE BEAMS,6800,468626.244370174,448901.136341220,61.2,HFET
385620:10107,4:4,09/12/24 17:26:03,STABLE BEAMS,6800,468963.066478919,448488.554200540,61.1,HFET
385620:10107,5:5,09/12/24 17:26:26,STABLE BEAMS,6800,468869.550626578,341274.108559702,61.2,HFET
385620:10107,6:6,09/12/24 17:26:49,STABLE BEAMS,6800,469455.826044165,448804.067926150,61.0,HFET
385620:10107,7:7,09/12/24 17:27:13,STABLE BEAMS,6800,476187.086232898,453479.790610899,62.1,HFET
385620:10107,8:8,09/12/24 17:27:36,STABLE BEAMS,6800,475688.044412697,452683.811424917,62.1,HFET
385620:10107,9:9,09/12/24 17:27:59,STABLE BEAMS,6800,474215.821857359,453211.080267479,61.9,HFET
385620:10107,10:10,09/12/24 17:28:23,STABLE BEAMS,6800,470025.891145996,371459.858758006,61.1,HFET
385620:10107,11:11,09/12/24 17:28:46,STABLE BEAMS,6800,481137.393577389,405178.126745638,62.7,HFET
385620:10107,12:12,09/12/24 17:29:09,STABLE BEAMS,6800,483990.551346201,457280.904520830,62.9,HFET
385620:10107,13:13,09/12/24 17:29:33,STABLE BEAMS,6800,476113.692245038,453044.170427277,62.3,HFET
385620:10107,14:14,09/12/24 17:29:56,STABLE BEAMS,6800,471321.870225198,444149.788827056,61.6,HFET
385620:10107,15:15,09/12/24 17:30:19,STABLE BEAMS,6800,472230.307602582,449020.921110481,61.5,HFET
385620:10107,16:16,09/12/24 17:30:43,STABLE BEAMS,6800,471651.410046567,348976.430533756,61.6,HFET
385620:10107,17:17,09/12/24 17:31:06,STABLE BEAMS,6800,470060.265220793,450503.479665253,61.4,HFET
385620:10107,18:18,09/12/24 17:31:29,STABLE BEAMS,6800,470239.375922753,449375.774106827,61.3,HFET
385620:10107,19:19,09/12/24 17:31:52,STABLE BEAMS,6800,469831.574822858,450018.095630501,61.3,HFET
385620:10107,20:20,09/12/24 17:32:16,STABLE BEAMS,6800,470345.913176276,450450.801966740,61.3,HFET
385620:10107,21:21,09/12/24 17:32:39,STABLE BEAMS,6800,470201.451616306,450380.596893455,61.4,HFET
385620:10107,22:22,09/12/24 17:33:02,STABLE BEAMS,6800,469634.160497182,450050.830957530,61.2,HFET
385620:10107,23:23,09/12/24 17:33:26,STABLE BEAMS,6800,468679.558452954,449731.808959672,61.2,HFET
385620:10107,24:24,09/12/24 17:33:49,STABLE BEAMS,6800,469341.547280918,449695.432488954,61.1,HFET
385620:10107,25:25,09/12/24 17:34:12,STABLE BEAMS,6800,468362.312736460,449371.174890119,61.2,HFET
385620:10107,26:26,09/12/24 17:34:36,STABLE BEAMS,6800,470948.352288061,450997.693823111,61.0,HFET
385620:10107,27:27,09/12/24 17:34:59,STABLE BEAMS,6800,473529.065326648,446226.268734946,61.8,HFET
385620:10107,28:28,09/12/24 17:35:22,STABLE BEAMS,6800,472966.965518020,451787.211261138,61.7,HFET
385620:10107,29:29,09/12/24 17:35:46,STABLE BEAMS,6800,472617.623189843,451786.710079388,61.6,HFET
385620:10107,30:30,09/12/24 17:36:09,STABLE BEAMS,6800,472828.375943295,451146.073925041,61.7,HFET
385620:10107,31:31,09/12/24 17:36:32,STABLE BEAMS,6800,472526.063111864,452225.472556027,61.7,HFET
385620:10107,32:32,09/12/24 17:36:55,STABLE BEAMS,6800,472184.052023700,451524.964996750,61.6,HFET
385620:10107,33:33,09/12/24 17:37:19,STABLE BEAMS,6800,472153.864564822,451270.868180721,61.6,HFET
385620:10107,34:34,09/12/24 17:37:42,STABLE BEAMS,6800,472844.264570300,451875.034621234,61.6,HFET
385620:10107,35:35,09/12/24 17:38:05,STABLE BEAMS,6800,474808.197705825,454232.838335091,61.7,HFET
385620:10107,36:36,09/12/24 17:38:29,STABLE BEAMS,6800,473182.270866622,452790.758948152,61.9,HFET
385620:10107,37:37,09/12/24 17:38:52,STABLE BEAMS,6800,472764.180388850,452515.899221216,61.7,HFET
385620:10107,38:38,09/12/24 17:39:15,STABLE BEAMS,6800,472568.269608424,452714.588646506,61.7,HFET
385620:10107,39:39,09/12/24 17:39:39,STABLE BEAMS,6800,471688.697968746,451115.340993933,61.5,HFET
385620:10107,40:40,09/12/24 17:40:02,STABLE BEAMS,6800,471566.680026851,445252.589149138,61.5,HFET
385620:10107,41:41,09/12/24 17:40:25,STABLE BEAMS,6800,471242.923609767,451704.984819093,61.5,HFET
385620:10107,42:42,09/12/24 17:40:49,STABLE BEAMS,6800,471025.979513398,450829.464592815,61.5,HFET
385620:10107,43:43,09/12/24 17:41:12,STABLE BEAMS,6800,470363.489503685,451224.428446684,61.4,HFET
385620:10107,44:44,09/12/24 17:41:35,STABLE BEAMS,6800,469478.999289625,449799.967346556,61.3,HFET
385620:10107,45:45,09/12/24 17:41:59,STABLE BEAMS,6800,468990.974143606,449335.252979593,61.2,HFET
385620:10107,46:46,09/12/24 17:42:22,STABLE BEAMS,6800,468336.134731579,449285.717574098,61.1,HFET
385620:10107,47:47,09/12/24 17:42:45,STABLE BEAMS,6800,467173.964186319,448527.800228160,61.0,HFET
385620:10107,48:48,09/12/24 17:43:08,STABLE BEAMS,6800,466997.629798144,447443.119374640,60.9,HFET
385620:10107,49:49,09/12/24 17:43:32,STABLE BEAMS,6800,464557.464439724,446593.779484320,61.0,HFET
385620:10107,50:50,09/12/24 17:43:55,STABLE BEAMS,6800,465653.618858696,447452.315476978,60.5,HFET
385620:10107,51:51,09/12/24 17:44:18,STABLE BEAMS,6800,473034.848837711,452490.313310124,61.8,HFET
385620:10107,52:52,09/12/24 17:44:42,STABLE BEAMS,6800,471697.348598854,451603.181984797,61.6,HFET
385620:10107,53:53,09/12/24 17:45:05,STABLE BEAMS,6800,471079.202684140,442743.036925777,61.5,HFET
385620:10107,54:54,09/12/24 17:45:28,STABLE BEAMS,6800,470839.675105021,448149.864898392,61.4,HFET
385620:10107,55:55,09/12/24 17:45:52,STABLE BEAMS,6800,470178.322661326,450121.126942853,61.3,HFET
385620:10107,56:56,09/12/24 17:46:15,STABLE BEAMS,6800,469980.409484979,445192.626832170,61.3,HFET
385620:10107,57:57,09/12/24 17:46:38,STABLE BEAMS,6800,469204.643075518,448433.463836396,61.3,HFET
385620:10107,58:58,09/12/24 17:47:02,STABLE BEAMS,6800,468062.641016297,449199.304516134,61.1,HFET
385620:10107,59:59,09/12/24 17:47:25,STABLE BEAMS,6800,474121.622999191,453358.276181832,61.1,HFET
385620:10107,60:60,09/12/24 17:47:48,STABLE BEAMS,6800,475301.913013012,453556.508715852,62.1,HFET
385620:10107,61:61,09/12/24 17:48:12,STABLE BEAMS,6800,474004.295186043,453114.923303870,61.9,HFET
385620:10107,62:62,09/12/24 17:48:35,STABLE BEAMS,6800,473294.363078794,452492.588442160,61.8,HFET
385620:10107,63:63,09/12/24 17:48:58,STABLE BEAMS,6800,472551.241084323,452179.851030335,61.7,HFET
385620:10107,64:64,09/12/24 17:49:21,STABLE BEAMS,6800,471884.424594017,451764.900514503,61.6,HFET
385620:10107,65:65,09/12/24 17:49:45,STABLE BEAMS,6800,472035.762833809,451140.609878430,61.5,HFET
385620:10107,66:66,09/12/24 17:50:08,STABLE BEAMS,6800,471636.474830425,444974.999729975,61.5,HFET
385620:10107,67:67,09/12/24 17:50:31,STABLE BEAMS,6800,470644.720066536,451030.748507814,61.4,HFET
385620:10107,68:68,09/12/24 17:50:55,STABLE BEAMS,6800,470159.655389457,450792.997210059,61.4,HFET
385620:10107,69:69,09/12/24 17:51:18,STABLE BEAMS,6800,468391.996682511,449051.290393436,61.2,HFET
385620:10107,70:70,09/12/24 17:51:41,STABLE BEAMS,6800,474037.349870745,451431.857083042,61.1,HFET
385620:10107,71:71,09/12/24 17:52:05,STABLE BEAMS,6800,476606.223364649,455289.791016924,62.2,HFET
385620:10107,72:72,09/12/24 17:52:28,STABLE BEAMS,6800,476253.603540936,453772.860718433,62.0,HFET
